date,ticker,beta,market_cap,vol10,momentum
4/24/2015,X1288453D,0.02160281275736264,0.6090084994549926,-0.37147116417404297,0.9440351460886593
4/24/2015,X1396924D,0.02152761901268688,0.2197290598561996,-0.34419981100233077,0.09904120131491526
4/24/2015,X1396926D,0.00036057988645790326,0.2197290598561996,-0.325309622101543,0.07997036250038955
4/24/2015,X1477069D,0.30252664286603553,-0.20512867353065642,0.48368985865070274,-1.8872085329245274
4/24/2015,X9876566D,-0.05336535068437905,0.5742531822937337,-0.4265132663159937,-0.07663827257134878
4/24/2015,X9999900D,-0.0268219588138326,-0.05564196645925249,-0.43938899277365706,-0.26302877084823645
4/24/2015,AAL,0.19774415966035147,1.059129972088278,-0.21678874379563778,0.4685702739442411
4/24/2015,AAN,-0.059230462769089054,-0.17905861089126318,0.6073011752164329,0.35278244587140734
4/24/2015,AAP,-0.06325332810924267,0.12898987620683833,-0.24633994735192766,-0.08310006759214475
4/24/2015,ABMD,0.008481504311440978,-0.1627330478357781,-0.2567621205385692,2.567719477631319
4/24/2015,ACAD,0.04194272069215817,-0.125810365431122,-0.1311532207787329,0.6297888257682471
4/24/2015,ACC,-0.0900974949584922,-0.09341914366732719,-0.50876158304724,0.0727177721707355
4/24/2015,ACHN,-0.028776996175402584,-0.22246631864526742,-0.2604315940146993,-0.2625749770235328
4/24/2015,ACIIQ,0.3136177202057115,-0.25741819184706155,0.44471527350482454,-2.018179469825188
4/24/2015,ACIW,-0.008737863219310145,-0.17175560379705346,-0.42590530621343964,0.03297461976983808
4/24/2015,ACM,0.14616125081277395,-0.07824065869592899,-0.3255918892920146,-0.47777043737644903
4/24/2015,ACOR,-0.10840717178704194,-0.21421543385676972,-0.06573237117175156,-0.1840924489395211
4/24/2015,ACTG,0.10145856960302928,-0.2448030824649618,0.8376963412236277,-1.3000341710762269
4/24/2015,ACXM,0.157214731280112,-0.21398426912443116,-0.15030396400918672,-0.1480952310132763
4/24/2015,ADI,0.02889660599091218,0.4414657693463807,-0.2570009620074297,0.412813028869647
4/24/2015,ADP,0.010699719779376086,1.1995667003171537,-0.3737510145586208,0.05583810845151112
4/24/2015,ADS,-0.004714997879156529,0.4286705503977669,-0.3206196441675543,-0.13221844433253346
4/24/2015,ADT,0.1515752004294293,-0.011196335296116387,-0.19928817798640205,0.10427023519634492
4/24/2015,ADTN,-0.0935188103412397,-0.2344587871556837,0.667532651090899,-0.32456269782314046
4/24/2015,ADXS,-0.2816535595200137,-0.24223616293981895,1.554546440717318,2.9999999999999996
