date,ticker,beta,market_cap,vol10,momentum
6/19/2015,X1321686D,-0.11294333118326208,-0.21705854426822296,-0.3069723084819424,-0.2096765857451542
6/19/2015,X1448021D,-0.004721963945368413,-0.1960201603564232,-0.37312382284168794,-0.27384006761064195
6/19/2015,X9876566D,-0.050878272409499076,0.5625580232140969,-0.34620643722058314,-0.18581286730516725
6/19/2015,X9999900D,-0.026387169959144013,-0.047348354707052315,-0.4537128440345715,0.08691428746428101
6/19/2015,AAL,0.18824140877958007,0.792035744456481,-0.07735885235039679,-0.24194310697408683
6/19/2015,AAN,-0.0455404680292935,-0.1736206712119167,-0.34269902030631794,0.35870908329479645
6/19/2015,AAOI,0.21416290325338883,-0.2578616787912399,0.12733563012282298,1.1270763960660923
6/19/2015,AAP,-0.06908960500078874,0.16443150478692942,-0.3402723772086577,-0.364424868920594
6/19/2015,AAT,-0.10296547462941373,-0.20139867545690981,-0.3063809416766303,-0.08464894582330022
6/19/2015,AAWW,0.005988532425370887,-0.21759149352133494,-0.13470104050687162,0.33762879899107556
6/19/2015,ABMD,-0.015118471823154438,-0.1638921614646902,-0.14577387413737153,2.044281325840781
6/19/2015,ABT,0.02029245265990879,2.4664231599310686,-0.25132265290618866,0.04705951296887656
6/19/2015,ACAD,0.05898281251381727,-0.11380318186576548,0.07401065785071,0.4704507837844252
6/19/2015,ACC,-0.0995464888172559,-0.10449000549254744,-0.3371931914292738,-0.1501973081644639
6/19/2015,ACIW,0.012024089012139331,-0.15870503539346847,-0.22316135779804785,0.2844129537527217
6/19/2015,ACM,0.13231656942356984,-0.07691028568628336,-0.3089095445683098,0.03337924764699154
6/19/2015,ACOR,-0.05782090686479917,-0.21367593175970875,-0.23588594009166108,-0.766947159469217
6/19/2015,ADI,0.024897617223223374,0.5159210446328056,-0.19734513795235192,0.25855263283563545
6/19/2015,ADMS,0.06620454785174246,-0.25047562026336945,1.4098878790920562,-0.003993055742090049
6/19/2015,ADP,0.009302855406544314,1.1911007748664986,-0.31892199634100865,-0.0022726634525614834
6/19/2015,ADS,-0.0057337046448844705,0.4233157433884006,-0.34359626649368813,0.028377295382453552
6/19/2015,ADT,0.16629710188317925,-0.03406281135702824,-0.3944130278329254,0.07403586331023489
6/19/2015,ADTN,-0.09881384900036494,-0.23500440882418158,-0.4821800185247702,-0.7879885472052622
6/19/2015,ADVM,-0.31141894634005685,-0.2532535388633326,3.0,-1.0468984487854587
6/19/2015,ADXS,-0.309500127772009,-0.24437105499294548,1.6785927202506152,2.9999999999999996
6/19/2015,AEE,-0.10537271974205548,0.07379723038342931,-0.36333568261583166,-0.4971425018038523
6/19/2015,AEGN,0.12205961198709632,-0.24356909641524443,-0.07026245068665099,-0.13520703866809455
6/19/2015,AEGR,-0.06274005992106706,-0.24819753601628858,-0.051522240545896936,-0.2419940782382248
6/19/2015,AEL,0.04917939401160962,-0.19009002354323992,-0.1016456752858027,-0.32898632391211113
6/19/2015,AEO,-0.04815703880390406,-0.14198845336510021,-0.2468772058869456,0.5473365492226002
6/19/2015,AEP,-0.11573434000951337,0.7145192300146819,-0.4046905750700745,-0.3315920576038293
6/19/2015,AERI,-0.08555655707567131,-0.24922413841967186,3.0,-1.8924230712001533
6/19/2015,AF,0.018059645598907773,-0.2166041430430487,-0.35872709992615764,-0.08945122393123531
6/19/2015,AFL,-0.001791404677804573,0.7313312875097044,-0.37901709893600555,0.03284278120501407
6/19/2015,AGIO,-0.007129209058010116,-0.13122635008658204,0.6160900987339142,-0.2291504792733308
6/19/2015,AGNC,-0.20382555608806965,-0.010543062992924778,-0.2954508517577574,-0.16898841734004294
6/19/2015,AI,-0.10464007992516453,-0.25024846935074374,-0.3937808771100055,-0.6234996786667464
6/19/2015,AIRM,-0.06022815197744087,-0.20460176066028812,-0.21524927778214747,-0.1929319776430366
6/19/2015,AIT,0.018408521702189144,-0.2058668418860255,-0.25323949703375215,-0.3205321264484997
6/19/2015,AIV,-0.0908594738455488,-0.04847156279102771,-0.2859074150375475,0.011532301370770433
6/19/2015,AKR,-0.10593092150730571,-0.18986555274705302,-0.380954335022373,-0.18430666467650342
6/19/2015,AKRX,-0.05171557505737445,-0.06865776539372759,-0.14548838671411735,0.201621882885155
6/19/2015,AL,0.1071626023769801,-0.13299272721221578,-0.39949062557508835,0.2683449933175971
6/19/2015,ALDR,0.12683921460205166,-0.2027335685618083,0.1897554160214609,0.8267813930304753
6/19/2015,ALGN,0.21022060328630893,-0.07996209157001344,-0.14626328114866438,0.06282987662997398
6/19/2015,ALK,0.03780603304463563,0.04058026484040979,0.0007831337860226106,0.2713682345634399
6/19/2015,ALNY,0.019769138504986655,0.15514250468384008,0.05437320152258592,0.34445849610587537
6/19/2015,ALSN,0.06679763722732086,-0.06727955601133026,-0.39412754040967124,-0.309378983516802
6/19/2015,AMAG,-0.000709888757632163,-0.18837918520413915,-0.21810415201468883,1.0289419501448285
6/19/2015,AMAT,0.09303312019408295,0.626162988317562,-0.3211651118094341,-0.7097491732169713
6/19/2015,AMBA,0.12188517393545564,-0.13025376233758107,0.5778347840178591,0.7365714585650509
6/19/2015,AMC,-0.03702789110922708,-0.16002795632987932,0.07036049722481785,0.2826903418743232
6/19/2015,AMED,-0.20061589593788065,-0.21548210935075462,-0.13090813616935223,-0.24256434708641383
6/19/2015,AMPH,-0.24705130528463645,-0.2395103361795513,-0.023524081108187128,0.40802990908672904
6/19/2015,AMTD,0.030235421603428993,0.47428143766998054,-0.4014074697026519,-0.028625819373630252
6/19/2015,AMWD,0.0014531430827125792,-0.23476939427321342,-0.2829709729697907,0.6702376323292873
6/19/2015,AN,0.02346722519976959,-0.003835523064467506,-0.41282696663281754,0.05908474404886991
6/19/2015,ANAC,-0.16394901748300436,-0.15140713723422491,-0.36217334096401116,2.77175552099365
6/19/2015,ANET,-0.11507147541327868,-0.05558936669742714,-0.2919842187611,-0.06760270053620886
6/19/2015,ANF,0.03435215962214965,-0.21074573984086864,-0.05664062220566765,-0.7165080201355036
6/19/2015,AOBC,-0.012153024945262462,-0.2359366512489339,-0.32618153367518543,1.3692813105018742
6/19/2015,AOS,-0.018886333738593688,-0.026103038563233972,-0.3509373716630803,0.5145531574528185
6/19/2015,APD,0.028630591528334526,0.8798272362881283,-0.38509390265955806,-0.08382236132689205
6/19/2015,APOG,0.017466556223329363,-0.20432572707448302,0.35044405139593504,0.7131998964004792
6/19/2015,APOL,0.1080347926351836,-0.20177611168995507,-0.15615338116854,-1.5189662982817227
6/19/2015,AR,0.05685466828380067,0.09140909279115744,-0.2560535873486859,0.20234121971438593
6/19/2015,ARI,-0.151738353868155,-0.23018950601227242,-0.47677614944174534,0.0858105915991277
6/19/2015,ARLZ,-0.12197922225825064,-0.25417327898667524,0.756264423551698,-0.536267685430099
6/19/2015,ARR,-0.18139282264707493,-0.2296923591387862,-0.25966296405697037,-0.45452027773509024
6/19/2015,ARRS,0.14679492770974842,-0.09491650808429473,-0.35464870816538413,0.22508861776123817
6/19/2015,ASPS,-0.06333314929664544,-0.24546022412555638,0.4703895530802824,-0.3877121295710805
6/19/2015,ATI,0.1704836151225562,-0.1402229855646868,-0.22469075470833796,-0.01842169494845477
6/19/2015,ATO,-0.11091984978422989,-0.07197154161491624,-0.41176658477501643,-0.1792380820661342
6/19/2015,ATR,-0.03482997165855416,-0.11749487659369923,-0.4744922500557123,-0.2670684507015707
6/19/2015,ATRA,0.24395692247362138,-0.21946345177244786,1.7666451983657145,0.909710557095419
6/19/2015,ATU,-0.02007251248975047,-0.21731164592367452,-0.1280532619368108,-0.4817729488082232
6/19/2015,ATW,0.09275401931145785,-0.20213425697500662,0.23351655961455997,0.5074311512992813
6/19/2015,AVA,-0.11800203468084255,-0.19558477764982438,-0.315496147261959,-0.4161203243562496
6/19/2015,AVGO,0.05102843735900105,1.0983369160192042,-0.2421054875268406,0.56698706084253
6/19/2015,AVT,0.08957924677159698,-0.05305012203818514,-0.4970865404103971,-0.02343746344862242
6/19/2015,AVX,0.03051452248605409,-0.18275316061423197,-0.30495350456035963,-0.169935594044708
6/19/2015,AWH,-0.1170251815916546,-0.11528852963910026,-0.3117440268420474,0.2584844459925192
6/19/2015,AWR,-0.062007420104176106,-0.21637498940605113,-0.20022040414369716,-0.019110812080847965
6/19/2015,AXL,0.0795665026074205,-0.20619451189102136,-0.2659640793273654,0.13229147177927722
6/19/2015,AYR,0.015757063317250405,-0.19880433378856982,-0.21779827263263088,0.3945905239791497
6/19/2015,BAH,-0.07592757662510438,-0.12610557530461416,-0.1465691605307224,0.007328278037082741
6/19/2015,BBBY,-0.06772898819799124,0.17817421047109633,-0.36439606447363276,-0.2846471276102199
6/19/2015,BBY,0.0427949613215598,0.18594065777786906,-0.25786847168223004,-0.22885576147294676
6/19/2015,BCC,0.015652400486265993,-0.21211991064121463,0.2728118642296124,-0.14951430948360883
6/19/2015,BCEI,0.2793678469566846,-0.2323365590721412,0.4820333615572907,0.009972703196886664
6/19/2015,BCO,-0.013548529358388108,-0.21280041723908516,-0.4438023520558919,0.9634778515089434
6/19/2015,BCOR,-0.012711226710512696,-0.2438943734591342,-0.3525483364085858,0.3566265185008488
6/19/2015,BCR,-0.02991081860228626,0.20176256687085062,-0.32567173470508876,-0.05228751243237035
6/19/2015,BDN,-0.039016484897931095,-0.17591883056193833,-0.38007748079380665,-0.2645781979947332
6/19/2015,BEAV,0.055877815194612664,-0.045729129963528514,-0.3336042066797932,-0.0433947436197797
6/19/2015,BERY,-0.060297927198097186,-0.11894832067327193,-0.5162957656036402,0.016096905251557662
6/19/2015,BGS,-0.16070446972248725,-0.2045047757873977,-0.5566106681588858,-0.16792169522187075
6/19/2015,BHI,0.05594759041526894,0.7230720264297869,-0.2950837964992878,0.4974824156654477
6/19/2015,BIG,-0.11535057629590383,-0.1790907078710146,-0.41431557962549986,0.5894114422082916
6/19/2015,BJRI,0.04084125514318388,-0.22176210075912653,-0.25209754734073553,-0.14942850295015694
6/19/2015,BLCM,-0.4338046833711758,-0.24571375283252844,0.5473488056060776,0.3503758093717699
6/19/2015,BLKB,-0.03116677257409936,-0.16499287939574703,-0.02221899574473962,0.4220417536752061
6/19/2015,BLMN,-0.088696442005204,-0.16842289830451215,-0.2250578099668076,-0.36519573322377014
6/19/2015,BLOX,-0.009362016119011171,-0.2102604326026396,-0.39308755051067407,0.37480584566768693
6/19/2015,BLT,0.053191469199345864,-0.247464041896572,-0.12544309120991587,-1.0234439637227877
6/19/2015,BLUE,-0.45410927258215394,-0.06232935149700433,0.03420555426556108,2.26200028910274
6/19/2015,BMRN,-0.005210390489962411,0.5462061210953392,0.6966995118856015,0.8538928762421731
6/19/2015,BMS,-0.07920701199594964,-0.09993369342071938,-0.45630262280266254,-0.08341149171351396
6/19/2015,BNCL,-0.15118015210290472,-0.22980930867025862,-0.33185049822266055,0.06103643971136959
6/19/2015,BOBE,-0.07868369784102754,-0.22689097479406886,-0.2767514255346112,-0.361933594083026
6/19/2015,BPFH,0.056366241739206666,-0.227113814695225,-0.2768329933698266,-0.25246052228789123
6/19/2015,BRKR,0.04164367018073112,-0.13827679397858442,-0.1693061945970344,0.17122348243914035
6/19/2015,BRX,-0.14563302206073028,-0.00436778756255526,-0.40201922846676785,-0.13642220826617668
6/19/2015,BTUUQ,0.19103241760583128,-0.24106673649034377,1.707080286699618,-1.266167776146578
6/19/2015,BURL,0.036898955176103906,-0.12428974855809281,0.4320934544466196,0.24818914482576931
6/19/2015,BWA,0.06773960270618065,0.2349145690420578,-0.3908240430834447,0.20326871827042847
6/19/2015,BWXT,-0.030608570808849087,-0.13932307020373838,0.00039568656874916573,0.23337649569722196
6/19/2015,BXP,-0.09124323755915834,0.4476512116973045,-0.36470194385569077,-0.007710918893360458
6/19/2015,BXS,0.04523709404452964,-0.17803691406650887,-0.24394076381918867,0.147993954569823
6/19/2015,BYD,0.0620878098330218,-0.20591843780895136,-0.20093412270183253,0.2322813875553493
6/19/2015,BZH,0.09052121225045684,-0.248509670181488,-0.2372114174139125,-0.19205483409190652
6/19/2015,CAB,-0.16363502899005114,-0.1328764293024599,-0.37683515934399175,0.06397198449772286
6/19/2015,CAKE,-0.122816524906126,-0.1694588921598672,-0.46825231066172884,-0.00558813367678182
6/19/2015,CALD,0.06571612130714846,-0.23615641343395974,-0.1091091322080182,-0.41379905501834074
6/19/2015,CAM,0.06906533189865002,0.10938113266013805,-0.2505681504304455,0.06718821891218549
6/19/2015,CASC,-0.20713987906924305,-0.25331158473680904,-0.00792423262322864,-0.332482081971612
6/19/2015,CASY,-0.1520523423611083,-0.13089565758763524,0.021868419189221437,-0.29783471430032016
