date,ticker,beta,market_cap,vol10,momentum
3/25/2016,X9876567D,-0.02291129344836186,-0.17184871030926172,-0.4652013178035047,-0.3063197063044377
3/25/2016,AAL,0.013662241979418512,0.6449600442131714,-0.235198874590225,0.4748092566063302
3/25/2016,AAOI,0.047042636749894506,-0.23559882838053797,0.015826718565300508,-0.08518007181007203
3/25/2016,AAP,-0.02836736011770548,0.18715459467159642,-0.48117390293500584,-0.5093463996997987
3/25/2016,ABCO,-0.0493955777236511,-0.1989829361957517,-0.10158847823325175,0.34729121881322134
3/25/2016,ABG,0.008501339572514794,-0.19096851916122026,-0.2312613819140797,-1.092854465284714
3/25/2016,ABMD,-0.03231182798849323,-0.1052438812884773,-0.13471628763926582,-0.21670650093732607
3/25/2016,ACAD,0.017078991926450085,-0.16201493597873706,0.5673122210542465,-1.357503148352727
3/25/2016,ACC,-0.05435075958400579,-0.030746666296060016,-0.3645935102374031,1.3057455130899696
3/25/2016,ADP,-0.01752678175173095,1.2347194735961897,-0.537453612740687,0.5816802782127355
3/25/2016,ADRO,-0.019378266670672138,-0.21690888080167897,0.8343103993412732,-0.4779665019185377
3/25/2016,AEE,-0.056470575650619616,0.1902431997069155,-0.5586298101014403,0.8540105946243545
3/25/2016,AEL,0.02556720056449449,-0.19835053442016254,0.25250759458617644,-1.1605519517588514
3/25/2016,AERI,-0.03368926121321277,-0.23384742815351073,0.7210413962441035,-0.6044056848318112
3/25/2016,AET,-0.03867127618833472,1.1873153310892703,-0.35109751060538563,0.07257399594636216
3/25/2016,AFL,-0.020505257490897218,0.7124652606485693,-0.44640431213045767,0.5136108890315094
3/25/2016,AGIO,-0.010621726884955109,-0.1931035377717137,0.5881544967746198,-1.451025710982413
3/25/2016,AGNC,-0.06599633139299822,-0.02203708198704895,-0.4265220611261762,0.3809422180107509
3/25/2016,AGO,-0.021641192682711384,-0.12180860642874797,-0.418744469585663,0.20016996129304507
3/25/2016,AIR,-0.00770586174691246,-0.2165331664378221,-0.07230076769160557,0.2973860721220301
3/25/2016,AIV,-0.039717767664258,-0.014934310491002677,-0.461027297298757,0.37817789179857286
3/25/2016,AKRX,-0.014932913990895472,-0.14419812371736068,2.31112059412605,-0.23961413072274257
3/25/2016,AL,0.026604747668828692,-0.12803855249737928,-0.20975126291294666,-0.36230022769187414
3/25/2016,ALDR,-0.022821849732470985,-0.21801014624971304,0.4721723803493643,-1.0101737663385646
3/25/2016,ALGN,0.009592552906383516,-0.040155767277795205,-0.1224446673553077,0.6685055977445885
3/25/2016,ALJ,0.015558448756305134,-0.21794945154562795,0.44469341202644214,-1.1295595300884709
3/25/2016,ALK,-0.01739261617789463,0.12105207557597657,-0.46143078594754927,0.008426568861148447
3/25/2016,ALKS,-0.021668025797478643,-0.07208322325523478,0.26866105393955,-1.291897989229762
3/25/2016,ALLE,-0.00857346579105397,-0.024207074426007568,-0.4843878987236615,0.5053303293269457
3/25/2016,ALLY,-0.02127447344755878,0.0775780646349527,-0.3191523403423834,-0.23024120632193368
3/25/2016,ALNY,0.0017930608806988825,-0.057834598252199665,0.3055454817998371,-0.5779306380272403
3/25/2016,ALSN,-0.005192493330378763,-0.07970088985896011,-0.47064145786135914,-0.12099344959729598
3/25/2016,ALXN,-0.013832756285437663,0.8485513948596962,-0.14270258020501636,-0.054945196782024794
3/25/2016,AMAG,-0.026336987766982522,-0.2182811141249185,0.4076002831409178,-1.40434688161188
3/25/2016,AMBA,0.027356074882312068,-0.19775628922632224,0.12649391554784392,-0.7919933230326158
3/25/2016,AMCX,-0.014172642405823006,-0.07679073775345588,-0.2650152943958059,-0.15346778595152707
3/25/2016,AMP,0.010191825802852418,0.3189956359893043,-0.35759506919110945,-0.4538275785176906
3/25/2016,ANAC,-0.04305401826698778,-0.1477661469162543,0.3276121368682696,-1.2238148212474376
3/25/2016,ANET,-0.0166055114780549,-0.09853492902777318,0.283673614354959,0.12611589156690572
3/25/2016,ANF,-0.003215787209190339,-0.16845874994327417,-0.22235680483728462,1.4329028018261536
3/25/2016,ANTM,-0.043241850070358634,1.0882551939327716,-0.34405732935404454,-0.010907154307278576
3/25/2016,AOBC,-0.04786609018191707,-0.1921345589249367,0.10768299647311441,2.0234962112742028
3/25/2016,AOS,-0.01390431125815036,-0.005606969446425892,-0.42872037859200995,0.5647155647682303
3/25/2016,AOSL,-0.0452632780494925,-0.2366602857150506,-0.05393507747071576,2.0411304532706143
3/25/2016,AR,-0.01686489825413846,0.003976694433332972,-0.04327741178192671,1.2647207562892417
3/25/2016,ARRS,0.013456521432869495,-0.08779136485340405,0.018762446320306353,0.014341458914915345
3/25/2016,ASB,-0.014118976176288465,-0.14661146006631257,-0.3784095181081179,0.29933913835875725
3/25/2016,ASNA,-0.01306354032877609,-0.17171899032691842,0.005057745663051379,-1.5255503589208463
3/25/2016,ATI,0.03950253150029341,-0.18109187427415205,0.45533716431354876,-0.6534629750031532
3/25/2016,ATO,-0.05258871838095547,0.02402303083855776,-0.476345952551181,1.3012813470040108
3/25/2016,ATSG,-0.006748813986880042,-0.21171719041590256,-0.3374206367514957,1.4547655267900734
3/25/2016,AVA,-0.0561843557597688,-0.1536715833975109,-0.409700758492043,1.1048408382842045
3/25/2016,AVGO,0.015236451379097985,1.9325098836463903,-0.45149661714624983,0.4972604331883951
3/25/2016,AVY,-0.02534416252059377,-0.014234549551989956,-0.503254471405121,0.861444478249793
3/25/2016,AWH,-0.03528135935607041,-0.1288307518207071,-0.41604526965925953,-0.2106782283369005
3/25/2016,AWI,-0.02741031235767307,-0.15443244007481402,-0.28982288959568964,-0.35187186493672057
3/25/2016,AXS,-0.05850094800134257,-0.06033497360675746,-0.5125903639340733,0.5011967010574679
3/25/2016,AXTA,-0.02280396098929281,0.0032505600266753347,-0.4198575417202624,0.13387110437711408
3/25/2016,BAX,-0.038572888100854755,0.5591113956268619,-0.453903635637321,0.9120788283047142
3/25/2016,BBBY,-0.03578224416505933,0.049204369621761085,-0.3717449987022041,-0.45581450586198036
3/25/2016,BBY,-0.014414140438728372,0.12344495188892862,-0.360349922724243,-0.4491869997395657
3/25/2016,BEAV,-0.009315848632948282,-0.07078525052951505,-0.4520531532135495,0.27007677762717786
3/25/2016,BERY,-0.026497986455586108,-0.0940732339143215,-0.04258174169780204,0.23554192126679624
3/25/2016,BETR,0.004172263723396257,-0.20754677373727062,-0.4350231495541789,0.3408483041434912
3/25/2016,BGS,-0.07078157019316024,-0.16838740960392187,-0.47225541245652825,0.6947532913069158
3/25/2016,BIG,-0.03584485476618295,-0.16553005547442434,-0.3164392270142974,-0.45090007645263097
3/25/2016,BKD,-0.00030886644273677783,-0.1439699899410437,-0.04220607985237483,-1.535574560948938
3/25/2016,BKH,-0.04987857378946184,-0.13498537272829192,-0.42805253531125037,1.7858251692280398
3/25/2016,BKS,-0.014476751039852,-0.2120857809539676,-0.24457650732422484,-0.5721983036409765
3/25/2016,BKU,-0.02156069333840959,-0.11417642967832281,-0.3928098888494974,0.07026024374211874
3/25/2016,BLDR,0.001667839678451646,-0.2047251845673523,0.08293105487996072,-1.4197357390335108
3/25/2016,BLMN,-0.04014709750053422,-0.17622403359219443,-0.1858062986173775,0.1710855162787647
3/25/2016,BLUE,-0.056577908109688664,-0.19238659798565333,0.5657260932624424,-1.540573520135745
3/25/2016,BMS,-0.03757111848287691,-0.06632378509929002,-0.27778779714033386,1.2918455001243856
3/25/2016,BOFI,-0.005031494641775178,-0.1959410443538158,0.3529484413320882,-1.6446075895796843
3/25/2016,BOX,0.009959272141536118,-0.19059377457098703,-0.1819244595479621,-0.06036794477679088
3/25/2016,BRCD,0.0018914489681788583,-0.09497537129637629,-0.42735686522712574,-0.356824802621072
3/25/2016,BRX,-0.046578100673088416,0.01939076129454211,-0.46212645603167396,0.43237218263300925
3/25/2016,BUFF,-0.04317923946923502,-0.06722105903016448,-0.41561395420710223,0.3537412960293987
3/25/2016,BURL,-0.030836006676293732,-0.10418330622921626,-0.4468634543859799,0.6255358667623877
3/25/2016,BW,-0.04352806996120945,-0.20583848104154456,-0.05222372906376925,1.346872775947245
3/25/2016,BWA,0.009154278698518217,0.04829741982924306,-0.2642917975083164,-0.4341424478653698
3/25/2016,BWLD,-0.02087197672604982,-0.1459913299374047,-0.17165636910628282,-0.44477849700009847
3/25/2016,BWXT,-0.026882594433916884,-0.11622132496559526,-0.4320456815941256,0.6220311322411538
