date,ticker,vol10,momentum,market_cap,beta
1/17/2014,INGR,29.076,0.06559297701358065,5204.1359999999995,0.9516
1/17/2014,INSM,45.547,0.47241992882562284,829.52,1.0949
1/17/2014,INSY,41.315,1.4863341386007294,1156.2068,0.7648
1/17/2014,INVA,19.898,0.02021523082303567,4216.6856,0.9665
1/17/2014,IONS,62.553999999999995,0.3503624439074905,5471.7459,1.3948
1/17/2014,IP,14.814,-0.04089149427772931,21444.7514,1.1252
1/17/2014,IPGP,29.67,0.18036303630363035,3839.8578,1.2894
1/17/2014,IPI,31.564,-0.19947506561679793,1242.5366,1.3782
1/17/2014,IPXL,18.137999999999998,0.1308500477554918,1712.5025,0.9664
1/17/2014,IR,14.083,0.16884289499798263,17953.5556,1.209
1/17/2014,IRBT,51.641000000000005,-0.09612044006948467,1056.1729,1.8688
1/17/2014,IRF,30.28,0.06345177664974619,1957.4836,1.5795
1/17/2014,IRWD,55.224,-0.09687750200160135,1530.6393,1.2226
1/17/2014,ISIL,29.648000000000003,0.2782799838715971,1483.6713,1.0067
1/17/2014,ISRG,71.074,-0.012843652724371615,16372.9274,0.7897
1/17/2014,IT,14.075999999999999,0.10137485506046046,6391.5903,0.8393
1/17/2014,ITC,14.279000000000002,0.007879954676484576,5081.5039,0.746
1/17/2014,ITMN,67.432,-0.07417397167902898,1602.9046,1.4163
1/17/2014,ITT,16.749000000000002,0.3048208212653017,3965.4039,1.1457
1/17/2014,IVR,11.667,-0.09958645153700672,2059.4866,0.9227
1/17/2014,JACK,22.273000000000003,0.20890080823310303,2165.2634,0.8344
1/17/2014,JBHT,20.406,0.027081111772770717,9144.478000000001,0.8981
1/17/2014,JIVE,32.345,-0.3904542840713054,701.4003,1.2373
1/17/2014,JMBA,31.662,-0.1563139931740615,220.0141,1.3495
1/17/2014,JNS,20.39,0.20584289936965064,2456.5554,1.5506
1/17/2014,JOE,22.329,-0.20072661217075377,1709.6401,1.1003
1/17/2014,JOY,17.624000000000002,0.15409020549773148,5737.267,1.3089
1/17/2014,JWN,22.994,-0.008895026888623788,11587.8975,1.0494
1/17/2014,K,13.380999999999998,-0.06578183409222861,21902.0705,0.5698
1/17/2014,KAR,16.668,0.09005661869928089,3996.9443,1.1832
1/17/2014,KBH,25.26,0.014555083616200712,1496.8439,1.9028
1/17/2014,KERX,76.22800000000001,0.38888888888888895,1252.8566,1.7512
1/17/2014,KEX,26.19,0.13868436934218478,5812.0155,1.2502
1/17/2014,KEY,14.583,0.053537001334717456,12140.9372,1.2282
1/17/2014,KEYW,92.44200000000001,-0.08045112781954888,654.7567,0.6367
1/17/2014,KLAC,22.49,0.08159417955835126,10455.5842,1.1942
1/17/2014,KLIC,44.479,0.09310653536257842,862.4897,1.3261
1/17/2014,KMI,8.501,-0.11524458960127869,36845.1749,0.8264
1/17/2014,KMX,20.664,0.0715780661364588,10087.4808,1.0982
1/17/2014,KORS,35.936,0.22906062008329492,15702.6095,1.2728
1/17/2014,KOS,54.385,0.03382084095063995,3968.6059,1.4376
1/17/2014,KRFT,14.062000000000001,-0.04189312746844632,32629.9713,0.9537
1/17/2014,KRO,16.237000000000002,-0.023776585232368943,1945.3667,1.1577
1/17/2014,KS,28.451,0.19941099042622706,2660.2293,0.8856
1/17/2014,KSS,41.297,0.03142849926969196,11334.4261,0.8809999999999999
1/17/2014,KSU,18.119,0.0749616004551057,12818.4407,1.4114
1/17/2014,L,11.372,0.029693999240494512,18324.3523,0.9289
1/17/2014,LAMR,9.684,0.13362106398936793,4748.9834,0.9905
1/17/2014,LAZ,20.555,0.1527732695300082,6392.0284,1.2982
1/17/2014,LB,27.789,0.19136800680146895,16014.8351,0.9966
1/17/2014,LEA,24.654,0.21388387238838255,6457.303000000001,1.2517
1/17/2014,LEAP,4.133,-0.006972690296339395,1388.1261,1.1097
1/17/2014,LEG,14.618,-0.024520565870396544,4201.0327,1.1519
1/17/2014,LEN,24.521,0.03043605590259031,7093.5259,1.6726
1/17/2014,LIN,47.347,0.6758312020460358,1361.115,1.6864
1/17/2014,LL,26.75,0.1139619414154372,2760.8606,1.7011
1/17/2014,LLTC,19.393,0.11637196215276827,10771.4837,1.1259
1/17/2014,LM,16.311,0.1431428424026681,5296.9962,1.2553
1/17/2014,LNC,20.476,0.24129811420874323,13534.492,1.6858
1/17/2014,LNG,35.439,0.5557865557865558,10972.4938,1.814
1/17/2014,LNKD,52.468999999999994,0.11729727137582126,26260.7003,1.0381
1/17/2014,LNT,12.04,-0.002769047821286028,5690.3009,0.8017
1/17/2014,LOW,18.61,0.09533612140385846,49791.9061,1.0651
1/17/2014,LPI,58.099,0.24855491329479767,3559.752,1.2955
1/17/2014,LPLA,15.9,0.16850633351691346,5382.9894,1.1811
1/17/2014,LPSN,16.633,0.21190716448032287,785.9327,1.2656
1/17/2014,LPX,28.335,-0.024375380865325934,2439.9863,1.7395
1/17/2014,LQDT,26.831,-0.21250439058658227,693.2511,0.8740000000000001
1/17/2014,LTM,21.354,-0.1310715609936967,1957.1464,1.0366
1/17/2014,LULU,101.35600000000001,0.011880614314691501,6895.8618,1.0776
1/17/2014,LUV,31.733,0.3315505628034998,14784.4094,0.8825
1/17/2014,LVLT,27.253,0.39260969976905313,7593.6453,1.4574
1/17/2014,LVS,23.294,0.3861908227080499,67145.6205,1.3646
1/17/2014,LYV,25.449,0.09216038300418905,4155.2307,1.0218
1/17/2014,M,42.912,0.08204872742894492,20719.7426,1.0095
1/17/2014,MAA,9.047,-0.08171478565179363,4670.5233,0.7907
1/17/2014,MAN,18.257,0.22391887463050353,6699.2264,1.4901
1/17/2014,MANH,23.026,0.45666666666666667,2505.3861,1.1131
1/17/2014,MAT,7.642,0.09967045512059877,14891.1157,0.8925
1/17/2014,MBI,31.761999999999997,-0.08989598811292725,2214.6942,2.1314
1/17/2014,MCD,11.975999999999999,0.003710233099427201,94458.2123,0.7851
1/17/2014,MCRS,15.175,0.1565105837075048,4366.4364,0.9795
1/17/2014,MDAS,29.432,-0.011147236414305713,1348.7407,1.2307
1/17/2014,MDC,28.548000000000002,-0.0639128492127804,1498.9802,1.7326
1/17/2014,MDRX,47.992,-0.03003194888178918,2978.4309999999996,0.8949
1/17/2014,MDSO,31.552,0.32021527077026574,3291.1021,1.0793
1/17/2014,MDVN,49.911,0.09256982258914462,5667.4556,1.0526
1/17/2014,MEG,70.704,0.8328716528162513,587.3907,1.1536
1/17/2014,MEI,41.093,0.8666080104051108,1281.4666,0.9443
1/17/2014,MFRM,89.147,0.038237528488224815,1495.7352,1.046
1/17/2014,MGAM,32.677,-0.03866146848602993,1023.5554,1.1759
1/17/2014,MGM,23.915,0.26537013801756604,12942.6514,1.5296
1/17/2014,MHLD,36.477,-0.01716961966146191,815.4445,0.6839
1/17/2014,MINI,14.275,0.07340156267194903,1941.3466,1.4633
1/17/2014,MKC,13.770999999999999,-0.030771661100405884,9097.9725,0.7716
1/17/2014,MLM,17.092,-0.05069059380985978,5001.7816,1.2618
1/17/2014,MMS,27.228,0.18639195657405677,2996.4858,0.6729999999999999
1/17/2014,MNK,33.066,0.16648168701442842,3479.4588,0.0286
1/17/2014,MNST,23.265,0.002719465648854895,11589.5718,0.8256
1/17/2014,MNTA,19.519000000000002,0.010380622837370226,1017.7217,1.1249
1/17/2014,MO,8.554,0.05779265339945369,74223.299,0.8528
1/17/2014,MSCI,14.716,0.2584672486000658,5235.8215,0.8624
1/17/2014,MSM,20.88,-0.001988263373588012,5489.8445,0.9274
1/17/2014,MTB,16.307000000000002,-0.013216959914108248,14584.3667,0.8996
1/17/2014,MTDR,53.06100000000001,0.6016884113584038,1253.5995,1.1744
1/17/2014,MTN,17.561,0.13536912206610904,2605.7202,0.917
1/17/2014,MTOR,44.363,0.04423592493297588,1025.4755,2.2474
1/17/2014,MTZ,18.01,-0.08139876579488685,2751.3613,1.261
1/17/2014,MW,22.858,0.3073419171468411,2394.6189,0.9990000000000001
1/17/2014,MYGN,46.512,-0.1897484877427571,1872.5748,1.0862
1/17/2014,NBIX,342.601,-0.29834651329978434,1323.2976,1.0903
1/17/2014,NBL,19.23,0.10018133414366683,22957.7969,1.3230000000000002
1/17/2014,NCLH,24.275,0.08233774620600595,7493.7353,1.1204
1/17/2014,NCS,33.196999999999996,0.1553191489361702,1449.8875,1.3398
1/17/2014,NDLS,69.858,-0.12325581395348831,1129.7454,0.5055
1/17/2014,NE,28.155,-0.006159726613287137,8968.0844,1.3502
1/17/2014,NESC,90.22200000000001,-0.5787790697674418,395.1151,1.7004
1/17/2014,NFG,20.95,0.10181760109983007,6002.4248,0.9948
1/17/2014,NFLX,34.269,0.43899735697842945,19557.4434,1.3049
1/17/2014,NI,14.499,0.020154745157450454,10617.5618,0.8022
1/17/2014,NKTR,42.787,-0.025337837837837898,1516.4669,1.6929
1/17/2014,NLNK,66.315,0.18885096700796364,820.5459,0.5904
1/17/2014,NLSN,13.793,0.32485002905840904,16803.0484,0.7546
1/17/2014,NNN,26.05,-0.13375487157553376,3883.5827,0.9495
1/17/2014,NOG,37.809,0.10574712643678152,871.4458,1.3101
1/17/2014,NOW,41.437,0.19415496148618033,8608.6166,1.3769999999999998
1/17/2014,NPO,94.06299999999999,-0.03374495615190496,1604.7389,1.1122
1/17/2014,NPSP,49.453,0.30706961683756057,3641.9513,0.35100000000000003
1/17/2014,NR,21.84,0.06672369546621054,1057.1832,1.3635
1/17/2014,NSC,27.061,0.22896806207548148,27489.9311,1.1879
1/17/2014,NTAP,47.166000000000004,0.009065706870276774,15163.002,1.0419
1/17/2014,NTRI,34.207,0.668308843888141,446.3718,1.1034
1/17/2014,NTRS,13.592,0.0074172195123736245,14508.7182,1.1592
1/17/2014,NUE,16.948,0.12117462360790128,16349.6842,1.1487
1/17/2014,NUS,178.829,0.5826870420925311,4727.0662,1.4769
1/17/2014,NUVA,58.148999999999994,0.24372623574144486,1637.9595,0.7694
1/17/2014,NWBI,10.972999999999999,0.07522482775831807,1378.0454,0.7798
1/17/2014,NXTM,56.336999999999996,-0.25890207715133534,806.1167,0.8312
1/17/2014,NYCB,14.12,0.13892638701398258,7503.5824,1.0604
1/17/2014,O,15.852,-0.14421117381187984,7917.1517,0.9482
1/17/2014,OC,24.945999999999998,-0.024861290082107697,4755.9432,1.4349
1/17/2014,OCN,28.095,0.19949494949494942,6785.7139,1.2768
1/17/2014,OCR,13.412,0.11261260390675874,6546.4616,0.9576
1/17/2014,ODFL,17.915,0.15634151835999094,4771.8131,0.8383
1/17/2014,OFG,19.348,-0.10344607899918903,691.3005,1.1542
1/17/2014,OGE,13.468,-0.0850900922372907,6739.5033,0.7563
1/17/2014,OI,20.551,0.16131260794473223,5585.0599,1.331
1/17/2014,OLED,42.357,0.08862821766047557,1567.1539,1.8664
1/17/2014,OLN,15.718,0.17765516305927476,2282.132,1.0774
1/17/2014,OMED,97.436,0.3759709994821337,1032.3022,1.9783
1/17/2014,OMER,29.631999999999998,0.32667876588021777,369.6002,1.3516
1/17/2014,OMI,17.89,0.03254561862371699,2319.7044,0.8418
1/17/2014,ONVO,47.593999999999994,0.5295055821371611,861.6531,-0.11
1/17/2014,ORI,25.221999999999998,0.21895270912351167,4365.3621,1.2785
1/17/2014,ORLY,21.965999999999998,0.01576466764180073,14540.1921,0.7677
1/17/2014,OSIS,30.261999999999997,-0.07868525896414344,1159.295,1.1064
1/17/2014,OSK,27.155,0.24007057449935887,4681.3578,1.6942
1/17/2014,OUTR,25.706,0.15011386345680167,1844.7887,0.5865
1/17/2014,OVTI,53.461000000000006,-0.06302521008403365,913.2323,1.2621
1/17/2014,P,38.561,0.534158149542765,6822.224,1.5652
1/17/2014,PAY,33.294000000000004,0.40942232192933264,3199.9359,1.1724
1/17/2014,PAYX,12.823,0.12342529286305935,16061.7643,0.9535
1/17/2014,PBCT,25.076999999999998,-0.004028454341606693,4719.3407,0.878
1/17/2014,PBF,34.064,0.2528379984426866,1503.8472,0.7388
1/17/2014,PBH,34.068000000000005,0.027136258660508016,1638.3074,1.1769
1/17/2014,PCAR,9.681000000000001,0.022364520864251905,21079.0901,1.3639
1/17/2014,PCG,9.481,-0.10272812194290717,18272.8394,0.6705
1/17/2014,PCLN,17.723,0.31143898320149327,60583.7337,1.2591
1/17/2014,PCRX,51.427,0.49438202247191,2183.064,1.4493
1/17/2014,PCYC,93.36,0.2345094248429192,10366.8897,1.5516
1/17/2014,PDCE,33.27,0.0834566987416728,1718.8335,1.9273
1/17/2014,PDM,9.817,-0.08224395004150536,2658.3639,0.8993
1/17/2014,PENN,21.521,0.29171539084285314,971.4760000000001,0.6697
1/17/2014,PEP,13.850999999999999,-0.011671274320588338,126061.8779,0.6462
1/17/2014,PETM,16.461,0.024774987956504898,6679.1739,0.7258
1/17/2014,PFG,24.454,0.16397492511502948,13964.927,1.3235
1/17/2014,PG,12.892000000000001,0.05958738319641074,217132.2693,0.6985
1/17/2014,PGEM,101.66,-0.008178844056706575,914.7707,1.6572
1/17/2014,PGR,13.116,0.05884815554174764,15437.9042,0.8273
1/17/2014,PGTI,29.62,0.01917255297679107,514.5045,1.2241
1/17/2014,PH,17.430999999999997,0.1956692618458022,19017.1192,1.2537
1/17/2014,PHH,44.373000000000005,0.029995588883987633,1344.4689,1.2471
1/17/2014,PHM,29.019000000000002,0.11777293620982808,7415.9913,2.1339
1/17/2014,PIR,87.662,-0.08812145621777565,2079.6277,1.5248
1/17/2014,PKI,18.639,0.11996947341643352,4834.0058,0.9933
1/17/2014,PKT,130.649,0.011781011781011777,253.0811,1.2059
1/17/2014,PL,14.981,0.12260681985537084,4127.9391,1.3206
1/17/2014,PLCE,18.941,-0.025143071050586784,1276.2413,0.9851
1/17/2014,PLXS,45.161,0.24038461538461536,1376.9279,1.5428
1/17/2014,PMT,16.146,0.044101425647785214,1633.8186,0.8325
1/17/2014,PNC,18.682000000000002,0.009826041508992174,43844.58,1.1269
1/17/2014,PNM,13.972000000000001,0.013541348973606985,1958.6827,0.8587
1/17/2014,PNRA,33.64,0.05188259709457456,4849.9577,0.8945
1/17/2014,PNW,12.873,-0.07998316306532618,5765.2551,0.8624
1/17/2014,PODD,56.912,0.12799263351749546,2193.0269,0.9134
1/17/2014,POL,24.232,0.21472697794332626,3309.7221,1.2695
1/17/2014,POR,13.002,-0.05389487956273962,2301.4314,0.8278
1/17/2014,PPC,38.548,0.0006039133585635143,4165.1867,1.3089
1/17/2014,PPS,16.885,-0.043541640689647367,2574.2978,0.8354
1/17/2014,PRAA,27.783,0.12693110647181624,2657.6256,0.7452
1/17/2014,PRE,6.303,0.12802285346809303,5289.4058,0.7029
1/17/2014,PRGS,35.875,0.020471367354888872,1271.4573,1.3553
1/17/2014,PRIM,24.323,0.3220079523835142,1685.8689,1.2714
1/17/2014,PRXL,16.837,-0.16615946439440044,2594.1605,1.2018
1/17/2014,PTCT,67.714,0.0030175015087507973,730.5691,-0.4706
1/17/2014,PTEN,20.855999999999998,0.18792498728642495,3610.0516,1.3583
1/17/2014,PVTB,20.594,0.17700764082705617,2303.292,1.2057
1/17/2014,PX,11.890999999999998,0.06484156421729893,38985.4891,0.9034
1/17/2014,QCOR,75.167,0.049643212761531254,3604.7839,1.0673
1/17/2014,QLGC,24.06,0.09653233364573564,1014.9048,1.2378
1/17/2014,QLIK,42.176,-0.19897304236200256,2492.1853,1.4701
1/17/2014,R,15.652999999999999,0.1275279282566593,3907.6796,1.399
1/17/2014,RAX,43.513999999999996,-0.2762704565030146,5343.6804,1.1283
1/17/2014,RCII,32.199,-0.1214712693816525,1677.3786,0.8181
1/17/2014,RCL,20.499000000000002,0.17758820912510187,10900.1524,1.5539
1/17/2014,RCPT,59.365,0.41265690376569036,887.5908,1.2604
1/17/2014,RDC,18.461,-0.006394352354583919,4068.7427,1.2853
1/17/2014,RDEN,114.865,-0.14762340036563074,827.8146,0.87
1/17/2014,RDN,41.167,0.03760013195545071,2683.0425,2.3542
1/17/2014,REGN,71.171,0.050258162772556854,29030.2411,1.6851
1/17/2014,RES,29.092,0.2664305855156114,4142.0443,1.3757
1/17/2014,RESI,59.656000000000006,0.6063456600072202,1904.024,0.3089
1/17/2014,REXX,50.132,0.012745618693574191,1002.3235,1.3289
1/17/2014,RFP,38.135,-0.009144350097975217,1674.1702,1.5679
1/17/2014,RGC,23.305,0.03835107065008348,3071.4564,0.8783
1/17/2014,RGLD,32.561,-0.1181283258503887,3490.6288,0.4278
1/17/2014,RGR,42.619,0.48375352263403837,1554.3855,1.2064
1/17/2014,RGS,8.603,-0.08761674080629767,790.8265,1.0205
1/17/2014,RH,33.243,0.08758248350329917,2246.4176,0.2539
1/17/2014,RHI,31.313000000000002,0.09163354805356545,5839.0884,1.1965
1/17/2014,RHP,9.655,0.12346839906602912,2170.6301,0.8242
1/17/2014,RIG,19.622,0.06710714013882026,16835.9726,1.3738
1/17/2014,RJETQ,23.16,-0.264554163596168,495.7804,1.3491
1/17/2014,RJF,17.192999999999998,0.1164971327714313,7570.2412,1.2379
1/17/2014,RKT,11.731,-0.15422452051236232,7163.9729,1.0743
1/17/2014,RL,26.081,-0.04570569194157195,14679.4123,1.2557
1/17/2014,RMTI,79.23899999999999,1.8217821782178216,467.1762,2.0003
1/17/2014,ROP,11.270999999999999,-0.012979011915860704,13907.308,0.8825
1/17/2014,ROST,13.847000000000001,0.07715938117202632,15342.8053,0.9494
1/17/2014,ROVI,39.688,-0.18105726872246694,2215.5003,1.2705
1/17/2014,RPAI,18.159000000000002,-0.11174785100286537,2941.9645,0.8194
1/17/2014,RPRX,43.841,-0.14285714285714285,496.0931,0.7417
1/17/2014,RPTP,49.63,0.3685239491691104,951.8614,0.8946
1/17/2014,RRC,29.809,-0.01690639988555051,13505.1611,0.9562
1/17/2014,RSG,8.996,0.02621449685130443,11613.0461,0.7681
1/17/2014,RTN,13.127,0.24681690403342293,28774.8417,0.8913
1/17/2014,RWT,15.592,0.10059193992793768,1542.4228,0.9476
1/17/2014,RYN,12.328,-0.24687886000858802,5291.3869,0.8838
1/17/2014,SAH,18.704,0.08227034646692195,1218.1891,1.3376
1/17/2014,SALE,45.568999999999996,0.0061638868745468355,1712.4216,0.715
1/17/2014,SANM,40.094,-0.04012158054711247,1313.8595,1.6353
1/17/2014,SAVE,29.559,0.24177677818386284,3632.3582,1.0022
1/17/2014,SBH,31.726,-0.0698529411764707,4587.2478,0.9077
1/17/2014,SCCO,21.125999999999998,-0.10310814224784882,24645.3905,1.0593
1/17/2014,SCG,14.91,-0.0663938672825142,6513.0355,0.741
1/17/2014,SCHN,39.67,0.1802129769423873,794.0769,1.3501
1/17/2014,SCHW,32.676,0.1284324314215047,34512.3435,1.3878
1/17/2014,SCI,20.475,-0.004849532795895818,3880.995,0.9435
1/17/2014,SCMP,63.699,0.09939759036144581,441.2671,1.2077
1/17/2014,SCS,15.770999999999999,0.034307505931772085,1859.3474,1.3071
1/17/2014,SCSS,42.556999999999995,-0.07293064876957506,902.6543,0.9145
1/17/2014,SEAC,33.452,-0.015548281505728418,410.2022,0.8776
1/17/2014,SEAS,49.231,-0.20671478314394517,3101.7509999999997,1.5266
1/17/2014,SEIC,18.901,0.07228262832785465,5984.9303,1.2831
1/17/2014,SFL,18.348,0.07656776924732725,1564.9028,1.5243
1/17/2014,SFYWQ,32.457,-0.03751914241960185,547.6535,2.0029
1/17/2014,SGEN,44.351000000000006,0.11600402617010566,5872.9794,1.5182
1/17/2014,SGMO,173.985,0.2249508840864441,1214.315,1.8245
1/17/2014,SGMS,34.434,0.3300304878048781,1362.3431,1.4483
1/17/2014,SHOO,27.994,0.06980802792321113,2247.4664,0.8611
1/17/2014,SIAL,17.171,0.08370218799699905,11070.2756,0.9484
1/17/2014,SIRO,18.9,-0.012551079976649147,3876.7995,0.9772
1/17/2014,SIX,25.561,0.018604370358837257,3540.8231,1.1517
1/17/2014,SKYW,44.386,0.00267526363199199,743.299,1.2866
1/17/2014,SLAB,24.609,0.027876330461226593,1940.4712,0.8396
1/17/2014,SLB,18.585,0.08415017545345328,118802.5066,1.1946
1/17/2014,SLCA,48.751999999999995,0.504473521468899,1640.5217,1.6671
1/17/2014,SMCI,28.615,0.3925925925925927,774.7551,1.2807
1/17/2014,SMTC,17.909000000000002,-0.050414805360561525,1649.4203,1.2336
1/17/2014,SNCR,41.895,0.03515754560530688,1235.2503,1.2803
1/17/2014,SNI,37.35,0.038758961652055966,10834.3197,0.7951
1/17/2014,SNPS,11.49,0.04460352422907482,6341.9496,0.9027
1/17/2014,SO,13.315,-0.06444522641568884,36292.4406,0.6474
1/17/2014,SOHU,39.211999999999996,-0.017142857142857182,2940.5690000000004,1.36
1/17/2014,SON,22.843000000000004,0.08158161382711428,4357.4316,0.9373
1/17/2014,SONC,47.92,0.35369417933506786,1157.9173,1.0418
1/17/2014,SPN,28.572,-0.044585813887473874,4164.0689,1.6341
1/17/2014,SPNC,31.717,0.26851358550879056,1021.7389999999999,1.208
1/17/2014,SRPT,187.954,-0.5110930735930735,1006.4543,2.5148
1/17/2014,SSI,35.296,-0.11352738640924352,620.5153,0.9717
1/17/2014,SSNI,168.57,-0.20499440924338427,833.7255,0.5744
1/17/2014,SSYS,58.066,0.3272830402722631,5801.365,1.4222
1/17/2014,STAR,12.482999999999999,0.13537117903930138,1299.0014,1.3586
1/17/2014,STLD,19.874000000000002,0.21374595429665919,4082.2896,1.3286
1/17/2014,STML,195.21900000000002,-0.07619047619047625,392.8477,-0.8167
1/17/2014,STRA,66.486,-0.2013178822994774,416.3712,1.3343
1/17/2014,STRZA,25.535999999999998,0.23389537397319501,3331.5192,1.0797
1/17/2014,STT,18.422,0.03709480988348962,32266.5897,1.2524
1/17/2014,SUSQ,17.309,-0.0483799343409512,2389.1782,1.2726
1/17/2014,SWC,30.581,-0.06604572396274352,1601.2815,1.7371
1/17/2014,SWFT,22.695999999999998,0.3004459308807133,2997.4851,1.6009
1/17/2014,SWK,20.608,-0.027690679879740214,12613.8175,1.0989
1/17/2014,SWKS,37.769,0.1482250632747097,5752.3018,1.3439
1/17/2014,SWN,24.33,-0.016276703967446605,13834.4259,1.0877
1/17/2014,SYA,14.225999999999999,0.05987436077471329,2319.4732,1.2261
1/17/2014,TCB,25.384,-0.009442616935113947,2764.8061,1.2213
1/17/2014,TCBI,17.480999999999998,0.19005478297513687,2556.4735,1.1415
1/17/2014,TCO,17.145,-0.1242908403803282,4160.849,0.976
1/17/2014,TDC,35.226,-0.2810300429184549,7704.8443,1.2307
1/17/2014,TDW,19.778,-0.01957865601621057,2797.5432,1.2954
1/17/2014,TE,18.169,0.006794634447367539,3674.5701,0.7848
1/17/2014,TEAR,30.951999999999998,-0.386986301369863,286.0992,0.8442
1/17/2014,TFM,55.567,-0.2335987864998104,1760.2229,0.5408
1/17/2014,THC,31.768,-0.04644930772666365,4687.4693,1.2791
1/17/2014,THOR,28.384,0.19491788038425778,2126.1404,0.8828
1/17/2014,THRM,40.107,0.20974889217134426,900.8881,1.4342
1/17/2014,TIF,21.535,0.1256228708837084,11103.0702,1.1301
1/17/2014,TIVO,39.688,-0.18105460673457863,2215.5003,1.2705
1/17/2014,TJX,13.536,0.21317084726133761,43994.761,0.9084
1/17/2014,TK,32.510999999999996,0.12715370061462342,3836.2058,1.5296
1/17/2014,TMHC,35.725,-0.09999999999999996,2460.8564,1.1818
1/17/2014,TMK,14.17,0.09413472808509514,7026.5078,0.9737
1/17/2014,TPH,34.393,0.21696891191709844,565.9185,1.345
1/17/2014,TPX,26.276999999999997,0.38110661268556023,2912.3616,1.3309
1/17/2014,TREX,33.898,0.46619365609348923,1167.5742,1.5664
1/17/2014,TRLA,56.141999999999996,-0.16387236343969702,1422.1358,2.0613
1/17/2014,TRTN,45.879,0.39579723713899323,1563.1221,1.2625
1/17/2014,TRV,13.184000000000001,0.07747455759382899,31480.932999999997,0.9382
1/17/2014,TRW,23.517,0.08057615516257831,8736.8753,1.535
1/17/2014,TSCO,27.256,0.2258222278689867,10353.1727,0.9996
1/17/2014,TSLA,88.73100000000001,0.06159672308524637,20842.1933,1.1302
1/17/2014,TSRO,48.724,0.11569767441860478,1074.3809,2.0821
1/17/2014,TSS,14.550999999999998,0.13601548659050647,6110.9469,1.02
1/17/2014,TTEK,16.399,0.17226722932784566,1919.1206,1.2055
1/17/2014,TTI,38.665,0.16062683643486764,893.3096,1.3939
1/17/2014,TTS,39.568000000000005,-0.43348077577407285,869.7627,0.5453
1/17/2014,TUMI,18.055,-0.05485574969524575,1399.4107,1.6852
1/17/2014,TUP,14.222000000000001,0.12995049160914773,4649.8732,0.9979
1/17/2014,TVIA,52.068000000000005,-0.24468085106382978,706.0728,1.1207
1/17/2014,TWTC,12.321,-0.024316109422492363,4434.3499,0.7691
1/17/2014,TXRH,25.75,0.15782497484251629,1833.2549,0.8883
1/17/2014,UBNT,49.511,0.7186608674228425,3884.1041,0.7379
1/17/2014,UCTT,67.13600000000001,0.4381368267831151,326.4247,1.4495
1/17/2014,UDR,11.664000000000001,-0.04968769615008133,5995.1735,0.9069
1/17/2014,UGI,16.439,-0.027368142392201554,4773.7738,0.9013
1/17/2014,UHS,23.151,0.19128664979799698,8377.243,1.0912
1/17/2014,UIS,48.144,0.16234017822549404,1428.4655,1.7633
1/17/2014,ULTA,33.466,-0.059390048154093114,5367.2605,1.0835
1/17/2014,UMPQ,13.315999999999999,0.1342715627668661,2059.4973,1.1452
1/17/2014,USNA,61.146,-0.03536895674300256,826.2381,1.1154
1/17/2014,UTEK,33.806999999999995,-0.12465940054495914,734.1378,1.0012
1/17/2014,UTHR,30.747,0.25475862068965516,5571.135,1.215
1/17/2014,VAR,20.947,0.07421511187781303,8711.2671,0.9183
1/17/2014,VFC,22.48,0.1838262548595368,25885.5215,0.9731
1/17/2014,VHC,27.374000000000002,0.0010454783063251216,932.4092,0.5809
1/17/2014,VIAB,15.175999999999998,0.12960725614945584,37062.3184,0.9996
1/17/2014,VICL,127.96,-0.6763005780346821,144.0504,2.1382
1/17/2014,VLO,32.894,0.30699788956963936,27744.2912,1.2519
1/17/2014,VNDA,51.273999999999994,0.23003575685339686,440.4327,1.8375
1/17/2014,VOLC,49.458999999999996,0.14250124564025907,1152.6329,0.7221
1/17/2014,VOYA,30.5,0.11377239731248337,9467.3796,1.0499
1/17/2014,VRA,24.846,-0.0663983903420524,994.0528,1.1785
1/17/2014,VRSN,25.421999999999997,0.20879120879120885,8482.1692,0.9931
1/17/2014,VRTX,28.197,-0.1766819477140378,19189.1012,0.6459
1/17/2014,VSH,31.166,-0.18211915961981495,2128.089,1.4402
1/17/2014,VSI,39.088,0.14964523758331544,1438.7219,0.8391
1/17/2014,VTR,27.095,-0.16743346385619254,17927.1699,0.8555
1/17/2014,WAFD,30.079,0.06878793090739344,2347.1544,0.9164
1/17/2014,WAL,21.601999999999997,0.30055248618784514,2016.0355,1.2456
1/17/2014,WBS,21.258000000000003,0.0838735061621432,2867.5005,1.2988
1/17/2014,WDR,23.69,0.2726240805338591,5828.816,1.6097
1/17/2014,WEB,31.268,0.04692615496544208,1637.6815,0.9838
1/17/2014,WEC,15.427999999999999,-0.01893055312342364,9319.0148,0.7017
1/17/2014,WERN,14.517000000000001,0.01259997761534554,1847.082,0.8317
1/17/2014,WETF,51.082,0.11103498243790251,2229.4139,1.565
1/17/2014,WFM,23.279,0.006901202652579544,19464.6957,1.0241
1/17/2014,WGL,13.117,-0.12837649407263524,1987.4221,0.7734
1/17/2014,WIBC,14.905999999999999,0.20019416297554748,822.8271,1.1141
1/17/2014,WLK,20.728,0.16349834678063924,8152.7153,1.4465
1/17/2014,WLTGQ,46.104,0.36373848369826156,873.5656,1.4189
1/17/2014,WMB,10.777000000000001,0.07874340101247702,26804.0621,1.2132
1/17/2014,WMGI,31.934,-0.0028441410693968807,920.1568,0.9942
