,date,pnl
0,2014-01-03,0.025280057014156643
1,2014-01-10,0.05298240444401752
2,2014-01-17,-0.07464115892626072
3,2014-01-24,0.06791602236900178
4,2014-01-31,0.011522348938082898
5,2014-02-07,0.053818962161212944
6,2014-02-14,-0.014713559909228346
7,2014-02-21,0.025269256555317678
8,2014-02-28,-0.07157839448623884
9,2014-03-07,-0.057550471802250716
10,2014-03-14,0.06632815405165027
11,2014-03-21,-0.010630140776212828
12,2014-03-28,0.006702928814860731
13,2014-04-04,0.010779602589318506
14,2014-04-11,0.0025269977302030773
15,2014-04-18,-0.004544429532832635
16,2014-04-25,0.15001963724314687
17,2014-05-02,0.04740896375068772
18,2014-05-09,-0.008008450751549328
19,2014-05-16,0.027617065525806648
20,2014-05-23,-0.031540359775530054
21,2014-05-30,0.02830497075567841
22,2014-06-06,-0.04064375251862337
23,2014-06-13,-0.006333597732706784
24,2014-06-20,-0.004461930054605177
25,2014-06-27,0.025999646334475993
26,2014-07-04,-0.07318059984077223
27,2014-07-11,0.01176051660953986
28,2014-07-18,-0.016461575036379367
29,2014-07-25,-0.09270798801975139
30,2014-08-01,0.02854724859599059
31,2014-08-08,-0.07238680794626687
32,2014-08-15,0.016235999670572508
33,2014-08-22,-0.011927869894577071
34,2014-08-29,-0.00035520541565661583
35,2014-09-05,-0.03857479287196787
36,2014-09-12,0.026645339811494022
37,2014-09-19,0.005634451718085752
38,2014-09-26,-0.019682294249412324
39,2014-10-03,0.1618613533327602
40,2014-10-10,-0.00481154270652313
41,2014-10-17,0.00025354274607019417
42,2014-10-24,0.01350293379529455
43,2014-10-31,-0.036215538037057925
44,2014-11-07,-0.011456298154047584
45,2014-11-14,0.002009870356480318
46,2014-11-21,0.07376480016219508
47,2014-11-28,0.08792649830423689
48,2014-12-05,0.05562635180370391
49,2014-12-12,0.05311842309956528
50,2014-12-19,0.010152868618856581
51,2014-12-26,0.011702800569834682
52,2015-01-02,0.1283374895482562
53,2015-01-09,-0.03621566711188521
54,2015-01-16,-0.005763793123123025
55,2015-01-23,0.0035764051871052596
56,2015-01-30,-0.22149345241426271
57,2015-02-06,0.08075190607323846
58,2015-02-13,0.034071527405751104
59,2015-02-20,0.04762875012626225
60,2015-02-27,0.13299795007178164
61,2015-03-06,0.19727126576809584
62,2015-03-13,0.14773015524462366
63,2015-03-20,-0.15994165312685193
64,2015-03-27,0.07098074761104235
65,2015-04-03,0.008606754988969817
66,2015-04-10,0.020728647232709153
67,2015-04-17,0.025692474331288087
68,2015-04-24,-0.1501164623140712
69,2015-05-01,0.05901517214811215
70,2015-05-08,0.025612650746444716
71,2015-05-15,0.07718869715165752
72,2015-05-22,0.046444226616516426
73,2015-05-29,0.06878735688951892
74,2015-06-05,0.02334767506467146
75,2015-06-12,-0.12356160475804506
76,2015-06-19,-0.03607590192840917
77,2015-06-26,-0.005880507053262381
