,date,pnl
0,2016-01-01,-0.23131251280455453
1,2016-01-08,-0.06997375974895832
2,2016-01-15,0.03214152145521472
3,2016-01-22,0.017815044720841364
4,2016-01-29,-0.09699844293044828
5,2016-02-05,-0.02880136785161531
6,2016-02-12,0.09837181956242425
7,2016-02-19,0.009743668066462706
8,2016-02-26,0.06834053613248112
9,2016-03-04,-0.08154067591404912
10,2016-03-11,-0.0378965422158014
11,2016-03-18,-0.013472755434237687
12,2016-03-25,0.013461178854399779
13,2016-04-01,0.024381249591145928
14,2016-04-08,0.014355266010132435
15,2016-04-15,-0.10268263407851015
16,2016-04-22,-0.0661359514342271
17,2016-04-29,-0.08523544122650804
18,2016-05-06,-0.03704072292648598
19,2016-05-13,0.06303339211732759
20,2016-05-20,0.029702544046966456
21,2016-05-27,0.04914176810453204
22,2016-06-03,-0.02004066090803642
23,2016-06-10,-0.02350316104691548
24,2016-06-17,-0.03891714427596874
25,2016-06-24,0.05180447477645163
26,2016-07-01,-0.043983439987670195
