date,momentum,beta,market_cap,vol10
2014-01-03,0.0001136739576294456,2.1196114628749996e-05,0.00041210031957457783,0.0003268948288906158
2014-01-10,0.0002303435054318118,5.917348684295661e-06,0.0003649847054865852,0.0002230897326762585
2014-01-17,0.00023143948811650273,6.208361206967204e-05,0.0005061727075416146,0.00021095254186588821
2014-01-24,0.00021615482070622683,0.00015307535981335873,0.0005081208708288018,0.0001302460260803823
2014-01-31,0.00027566670540246575,0.00013862401967490383,0.0004929075198601864,0.00010277401974040491
2014-02-07,0.00014979677200826377,8.10344853313401e-05,0.00046949281627480844,9.251239572117294e-05
2014-02-14,0.00026095784288414196,0.00011355883821625407,0.0004428524142066181,8.213705969410233e-05
2014-02-21,0.0002587899007934013,7.245385763163112e-05,0.00044535536936257203,5.8389439094232375e-05
2014-02-28,0.00012165440572300695,5.610145654307861e-05,0.0003928208020840077,-1.5164487702178292e-05
2014-03-07,9.587900611976176e-05,0.00010737244882094784,0.00046940407212961975,3.429075163308191e-05
2014-03-14,4.7249446167981644e-05,0.00015006679001614375,0.00039282226304166357,-3.422220973619997e-05
2014-03-21,3.515441394346706e-05,0.00021381416299006223,0.00040675614862742485,-2.6919901926404185e-05
2014-03-28,-2.5746872404530737e-05,0.0002145379261058162,0.0004092518646034739,-6.622758160710418e-06
2014-04-04,-6.654183062459376e-05,0.00017810635226763987,0.0004030901372573527,-1.5282713490121904e-05
2014-04-11,-9.543586376077881e-05,0.00018299951556517932,0.00038137157232143377,2.3950280762475588e-05
2014-04-18,-7.354135198549252e-05,0.00015865962552213478,0.00039316239566103146,4.737191076819039e-05
2014-04-25,-0.00024542771775462726,0.00014632643257389468,0.0003584052854084442,2.070968933051672e-05
2014-05-02,-0.00027659626971108565,7.800464466956395e-05,0.00036669471554693923,1.952222049804752e-05
2014-05-09,-0.00029462662277227514,0.00014693086259398084,0.00039959914923462156,2.766477971335584e-05
2014-05-16,-0.0003014555374433493,0.00018300680926085396,0.0003638831262574586,9.108493374697453e-05
2014-05-23,-0.0003957077474271479,0.00016649739157660273,0.0003332123018628745,0.0001247410121323579
2014-05-30,-0.00030986378258482123,0.00014374651441309005,0.0003636481159586994,0.00014632473071290894
2014-06-06,-0.0003720206860020563,0.00012831803549059057,0.0003348276872722034,0.00015779170543552714
2014-06-13,-0.0003954751619438049,-3.2063274426900686e-05,0.0002974080727606368,0.0001979499250557956
2014-06-20,-0.00044949962150772117,-9.169326900072864e-05,0.0003048869730691476,0.00020351720761047542
2014-06-27,-0.00039323865585296804,3.456920649788851e-05,0.00027536161441991204,0.00020453080427138077
2014-07-04,-0.0005059738619085449,4.130455261019499e-05,0.00033296065277454274,0.000203388331862658
2014-07-11,-0.00039869312840264885,7.727835202759558e-05,0.0003285622631292545,0.00012363857440025457
2014-07-18,-0.00023847973993149885,1.3779346747903407e-05,0.0004315635134668463,0.00014110198670158857
