,date,pnl
0,2014-01-03,0.030846906157355008
1,2014-01-10,0.02254888262844885
2,2014-01-17,-0.0519706572071113
3,2014-01-24,0.012516555396936793
4,2014-01-31,0.031012886069781826
5,2014-02-07,0.059603049158671415
6,2014-02-14,0.028410642319254914
7,2014-02-21,0.02786935344648387
8,2014-02-28,0.020750525836294408
9,2014-03-07,-0.05201625457378729
10,2014-03-14,0.02313376242145745
11,2014-03-21,-0.03796783013572027
12,2014-03-28,0.007021951390526962
13,2014-04-04,-0.023670991368056647
14,2014-04-11,0.028283945402403955
15,2014-04-18,0.004697608381951558
16,2014-04-25,0.002479849052674203
17,2014-05-02,0.0010017317265178217
18,2014-05-09,0.009159184378775076
19,2014-05-16,0.008963833340014334
20,2014-05-23,0.014006849994992632
21,2014-05-30,0.028621589370150198
22,2014-06-06,-0.004798168395879537
23,2014-06-13,0.01170180448826914
24,2014-06-20,-0.004807435144084655
25,2014-06-27,0.029857108573818403
26,2014-07-04,-0.03749500848833498
27,2014-07-11,-0.017406509640471204
28,2014-07-18,-0.03615130679107713
29,2014-07-25,-0.02521954710884347
30,2014-08-01,0.004619375157852346
31,2014-08-08,0.02617912022737008
32,2014-08-15,0.026086459556137247
33,2014-08-22,0.0025087579366816423
34,2014-08-29,-0.012097090529998317
35,2014-09-05,-0.02400632367268516
36,2014-09-12,0.005579851561017786
37,2014-09-19,-0.005813459483724603
38,2014-09-26,0.005464030067266911
39,2014-10-03,-7.224883359748359e-05
40,2014-10-10,0.00018397168366010444
41,2014-10-17,0.028757348910565268
42,2014-10-24,0.019555282637963585
43,2014-10-31,0.02328435943755871
44,2014-11-07,0.017658092624270462
45,2014-11-14,0.001930345738380788
46,2014-11-21,0.016712892399813765
47,2014-11-28,-0.013990719939277613
48,2014-12-05,-0.0019951275736898085
49,2014-12-12,0.01250005130496433
50,2014-12-19,0.03332854294783102
51,2014-12-26,-0.008271286625760377
52,2015-01-02,0.013850327250536984
53,2015-01-09,-0.01565571518844928
54,2015-01-16,0.013411891235504651
55,2015-01-23,-0.009835971508347877
56,2015-01-30,-0.010022098461597132
57,2015-02-06,-0.005339491735404591
58,2015-02-13,-0.004994675971755194
59,2015-02-20,0.0008365397791411876
60,2015-02-27,-0.013005516516698637
61,2015-03-06,0.04839235482210558
62,2015-03-13,0.03862047286694033
63,2015-03-20,-0.054697889340420816
64,2015-03-27,0.015875086119216963
65,2015-04-03,0.008746216787379626
66,2015-04-10,-0.005375793630167936
67,2015-04-17,-0.0002628184016194397
68,2015-04-24,-0.11098697521284433
69,2015-05-01,0.034488942438526425
70,2015-05-08,0.0157511729780741
71,2015-05-15,0.014415864160714775
72,2015-05-22,0.0013036047936537528
73,2015-05-29,0.006324980440644025
74,2015-06-05,-0.035600353779185474
75,2015-06-12,0.024018116516661605
76,2015-06-19,0.01657585830829772
77,2015-06-26,-0.01314482554799409
78,2015-07-03,0.015917580113330224
79,2015-07-10,0.1619460595670205
80,2015-07-17,-0.04666649635721862
81,2015-07-24,0.00692107236014799
82,2015-07-31,-0.060111418584309795
83,2015-08-07,-0.031426134049448134
84,2015-08-14,-0.04642237256064781
85,2015-08-21,0.022122073846659054
86,2015-08-28,-0.0793145962814934
87,2015-09-04,0.03227895376425648
88,2015-09-11,0.04560205801314898
89,2015-09-18,-0.1286910658958599
90,2015-09-25,-4.8751467166437135e-05
91,2015-10-02,0.021240987824541015
92,2015-10-09,0.016792147020047644
93,2015-10-16,0.018782053876080756
94,2015-10-23,-0.012189439208061726
95,2015-10-30,-0.014435851230904979
96,2015-11-06,-0.060209922706861575
97,2015-11-13,0.03768697672521051
98,2015-11-20,0.008787515345211107
99,2015-11-27,-0.005778718106800694
100,2015-12-04,-0.024477379400097178
101,2015-12-11,0.011679708018948546
102,2015-12-18,0.008354093886841723
103,2015-12-25,0.002291986113077301
104,2016-01-01,-0.018077709855835157
105,2016-01-08,-0.001955129629811375
106,2016-01-15,0.0024830321756767896
107,2016-01-22,0.02320119902230961
108,2016-01-29,-0.02253637942666803
109,2016-02-05,-0.0005313831116188312
110,2016-02-12,0.006520002117411915
111,2016-02-19,0.0021791909430580085
112,2016-02-26,0.011418100261598434
113,2016-03-04,0.005100630965430913
114,2016-03-11,0.011175303211718522
115,2016-03-18,-0.005207615948696216
116,2016-03-25,0.024411857259332113
117,2016-04-01,-0.01225180255247886
118,2016-04-08,-0.0210713145004874
119,2016-04-15,-0.024654262089548025
120,2016-04-22,-0.0033446466008976213
121,2016-04-29,0.012548634390450484
122,2016-05-06,0.014583612293496251
123,2016-05-13,-0.029875264164659854
124,2016-05-20,0.009618227355282387
125,2016-05-27,0.025457656128870874
126,2016-06-03,-0.007255301207979457
127,2016-06-10,0.0006918152997293802
128,2016-06-17,0.019480264978200476
129,2016-06-24,0.04338917995911061
130,2016-07-01,0.027312189067593654
131,2016-07-08,-0.011779341562149714
132,2016-07-15,0.002744903653907849
133,2016-07-22,0.006514660618713707
134,2016-07-29,-0.03266985715733336
135,2016-08-05,0.01850788219701693
136,2016-08-12,0.0030382523013017387
137,2016-08-19,0.003789795502945392
138,2016-08-26,0.004909069029178783
139,2016-09-02,-0.03566485051058918
140,2016-09-09,0.015202793763494853
141,2016-09-16,0.04800876404440012
142,2016-09-23,0.02700134503150602
143,2016-09-30,-0.05038323847802541
144,2016-10-07,-0.07069511724710989
145,2016-10-14,0.02496585118657173
146,2016-10-21,-0.08396059519710819
147,2016-10-28,7.986256761029914e-05
148,2016-11-04,0.06273073225975268
149,2016-11-11,0.03500314789555348
150,2016-11-18,0.008165469562028098
151,2016-11-25,-0.033525536085261015
152,2016-12-02,0.0567895572568272
153,2016-12-09,-0.020055314574750994
154,2016-12-16,-0.021854911564534625
155,2016-12-23,-0.0250160384856137
156,2016-12-30,0.024106932180950107
