,date,pnl,cumpnl
0,2014-01-03,0.02100182160473699,0.02100182160473699
1,2014-01-10,0.020110733312685043,0.04111255491742204
2,2014-01-17,-0.019188214625693402,0.021924340291728635
3,2014-01-24,0.030808163293623313,0.05273250358535195
4,2014-01-31,-0.03694046568401557,0.015792037901336375
5,2014-02-07,0.028703698393519297,0.044495736294855676
6,2014-02-14,0.10637752433698684,0.15087326063184253
7,2014-02-21,-0.023017666766477145,0.12785559386536538
8,2014-02-28,-0.03565739849336202,0.09219819537200336
9,2014-03-07,0.006100774120111018,0.09829896949211438
10,2014-03-14,-0.01901624578462914,0.07928272370748524
11,2014-03-21,-0.06383923809771468,0.01544348560977056
12,2014-03-28,0.0031479732613300853,0.018591458871100645
13,2014-04-04,-0.026945894194995504,-0.00835443532389486
14,2014-04-11,0.01150295363769695,0.0031485183138020914
15,2014-04-18,-0.0009750956115737186,0.002173422702228373
16,2014-04-25,0.001179414659909978,0.003352837362138351
17,2014-05-02,0.01664413425634356,0.01999697161848191
18,2014-05-09,0.004218968857273879,0.024215940475755787
19,2014-05-16,0.0439738164451124,0.06818975692086818
20,2014-05-23,0.009765011389532079,0.07795476831040025
21,2014-05-30,0.02170549847708993,0.09966026678749018
22,2014-06-06,0.017841927633251042,0.11750219442074122
23,2014-06-13,0.02590587856340907,0.1434080729841503
24,2014-06-20,0.001284869157103399,0.1446929421412537
25,2014-06-27,-0.003417278777667067,0.14127566336358663
26,2014-07-04,-0.01616668780420894,0.1251089755593777
27,2014-07-11,-0.0033151770595974805,0.12179379849978021
28,2014-07-18,0.0040784527034035244,0.12587225120318374
29,2014-07-25,-0.02141799838522855,0.10445425281795519
30,2014-08-01,0.013560422052445495,0.11801467487040068
31,2014-08-08,0.014794502786211363,0.13280917765661204
32,2014-08-15,0.01719274328038034,0.15000192093699238
33,2014-08-22,0.010778426427334883,0.16078034736432728
34,2014-08-29,0.0006735707810001934,0.16145391814532747
35,2014-09-05,-0.019509759667939035,0.14194415847738845
36,2014-09-12,0.0024877155006338726,0.14443187397802232
37,2014-09-19,-0.01911607163716758,0.12531580234085474
38,2014-09-26,0.003022597647659486,0.12833839998851423
39,2014-10-03,0.0008272683738461944,0.12916566836236043
40,2014-10-10,0.016378875440754996,0.14554454380311543
41,2014-10-17,0.024893877206935727,0.17043842101005116
42,2014-10-24,0.036243356601398685,0.20668177761144985
43,2014-10-31,0.011549241566050583,0.21823101917750043
44,2014-11-07,0.03466355913282965,0.2528945783103301
45,2014-11-14,0.0044897563832525834,0.2573843346935827
46,2014-11-21,0.04264520816294608,0.3000295428565288
47,2014-11-28,0.013169979051033068,0.31319952190756184
48,2014-12-05,-0.017706289746890588,0.29549323216067125
49,2014-12-12,0.03562891752471503,0.3311221496853863
50,2014-12-19,0.005260811969160983,0.3363829616545473
51,2014-12-26,-0.009768293544481374,0.3266146681100659
52,2015-01-02,0.04450280029735296,0.3711174684074189
53,2015-01-09,-0.03700590815300535,0.3341115602544135
54,2015-01-16,0.029647380623438642,0.36375894087785215
55,2015-01-23,0.005141196368385141,0.36890013724623727
56,2015-01-30,-0.003243149120345355,0.3656569881258919
57,2015-02-06,0.013563901421280914,0.3792208895471728
58,2015-02-13,-0.011183029948073986,0.36803785959909885
59,2015-02-20,0.021371711616017194,0.38940957121511605
60,2015-02-27,0.032800862895023014,0.42221043411013903
61,2015-03-06,0.042727129249412174,0.4649375633595512
62,2015-03-13,0.09661825707525505,0.5615558204348062
63,2015-03-20,-0.05541591605232478,0.5061399043824815
64,2015-03-27,0.00832361871630339,0.5144635230987848
65,2015-04-03,-0.06191400619991513,0.45254951689886974
66,2015-04-10,-0.002306166059883298,0.4502433508389864
