,date,pnl
0,2014-01-03,2.8273856680996574
1,2014-01-10,2.8007826969945437
2,2014-01-17,2.7656616911705045
3,2014-01-24,2.856613088173022
4,2014-01-31,2.821245909939398
5,2014-02-07,2.9750927987284594
6,2014-02-14,2.847098382659551
7,2014-02-21,2.8381600706200936
8,2014-02-28,2.8515641733698405
9,2014-03-07,2.8679814841800253
10,2014-03-14,2.918182285486424
11,2014-03-21,2.8468214310064974
12,2014-03-28,3.133943601441348
13,2014-04-04,2.9967031423175534
14,2014-04-11,3.0314094971669823
15,2014-04-18,3.3305263125640385
16,2014-04-25,3.204399889812915
17,2014-05-02,3.575862292071427
18,2014-05-09,3.4931484456674697
19,2014-05-16,3.5154423285856105
20,2014-05-23,3.489671164984681
21,2014-05-30,3.2111873303665064
22,2014-06-06,3.233080633218571
23,2014-06-13,2.560651799104575
24,2014-06-20,2.819876401372069
25,2014-06-27,3.135247765003015
26,2014-07-04,3.2215809155290582
27,2014-07-11,2.943968827306249
28,2014-07-18,3.209099378578925
29,2014-07-25,2.738592080830024
30,2014-08-01,2.7257967706434623
31,2014-08-08,2.797834074181809
32,2014-08-15,2.55693486697901
33,2014-08-22,3.1725893888645462
34,2014-08-29,2.7701856482560583
35,2014-09-05,2.6994032157838097
36,2014-09-12,2.826428872973321
37,2014-09-19,2.8566574139899763
38,2014-09-26,2.940451026922683
39,2014-10-03,3.101366092628459
40,2014-10-10,2.96825570202332
41,2014-10-17,2.9210432344427204
42,2014-10-24,2.657680233429921
43,2014-10-31,2.7779812830927475
44,2014-11-07,2.879072515599965
45,2014-11-14,2.7652594692338424
46,2014-11-21,2.833919583897837
47,2014-11-28,2.771514467143355
48,2014-12-05,3.0010261161105616
49,2014-12-12,2.8613443853543163
50,2014-12-19,2.9069693131222496
51,2014-12-26,2.597090429424178
52,2015-01-02,2.8251824473600164
53,2015-01-09,2.759859063458275
54,2015-01-16,2.7805372120336296
55,2015-01-23,2.7311621267708577
56,2015-01-30,2.8023653065006093
57,2015-02-06,2.891871290209653
58,2015-02-13,2.8713665265491293
59,2015-02-20,2.505126308129422
60,2015-02-27,2.782312852722865
61,2015-03-06,2.8953356541031083
62,2015-03-13,2.9090342718305693
63,2015-03-20,2.89587278130184
64,2015-03-27,2.6984334252983073
65,2015-04-03,2.652594633153231
66,2015-04-10,2.731426627319644
67,2015-04-17,2.9983820604152673
68,2015-04-24,2.5773427231738744
69,2015-05-01,2.6508262889951086
70,2015-05-08,2.7270003039351214
71,2015-05-15,2.6416809022380847
72,2015-05-22,2.758440925539821
73,2015-05-29,2.6723295412539603
74,2015-06-05,2.7205558332797843
75,2015-06-12,2.6802326656583126
76,2015-06-19,2.844826176578283
77,2015-06-26,2.7367281464152873
78,2015-07-03,2.6957080820994737
79,2015-07-10,2.7589747091055807
80,2015-07-17,2.6794892795552
81,2015-07-24,2.6554531650629682
82,2015-07-31,2.694022133941073
83,2015-08-07,2.532355219773118
84,2015-08-14,2.7997935534729548
85,2015-08-21,2.741606556099368
86,2015-08-28,2.9773714700972365
87,2015-09-04,2.8529904387255436
88,2015-09-11,2.677253167931201
89,2015-09-18,2.6659005997570846
90,2015-09-25,2.7214979213642696
91,2015-10-02,2.770721308196304
92,2015-10-09,2.76288523560677
93,2015-10-16,3.005145543547664
94,2015-10-23,2.7148831547320054
