,Date,Pnl,cumpnl
0,2014-01-03,0.025902770975593223,0.025902770975593223
1,2014-01-10,0.0026247404776632106,0.028527511453256434
2,2014-01-17,-0.023800920571146085,0.004726590882110349
3,2014-01-24,0.002425195029823758,0.007151785911934107
4,2014-01-31,-0.03660552870030459,-0.029453742788370485
5,2014-02-07,0.013462821518340672,-0.015990921270029813
6,2014-02-14,0.027894408863510023,0.01190348759348021
7,2014-02-21,0.015006269934616553,0.026909757528096764
8,2014-02-28,-0.03199024826070192,-0.005080490732605154
9,2014-03-07,0.011263708652417131,0.006183217919811978
10,2014-03-14,-0.005123111912481796,0.0010601060073301815
11,2014-03-21,-0.015845094007199956,-0.014784987999869775
12,2014-03-28,0.0009864943947658837,-0.01379849360510389
13,2014-04-04,-0.010721220248834226,-0.024519713853938117
14,2014-04-11,0.013721169398065353,-0.010798544455872763
15,2014-04-18,0.0030899202695330082,-0.007708624186339755
16,2014-04-25,-0.004528173640932791,-0.012236797827272546
17,2014-05-02,-0.03079997737938568,-0.043036775206658225
18,2014-05-09,0.04704706216131606,0.004010286954657834
19,2014-05-16,0.013290235928232596,0.01730052288289043
20,2014-05-23,0.006397058024003678,0.023697580906894108
21,2014-05-30,0.005539898046998546,0.029237478953892653
22,2014-06-06,0.0046009019907983905,0.03383838094469104
23,2014-06-13,0.03758391946521972,0.07142230040991077
24,2014-06-20,-0.008226066586060695,0.06319623382385008
25,2014-06-27,0.009771533214638799,0.07296776703848887
26,2014-07-04,-0.010859470066231162,0.062108296972257705
27,2014-07-11,-0.003979507318625539,0.05812878965363216
28,2014-07-18,0.003660747382468019,0.061789537036100184
29,2014-07-25,-0.025885661025297393,0.03590387601080279
30,2014-08-01,0.011064129138030359,0.04696800514883315
31,2014-08-08,0.007450006805573264,0.05441801195440641
32,2014-08-15,0.012155143055931489,0.06657315501033789
33,2014-08-22,0.004726841638756987,0.07129999664909488
34,2014-08-29,-0.013491189035484677,0.0578088076136102
35,2014-09-05,0.004076128880477863,0.061884936494088064
36,2014-09-12,0.020948508356229786,0.08283344485031785
37,2014-09-19,-0.0021094158938885395,0.08072402895642931
38,2014-09-26,-0.01920163714083928,0.061522391815590036
39,2014-10-03,-0.01811446307251559,0.04340792874307445
40,2014-10-10,-0.01052635851956742,0.03288157022350703
41,2014-10-17,0.02888200537597324,0.06176357559948027
42,2014-10-24,0.023784479690803745,0.08554805529028402
43,2014-10-31,0.024325437995826246,0.10987349328611026
44,2014-11-07,0.0035382033404660436,0.11341169662657631
45,2014-11-14,0.008451460181615921,0.12186315680819224
46,2014-11-21,0.01463385633463681,0.13649701314282905
47,2014-11-28,0.006360130409768671,0.14285714355259774
48,2014-12-05,-0.033293240993011716,0.10956390255958602
49,2014-12-12,0.027852955552661172,0.1374168581122472
50,2014-12-19,0.008038545839615628,0.14545540395186282
51,2014-12-26,0.004450309471085592,0.14990571342294842
52,2015-01-02,0.04796523510317574,0.19787094852612416
53,2015-01-09,0.004447954300749549,0.2023189028268737
54,2015-01-16,0.017888508470359603,0.2202074112972333
55,2015-01-23,-0.0016095654938496247,0.21859784580338368
56,2015-01-30,-0.01262876122475367,0.20596908457863
57,2015-02-06,0.0284306378442576,0.2343997224228876
58,2015-02-13,0.02239824966075483,0.2567979720836424
59,2015-02-20,0.025863819332397554,0.28266179141604
60,2015-02-27,0.02315246004596179,0.30581425146200175
61,2015-03-06,0.01655360012046582,0.32236785158246756
62,2015-03-13,0.042316639436762664,0.36468449101923023
63,2015-03-20,-0.05457543216498875,0.31010905885424145
64,2015-03-27,0.008296754950609624,0.31840581380485106
65,2015-04-03,0.0038603426141582808,0.32226615641900935
66,2015-04-10,-0.03394732390229944,0.2883188325167099
67,2015-04-17,0.0126522890932689,0.3009711216099788
68,2015-04-24,-0.1002713911147683,0.2006997304952105
69,2015-05-01,0.08850273280659987,0.2892024633018104
70,2015-05-08,0.006127736361613845,0.2953301996634242
71,2015-05-15,0.03793994501726993,0.33327014468069416
72,2015-05-22,0.0004920165805107446,0.3337621612612049
73,2015-05-29,-0.021699053341836957,0.3120631079193679
74,2015-06-05,-0.017634450096344175,0.29442865782302374
75,2015-06-12,0.026529978141760297,0.320958635964784
76,2015-06-19,-0.0005216552722345792,0.32043698069254944
77,2015-06-26,-0.0010057287851058371,0.3194312519074436
78,2015-07-03,0.0044224593692443,0.3238537112766879
79,2015-07-10,0.11147368758945798,0.43532739886614585
80,2015-07-17,-0.04541208659850922,0.38991531226763665
81,2015-07-24,0.042206224133521306,0.43212153640115797
82,2015-07-31,-0.04751997932829467,0.3846015570728633
83,2015-08-07,-0.043359909400443084,0.3412416476724202
84,2015-08-14,-0.05230805137485857,0.28893359629756166
85,2015-08-21,0.019334737379786013,0.3082683336773477
86,2015-08-28,-0.02604076104483602,0.28222757263251164
87,2015-09-04,0.018806603579691883,0.3010341762122035
88,2015-09-11,0.019434998019214784,0.3204691742314183
89,2015-09-18,-0.01518494008860593,0.30528423414281236
