date,pnl,cumpnl
2014-01-03,-0.006489651339794872,-0.006489651339794872
2014-01-10,0.009154142349426662,0.00266449100963179
2014-01-17,-0.03730206805284792,-0.03463757704321613
2014-01-24,0.005947441178848954,-0.028690135864367174
2014-01-31,-0.026789814280465032,-0.0554799501448322
2014-02-07,0.03311417211895457,-0.02236577802587763
2014-02-14,0.01924091008498641,-0.003124867940891219
2014-02-21,-0.00456056293606239,-0.007685430876953609
2014-02-28,0.008559004948570351,0.0008735740716167423
2014-03-07,-0.020542180338509672,-0.01966860626689293
2014-03-14,0.004580895629135341,-0.015087710637757589
2014-03-21,-0.017535591221344654,-0.03262330185910224
2014-03-28,-0.004327328258886261,-0.0369506301179885
2014-04-04,-0.027301662053921837,-0.06425229217191034
2014-04-11,0.03468522462460719,-0.029567067547303143
2014-04-18,-0.025820204014223868,-0.05538727156152701
2014-04-25,0.025540423074599826,-0.02984684848692718
2014-05-02,-0.041026484139662686,-0.07087333262658987
2014-05-09,-0.005439588339535785,-0.07631292096612566
2014-05-16,0.01468011923213953,-0.06163280173398613
2014-05-23,0.01687007556080789,-0.04476272617317824
2014-05-30,0.02243756025885181,-0.022325165914326428
2014-06-06,0.01152640392319506,-0.010798761991131368
2014-06-13,0.024560156563406675,0.013761394572275307
2014-06-20,-0.018598718829543098,-0.004837324257267791
2014-06-27,0.007794941146033483,0.002957616888765692
2014-07-04,-0.08407211233654065,-0.08111449544777495
2014-07-11,-0.029553500215451077,-0.11066799566322602
2014-07-18,0.012223089848745313,-0.0984449058144807
2014-07-25,-0.0031464437646000327,-0.10159134957908074
2014-08-01,-0.03336653637978661,-0.13495788595886735
2014-08-08,0.015250607587580772,-0.11970727837128657
2014-08-15,-0.00031984104011455444,-0.12002711941140112
2014-08-22,0.026839854418195412,-0.0931872649932057
2014-08-29,-0.023403333184324616,-0.11659059817753031
2014-09-05,0.009389045708318847,-0.10720155246921147
2014-09-12,-0.021297749464126207,-0.12849930193333767
2014-09-19,-0.020268070131516058,-0.14876737206485371
2014-09-26,-0.00548726920510202,-0.15425464126995572
2014-10-03,-0.08549439963008092,-0.23974904090003663
2014-10-10,0.016674150743954046,-0.2230748901560826
2014-10-17,0.04813500644357703,-0.17493988371250557
2014-10-24,0.05133347333817312,-0.12360641037433245
2014-10-31,-0.012655170680361197,-0.13626158105469366
2014-11-07,0.003948396749960923,-0.13231318430473274
