,Ticker,Weight,Name,Prev Close,Avg Daily Volume,Market Cap,PE ratio
0,203010.0,0.1520543250417819,,,,,
1,255040.0,-0.020800217802238515,,,,,
2,352010.0,0.03872805347333479,,,,,
3,401010.0,0.007875869238026646,,,,,
4,401010.0,0.007875869238026646,,,,,
5,401010.0,-0.07090321343667179,,,,,
6,401010.0,-0.07090321343667179,,,,,
7,451020.0,-0.40143529344345574,,,,,
8,253010.0,0.12262289863723055,,,,,
9,253010.0,0.12262289863723055,,,,,
10,253010.0,-0.0009417523695464685,,,,,
11,253010.0,-0.0009417523695464685,,,,,
12,303010.0,0.0177798539649929,,,,,
13,203020.0,0.2576627759433529,,,,,
14,402010.0,0.21631075761299884,,,,,
15,202020.0,0.06118669607236,,,,,
16,202020.0,0.06118669607236,,,,,
17,202020.0,0.04499559370838713,,,,,
18,202020.0,0.04499559370838713,,,,,
19,403010.0,-0.005912317686896777,,,,,
20,403010.0,-0.005912317686896777,,,,,
21,403010.0,0.042433476574335244,,,,,
22,403010.0,0.042433476574335244,,,,,
23,255020.0,0.05916360355158946,,,,,
24,0.0,0.010915943779177196,,,,,
25,0.0,0.010915943779177196,,,,,
26,0.0,0.0064403642786635615,,,,,
27,0.0,0.0064403642786635615,,,,,
28,301010.0,0.11045624982672396,,,,,
29,101020.0,0.175651798947058,,,,,
30,254010.0,0.08347832663206985,,,,,
31,254010.0,0.08347832663206985,,,,,
32,254010.0,0.09223620745672621,,,,,
33,254010.0,0.09223620745672621,,,,,
