date,momentum,beta,market_cap,vol10
2016-09-23,0.0015130275565388113,0.0004878176822097623,-0.00030838411372800486,0.0002735864924604945
2016-09-30,0.0014576519428493363,0.0005644358711271027,-0.0003091571141330836,0.00018904446827764035
2016-10-07,0.001424726643364694,0.0006632689962563608,-0.00024616862195851855,0.00030288297030350706
2016-10-14,0.0014176662803600767,0.0007832642448313353,-0.0001713578620906896,0.00027018457253151983
2016-10-21,0.0012993965782040638,0.0007306273177233636,-0.00010511582252497765,0.0003028070930352853
2016-10-28,0.0011432676896533536,0.0007386135651016854,-0.00012779806772025381,0.0002871964417687777
2016-11-04,0.0010251606988888693,0.0007980704021902379,-0.00011544311884720522,0.0003023575210805225
2016-11-11,0.0011064848765591168,0.000760259098871241,-9.00306204696673e-05,0.00023505330382113471
2016-11-18,0.0011381612547313588,0.0007386223339225781,-5.425605257413926e-05,0.00028979722778566094
2016-11-25,0.0009083104220429372,0.0007277061213753429,-3.122027646370535e-05,0.00027792089486710535
2016-12-02,0.0007068676805802091,0.0006738904179759374,-2.3381669152910943e-05,0.00029281967734659726
2016-12-09,0.0005407602173402393,0.0007257995491082999,4.639293842633753e-06,0.00037650039243207446
2016-12-16,0.0006847688981852888,0.0007370310985072482,2.0699139382191972e-05,0.0003466452863478618
2016-12-23,0.000697297442488531,0.0007679186913873247,3.335611788459352e-05,0.0004504887124237545
2016-12-30,0.0006503637974899382,0.0007479750864741098,3.354181654648531e-05,0.0004749732850151898
