Ticker,Weight
FISV,0.0
FITB,0.0
FIVE,0.0
FIZZ,0.0
FLIC,0.0
FLOW,0.0
FLR,0.0
FLS,0.0
FMBH,0.0
FMBI,0.0
FMSA,0.0
FN,0.0
FNB,0.0
FNLC,0.0
FOGO,0.0
FOR,0.0
FORR,0.0
FOSL,0.0
FOX,0.0
FOXF,0.0
FR,0.0
FRC,0.0
FSBK,0.003679804474819667
FSLR,0.0
FTI,0.0
FTK,0.0
FUL,0.0
GATX,0.0
GBNK,0.0
GBT,0.0
GCBC,0.0
GCP,0.0
GD,0.0
GGG,0.0
GIFI,0.0
GIII,0.0
GILD,0.0
GIMO,0.0
GLNG,0.0
GLOB,0.0
GLOG,0.0
GLT,0.0
GME,0.0
GMED,0.0
GNBC,0.0
GNRC,0.0
GNTX,0.0
GOOD,0.0
GOOG,0.0
GOOGL,0.0
GOV,0.0
GPI,0.0
GPK,0.0
GPN,0.0
GPOR,0.0
GPRE,0.0
GPS,0.0
GRUB,0.0
GS,0.0
GT,0.0
GTLS,0.0
GWB,0.0
GWR,0.0
H,0.0
HA,0.0
HABT,0.0
HAFC,0.0
HAIN,0.0
HALL,0.0
HALO,0.0
HAR,0.09769059169342638
HAS,0.0
HASI,0.0
HAYN,0.0
HBHC,0.0
HDNG,0.0
HDP,0.0
HF,0.0
HFWA,0.0
HI,0.0
HIFS,0.0
HIG,0.0
HIW,0.0
HLF,0.0
HLI,0.0
HLT,0.0
HMN,0.0
HMST,0.0
HOFT,0.0
HOLX,0.0
HOME,0.0
HONE,0.0
HOPE,0.0
HP,0.0
HPE,0.0
HPP,0.0
HPQ,0.0
HPT,0.0
HQY,0.0
HR,0.0
HRC,0.0
HRI,0.0
HRTG,0.0
HRZN,0.0
HSKA,0.0
HSY,0.0
HT,0.0
HTGC,0.0
HTH,0.0
HUBG,0.0
HUM,0.0
HVT,0.0
HWKN,0.0
HZN,0.0
HZNP,0.0
HZO,0.0
IAC,0.0
IBKC,0.0
IBKR,0.0
ICPT,0.0
IDA,0.0
IDT,0.0
IDTI,0.0
IEX,0.0
IFF,0.0
IIIN,0.0
ILG,0.0
IMKTA,0.0
IMMR,0.0
IMPV,0.0
INCR,0.0
INCY,0.0
INGN,0.0
INN,0.0
INOV,0.0
INSM,0.0
INSW,0.2028846965417279
INSY,0.0
INT,0.0
INVA,0.0
IOSP,0.0
IPG,0.0
IPGP,0.0
IPXL,0.0
IR,0.0
IRBT,0.0
IRIX,0.0
IRTC,0.0
IRWD,0.0
ITRI,0.0
ITT,0.0
IVC,0.0
IXYS,0.0
JAZZ,0.0
JBHT,0.0
JBL,0.0
JCI,0.0
JCOM,0.0
JKHY,0.0
JNPR,0.0
JOE,0.0
JOY,0.14603255365353138
JRVR,0.0
JW/A,0.0
JWN,0.0
KAR,0.0
KBAL,0.0
KELYA,0.0
KEX,0.0
KEYS,0.0
KEYW,0.0
KLAC,0.0
KLIC,0.0
KLXI,0.0
KMPR,0.0
KMT,0.0
KMX,0.0
KN,0.0
KORS,0.0
KPTI,0.0
KR,0.0
KRA,0.0
KRG,0.0
KRNY,0.0
KRO,0.0
KS,0.0
KSS,0.0
LABL,0.0
LAD,0.0
LADR,0.0
LAZ,0.0
LBRDA,0.0
LBRDK,0.0
LBTYA,0.0
LBY,0.0
LCI,0.0
LDL,0.0
LE,0.0
LGF/A,0.0
LGND,0.0
LHCG,0.0
LION,0.0
LKFN,0.0
LKSD,0.0
LLTC,0.0
LLY,0.0
LMOS,0.0
LMT,0.0
LNC,0.0
LNN,0.0
LOCO,0.0
LOGM,0.0
LPI,0.0
LPLA,0.0
LPT,0.0
LPX,0.0
LSXMA,0.0
LUK,0.0
LULU,0.0
LVLT,0.0
LVNTA,0.0
LVS,0.0
LXP,0.0
LXRX,0.0
LZB,0.0
M,0.0
MA,0.0
MAA,0.0
MAC,0.0
MAN,0.0
MAR,0.0
MAS,0.0
MASI,0.0
MB,0.0
MBFI,0.0
MBWM,0.0
MCHP,0.0
MCK,0.0
MCY,0.0
MDC,0.0
MDLZ,0.0
MDP,0.0
MDSO,0.0
MGEE,0.0
MGI,0.0
MGLN,0.0
MHK,0.0
MJN,0.0
MLI,0.0
MMI,0.0
MMS,0.0
MNI,0.0
MNK,0.0
MNRO,0.0
MNST,0.0
MNTA,0.0
MO,0.0
MOG/A,0.0
MON,0.0
MORN,0.0
MOS,0.0
MPAA,0.0
MPC,0.0
MPSX,0.0
MPW,0.0
MPX,0.0
MRC,0.0
MRLN,0.0
MSBI,0.0
MSCC,0.0
MSFG,0.0
MSFT,0.0
MSG,0.0
MSGN,0.0
MTB,0.0
MTD,0.0
MTEX,0.0
MTG,0.0
MTGE,0.0
MTN,0.0
MTRN,0.0
MTSC,0.0
MTZ,0.0
MU,0.0
MUR,0.0
MUSA,0.0
MXIM,0.0
MYE,0.0
MYGN,0.0
NASB,0.0
NAV,0.0
NAVG,0.0
NBHC,0.0
NBIX,0.0
NBL,0.0
NCIT,0.0
NCLH,0.0
NCOM,0.0
NCS,0.0
NDSN,0.0
NFBK,0.0
NFG,0.0
NFLX,0.0
NICK,0.0
NKSH,0.0
NLNK,0.0
NLS,0.0
NLSN,0.0
NLY,0.0
NMFC,0.017369957565798656
NNI,0.0
NOC,0.0
NOVT,0.0
NPTN,0.0
NRIM,0.0
NSIT,0.0
NSM,0.0
NSTG,0.0
NTB,0.0
NTRI,0.0
NUAN,0.0
NUE,0.0
NUTR,0.0
NUVA,0.0
NVR,0.0
NVRO,0.0
NWBI,0.0
NWPX,0.0
NWS,0.0
NXRT,0.0
NXST,0.0
NXTM,0.0
NYCB,0.0
NYNY,0.0
OCFC,0.0
OCLR,0.0
ODC,0.0
ODFL,0.0
OFS,0.0
OGE,0.0
OHI,0.0
OI,0.0
OII,0.0
OIS,0.0
OLBK,0.0
OLED,0.0
OLLI,0.0
OLP,0.0
OMAM,0.0
OMC,0.0
ON,0.0
ONB,0.0
ONCE,0.0
ORCL,0.0
ORI,0.0
ORIT,0.0
OSBC,0.0
OSIS,0.0
OSTK,0.0
OTTR,0.0
OXY,0.0
OZRK,0.0
P,0.0
PAG,0.0
PAY,0.0
PAYC,0.0
PBCT,0.0
PBH,0.0
PBNC,0.0
PBYI,0.0
PCBK,0.0
PCRX,0.0
PDCE,0.0
PDVW,0.0
PE,0.0
PEGA,0.0
PEGI,0.0
PEI,0.0
PEN,0.0
PERY,0.0
PETS,0.020362210252362276
PFE,0.0
PFG,0.0
PFIS,0.0
PGNX,0.0
PGR,0.0
PGRE,0.0
PGTI,0.0
PH,0.0
PHM,0.0
PHX,0.0
PJT,0.0
PKE,0.0
PKG,0.0
PLAB,0.0
PLAY,0.0
PLT,0.0
PNFP,0.0
PNK,0.04959122737604715
PNM,0.0
PNR,0.0
PODD,0.0
POOL,0.0
POR,0.0
PPC,0.0
PPG,0.0
PRA,0.0
PRAA,0.0
PRFT,0.0
PRGO,0.0
PRK,0.0
PRTA,0.0
PRTY,0.0
PRXL,0.0
PSB,0.0
PSX,0.0
PTC,0.0
PTGX,0.0
PTI,0.0
PTLA,0.0
PVBC,0.0
PWOD,0.0
PWR,0.0
PX,0.0
PZZA,0.0
QDEL,0.0
QEP,0.0
QSII,0.0
QSR,0.0
QTNA,0.0
QTS,0.0
QUAD,0.0
QUOT,0.0
QVCA,0.0
R,0.0
RARX,0.0
RDI,0.0
RECN,0.0
RES,0.0
REXR,0.0
RGA,0.0
RGLD,0.0
RGNX,0.0
RGS,0.0
RHP,0.0
RHT,0.0
RICE,0.0
RIG,0.0
RLI,0.0
RMAX,0.0
RMBS,0.0
RNET,0.0
ROIC,0.0
ROP,0.0
RP,0.0
RPAI,0.0
RPD,0.0
RPXC,0.0
RRC,0.0
RRD,0.0
RRR,0.0
RTEC,0.0
RTRX,0.0
RUSHB,0.0
RVNC,0.0
RXN,0.0
SABR,0.0
SAFT,0.0
SAIC,0.0
SAMG,0.0
SAVE,0.0
SBAC,0.0
SBCF,0.0
SBGI,0.0
SBSI,0.0
SBY,0.0
SC,0.0
SCAI,0.022281132974415186
SCCO,0.0
SCHL,0.0
SCHW,0.0
SCM,0.009324802276602288
SCOR,0.0
SCSC,0.0
SD,0.0
SEB,0.0
SELB,0.0
SEM,0.0
SERV,0.0
SFL,0.0
SFLY,0.0
SFNC,0.0
SGC,0.0
SGEN,0.0
SHO,0.0
SHOO,0.0
SIFI,0.040662433591901796
SIGI,0.0
SITE,0.0
SIVB,0.0
SJI,0.0
SLAB,0.0
SLB,0.0
SLD,0.0
SLG,0.0
SLM,0.0
SMCI,0.0
SN,0.0
SNC,0.0
SNCR,0.0
SNDX,0.0
SNH,0.0
SNHY,0.0
SNI,0.0
SNOW,0.0
SNPS,0.0
SNX,0.0
SONA,0.0
SPA,0.0
SPG,0.0
SPKE,0.0
SPLK,0.0
SPOK,0.0
SPTN,0.0
SPXC,0.0
SR,0.0
SRCE,0.0
SRDX,0.0
SRPT,0.0
SSB,0.0
SSNI,0.0
SSTK,0.0
STAR,0.0
STC,0.0
STFC,0.0
STL,0.0
STMP,0.0
STWD,0.0
SUI,0.0
SUP,0.0
SWC,0.0
SWK,0.0
SWM,0.0
SYBT,0.0
SYF,0.0
SYKE,0.0
TACO,0.0
TAP,0.0
TCB,0.0
TCMD,0.0
TDC,0.0
TDG,0.0
TDOC,0.0
TDS,0.0
TEN,0.0
TER,0.0
TG,0.0
TGH,0.0
TGI,0.0
TGNA,0.0
TGT,0.0
THG,0.0
THRM,0.0
TIER,0.0
TIF,0.0
TILE,0.0
TITN,0.0
TIVO,0.0
TJX,0.0
TMHC,0.0
TMK,0.0
TMST,0.0
TMUS,0.0
TOWN,0.0
TPIC,0.0
TPRE,0.0
TRC,0.0
TREX,0.0
TRHC,0.0
TRMB,0.0
TROW,0.0
TRTN,0.0
TRU,0.0
TRV,0.0
TSC,0.0
TSCO,0.0
TSLA,0.0
TSN,0.0
TSQ,0.0
TTC,0.0
TTEC,0.0
TTS,0.0
TUSK,0.0
TWTR,0.0
TXN,0.0
TXRH,0.0
TYL,0.0
UBNK,0.0
UBSH,0.0
UCP,0.0
UE,0.0
UFPT,0.0
UFS,0.0
UHAL,0.0
ULH,0.0
ULTA,0.0
UMPQ,0.0
USFD,0.0
UTEK,0.0
UTX,0.0
VEC,0.0
VECO,0.0
VEEV,0.0
VFC,0.0
VGR,0.0
VIA,0.0
VIAB,0.0
VLY,0.0
VMI,0.0
VMW,0.0
VNDA,0.0
VNO,0.0
VR,0.0
VRNS,0.0
VRNT,0.0
VRSK,0.0
VRTV,0.0
VSAR,0.0
VSEC,0.0
VSI,0.0
VVI,0.0
VVV,0.0
VYGR,0.0
VZ,0.0
WAAS,0.0
WABC,0.0
WAGE,0.0
WAIR,0.0
WASH,0.0
WBA,0.0
WBMD,0.0
WCC,0.0
WD,0.0
WDAY,0.0
WDC,0.0
WDFC,0.0
WDR,0.0
WEB,0.0
WEN,0.0
WERN,0.0
WFBI,0.0
WFC,0.0
WFM,0.0
WHG,0.0
WINA,0.0
WIRE,0.0
WIX,0.0
WK,0.0
WLH,0.0
WLK,0.0
WMGI,0.0
WMK,0.0
WMS,0.0
WMT,0.0
WOOF,0.038221197637358886
WPC,0.0
WPX,0.0
WR,0.0
WRI,0.0
WSM,0.0
WTBA,0.0
WTFC,0.0
WTW,0.0
WVE,0.0
WWD,0.0
WWE,0.0
WWW,0.0
WY,0.0
WYN,0.0
WYNN,0.0
XBKS,0.0
XEC,0.0
XENT,0.0
XL,0.0
XLNX,0.0
XOG,0.0
XOM,0.0
XXIA,0.059173812347709805
YELP,0.0
YORW,0.0
YUM,0.0
ZG,0.0
ZION,0.0
ZUMZ,0.0
