Ticker,Weight
DAL,0.0
DAN,0.0
DAR,0.0
DATA,0.0
DBD,0.0
DCI,0.0
DCP,0.0
DCT,0.0
DD,0.0
DDD,0.0
DDD.1,0.0
DDD.2,0.0
DDR,0.0
DDS,0.0
DE,0.0
DECK,0.0
DECK.1,0.0
DEI,0.0
DEPO,0.0
DEPO.1,0.0
DF,0.0
DFS,0.0
DFT,0.0
DG,0.0
DGX,0.0
DHI,0.0
DHR,0.0
DIS,0.0
DISCA,0.0
DISCK,0.0
DISH,0.0
DK,0.0
DKS,0.0
DLB,0.0
DLPH,0.0
DLR,0.0
DLTR,0.0
DNB,0.0
DNKN,0.0
DNOW,0.0
DO,0.0
DOC,0.0
DOV,0.0
DOW,0.0
DOX,0.0
DOX.1,0.0
DPLO,0.0
DPS,0.0
DPZ,0.0
DRE,0.0
DRH,0.0
DRI,0.0
DSW,0.0
DTE,0.0
DUK,0.0
DV,0.0
DVA,0.0
DVMT,0.0
DVN,0.0
DXCM,0.0
DXCM.1,0.0
DY,0.0
EA,0.0
EAT,0.0
EBAY,0.0
EBS,0.0
ECL,0.0
ED,0.0
EDR,0.0
EEFT,0.0
EFX,0.0
EGHT,0.0
EGHT.1,0.0
EGN,0.0
EGOV,0.0
EIX,0.0
EL,0.0
ELLI,0.0
ELLI.1,0.0
ELY,0.0
EMN,0.0
EMR,0.0
ENDP,0.0
ENLC,0.0
ENR,0.0
ENSG,0.0
ENTA,0.0
ENTG,0.0
ENVA,0.0
EOG,0.0
EPAM,0.0
EPC,0.0
EPZM,0.0
EPZM.1,0.0
EQC,0.0
EQIX,0.0
EQR,0.0
EQT,0.0
EQY,0.0
ES,0.0
ESNT,0.0
ESPR,0.0
ESRT,0.0
ESRX,0.0
ESS,0.0
ESV,0.0
ETFC,0.0
ETN,0.0
ETR,0.0
ETSY,0.0
EV,0.0
EVER,0.0
EVH,0.0
EVHC,0.0
EVR,0.0
EW,0.0
EWBC,0.0
EXAS,0.0
EXC,0.0
EXEL,0.0
EXP,0.0
EXPD,0.0
EXPE,0.0
EXPR,0.0
EXR,0.0
F,0.0
FAF,0.0
FANG,0.0
FAST,0.0
FB,0.0
FBHS,0.0
FCE.A,0.0
FCF,0.0
FCFS,0.0
FCFS.1,0.0
FCPT,0.0
FCX,0.0
FDC,0.0
FDX,0.0
FE,0.0
FET,0.0
FEYE,0.0
FFIV,0.0
FGEN,0.0
FGL,0.0
FHB,0.0
FHN,0.0
FI,0.0
FII,0.0
FINL,0.0
FIS,0.0
FISV,0.0
FITB,0.0
FIVE,0.0
FL,0.0
FLIR,0.0
FLO,0.0
FLR,0.0
FLS,0.0
FLT,0.0
FMBI,0.0
FMC,0.0
FMI,0.0
FMSA,0.0
FN,0.0
FNB,0.0
FNF,0.0
FNFV,0.0
FNSR,0.0
FORM,0.0
FOSL,0.0
FOX,0.0
FOXA,0.0
FPI,0.0
FPRX,0.0
FPRX.1,0.0
FR,0.0
FRAN,0.0
FRC,0.0
FRED,0.0
FSLR,0.0
FSP,0.0
FTI,0.0
FTK,0.0
FTNT,0.0
FTV,0.0
FULT,0.0
G,0.0
GATX,0.0
GBT,0.0
GBX,0.0
GD,0.0
GDDY,0.0
GE,0.0
GEO,0.0
GES,0.0
