date,pnl,cumpnl
2014-01-03,0.04572452489103022,0.04572452489103022
2014-01-10,-0.005704841001891923,0.04001968388913829
2014-01-17,-0.03272282091753667,0.00729686297160162
2014-01-24,-0.006953936947731063,0.0003429260238705569
2014-01-31,-0.01402421148880106,-0.013681285464930503
2014-02-07,0.010748699472536276,-0.0029325859923942273
2014-02-14,0.0001547856296833113,-0.002777800362710916
2014-02-21,0.020481368232068756,0.01770356786935784
2014-02-28,0.004779098006329224,0.022482665875687063
2014-03-07,-0.029553945712794166,-0.007071279837107102
2014-03-14,0.01185405256255322,0.0047827727254461175
2014-03-21,-0.024777189015154633,-0.019994416289708515
2014-03-28,-0.004707847193123537,-0.024702263482832054
2014-04-04,-0.0425731615941462,-0.06727542507697826
2014-04-11,0.031768544366651705,-0.03550688071032655
2014-04-18,-0.01567610021198069,-0.05118298092230724
2014-04-25,0.014156662838525094,-0.03702631808378215
2014-05-02,-0.04700910535924432,-0.08403542344302647
2014-05-09,0.015281216752882815,-0.06875420669014366
2014-05-16,0.021661570356120145,-0.04709263633402352
2014-05-23,0.009604851264048515,-0.037487785069975
2014-05-30,0.010141919219306551,-0.02734586585066845
2014-06-06,-0.001876093820475033,-0.029221959671143483
2014-06-13,0.013864954550944327,-0.015357005120199156
2014-06-20,0.0021063821394511706,-0.013250622980747986
2014-06-27,0.019374959624769223,0.006124336644021237
2014-07-04,-0.04392715742262857,-0.03780282077860733
2014-07-11,-0.00452791883950015,-0.04233073961810748
2014-07-18,-0.00032996399602804125,-0.04266070361413552
2014-07-25,-0.013480333056145918,-0.05614103667028144
2014-08-01,-0.002312000597827519,-0.05845303726810896
2014-08-08,0.009851215874899748,-0.04860182139320921
2014-08-15,0.03813305807464082,-0.010468763318568393
2014-08-22,0.02392693651471469,0.013458173196146297
2014-08-29,-0.02578352674108517,-0.012325353544938873
2014-09-05,-0.012379623411329588,-0.02470497695626846
2014-09-12,-0.017159407953195354,-0.041864384909463814
2014-09-19,-0.064362687848082,-0.10622707275754581
2014-09-26,-0.017081453588536993,-0.1233085263460828
2014-10-03,-0.05112399606208476,-0.17443252240816756
2014-10-10,0.01901126390957942,-0.15542125849858815
2014-10-17,0.04206794802187097,-0.11335331047671718
2014-10-24,0.04928922008204801,-0.06406409039466918
2014-10-31,0.02610723488594264,-0.03795685550872654
2014-11-07,0.011412717693895999,-0.02654413781483054
2014-11-14,0.0016751553653138011,-0.024868982449516738
2014-11-21,0.04344447564698627,0.018575493197469536
2014-11-28,0.03228445495977556,0.050859948157245094
2014-12-05,-0.006906021506577301,0.043953926650667795
2014-12-12,0.013035930760396601,0.056989857411064396
2014-12-19,-0.007230921457805333,0.04975893595325906
2014-12-26,-0.01186165296043957,0.03789728299281949
2015-01-02,0.01620319516053355,0.05410047815335304
2015-01-09,0.019185437352067396,0.07328591550542043
2015-01-16,0.0052119212035640445,0.07849783670898448
2015-01-23,-0.010979291684660383,0.0675185450243241
2015-01-30,0.011484032827533025,0.07900257785185712
2015-02-06,0.03525270425448326,0.11425528210634037
2015-02-13,0.011987624228440895,0.12624290633478127
2015-02-20,0.011880341044486355,0.13812324737926762
2015-02-27,0.008378343949037227,0.14650159132830484
2015-03-06,0.02084552197208312,0.16734711330038796
2015-03-13,0.034364733862301676,0.20171184716268964
2015-03-20,-0.03804011024858235,0.1636717369141073
2015-03-27,0.02880881121477167,0.19248054812887896
2015-04-03,0.008834733925271693,0.20131528205415067
2015-04-10,-0.008703774316105257,0.19261150773804542
2015-04-17,0.033477441904770325,0.22608894964281573
2015-04-24,-0.05262662448607851,0.1734623251567372
2015-05-01,0.01787122080005843,0.19133354595679564
2015-05-08,0.03357238219882291,0.22490592815561855
2015-05-15,-0.005918627445796969,0.2189873007098216
2015-05-22,0.01565616473391837,0.23464346544373996
2015-05-29,-0.01086666773115646,0.2237767977125835
2015-06-05,-0.0012902493441488624,0.22248654836843462
2015-06-12,0.023461918266325557,0.24594846663476017
2015-06-19,0.005403628751086572,0.25135209538584674
2015-06-26,-0.002443021484942937,0.2489090739009038
2015-07-03,-0.012804277171702839,0.23610479672920096
