date,pnl,cumpnl
2014-01-03,0.01961772366754315,0.01961772366754315
2014-01-10,0.028859094426538875,0.048476818094082025
2014-01-17,-0.05443853914928524,-0.005961721055203213
2014-01-24,-0.006805446088072042,-0.012767167143275256
2014-01-31,-0.030385295799810006,-0.043152462943085265
2014-02-07,0.02061809197630217,-0.022534370966783096
2014-02-14,0.10263382764359566,0.08009945667681256
2014-02-21,-0.020950971279425024,0.05914848539738754
2014-02-28,-0.02716939353404087,0.03197909186334667
2014-03-07,-0.00873062189107692,0.02324846997226975
2014-03-14,-0.008641602298927619,0.014606867673342133
2014-03-21,-0.056260151594958514,-0.04165328392161638
2014-03-28,0.009653654277364462,-0.03199962964425192
2014-04-04,-0.023808686854210857,-0.055808316498462775
2014-04-11,0.011588457156891604,-0.044219859341571174
2014-04-18,0.0020694547667796303,-0.04215040457479154
2014-04-25,0.0021887086676801943,-0.03996169590711135
2014-05-02,0.015883005886211592,-0.024078690020899757
2014-05-09,0.0018463671036340822,-0.022232322917265675
2014-05-16,0.017983159234422955,-0.00424916368284272
2014-05-23,0.005413926830833773,0.0011647631479910527
2014-05-30,0.0220529040406509,0.023217667188641954
2014-06-06,0.01402445911899434,0.03724212630763629
2014-06-13,0.019877254171547957,0.057119380479184245
2014-06-20,0.0018456557423045731,0.05896503622148882
2014-06-27,-0.0014640305425828513,0.05750100567890597
2014-07-04,-0.02323428596012663,0.034266719718779336
2014-07-11,-0.0017023763938976769,0.03256434332488166
2014-07-18,0.0007212069822525884,0.033285550307134246
2014-07-25,-0.021061355235678755,0.012224195071455491
2014-08-01,0.019108534380860104,0.03133272945231559
2014-08-08,0.013621964171676309,0.044954693623991904
2014-08-15,0.01610887878637655,0.06106357241036846
2014-08-22,0.008639164543723333,0.06970273695409179
2014-08-29,-0.0002221913630159497,0.06948054559107585
2014-09-05,-0.02039379507516626,0.049086750515909584
2014-09-12,0.001080645491626466,0.05016739600753605
2014-09-19,-0.018621471718745987,0.031545924288790064
2014-09-26,0.002808881351840913,0.034354805640630974
2014-10-03,-0.0026783380272781872,0.031676467613352785
2014-10-10,0.01231495526545565,0.04399142287880843
2014-10-17,0.019660245054355915,0.06365166793316435
2014-10-24,0.03230397408832522,0.09595564202148957
2014-10-31,-0.01185614839319404,0.08409949362829552
2014-11-07,0.027679320070083592,0.11177881369837911
2014-11-14,0.008361057560496574,0.12013987125887568
2014-11-21,0.033438667926145756,0.15357853918502143
2014-11-28,0.0005060697638011504,0.1540846089488226
2014-12-05,-0.018434293557148915,0.13565031539167366
2014-12-12,0.03814366755956954,0.1737939829512432
2014-12-19,0.008870917521607086,0.1826649004728503
2014-12-26,-0.008984672417006685,0.17368022805584363
2015-01-02,0.04370171535338154,0.21738194340922518
2015-01-09,-0.035221843842375214,0.18216009956684998
2015-01-16,0.027443388668736083,0.20960348823558606
2015-01-23,0.007841695986494493,0.21744518422208053
2015-01-30,-0.012016119605806832,0.2054290646162737
2015-02-06,0.00687119260718527,0.21230025722345897
2015-02-13,-0.0011099961445740075,0.21119026107888494
2015-02-20,0.01647787409251437,0.2276681351713993
2015-02-27,0.044484408187371274,0.2721525433587706
2015-03-06,0.04105324202662671,0.3132057853853973
2015-03-13,0.08389488665196433,0.3971006720373616
2015-03-20,-0.07862038800428753,0.31848028403307405
2015-03-27,0.00784450301818327,0.32632478705125734
2015-04-03,-0.07313628777878349,0.25318849927247383
2015-04-10,0.0035591383333455585,0.25674763760581937
2015-04-17,0.018048313167263852,0.2747959507730832
2015-04-24,-0.11922394208429632,0.1555720086887869
2015-05-01,0.04705858808617645,0.20263059677496337
2015-05-08,0.029341589408777433,0.2319721861837408
2015-05-15,0.0089086660045122,0.240880852188253
2015-05-22,0.007707129129667271,0.2485879813179203
2015-05-29,-0.008026036062997512,0.24056194525492278
2015-06-05,-0.035939857919676584,0.2046220873352462
2015-06-12,0.03197654932654034,0.23659863666178654
2015-06-19,0.008045177644113877,0.24464381430590043
2015-06-26,-0.00838893037320895,0.23625488393269148
2015-07-03,0.008063326044166435,0.2443182099768579
2015-07-10,0.030729421404814505,0.27504763138167243
2015-07-17,-0.009362936864987672,0.26568469451668475
2015-07-24,0.03618718526894715,0.3018718797856319
2015-07-31,-0.02327580972911797,0.27859607005651393
2015-08-07,-0.01610697354944809,0.26248909650706587
