date,pnl,cumpnl
2014-01-03,0.020346005489253405,0.020346005489253405
2014-01-10,-0.0938386130607614,-0.073492607571508
2014-01-17,-0.02825961375365521,-0.1017522213251632
2014-01-24,0.040899740640634646,-0.06085248068452856
2014-01-31,-0.02688715651863309,-0.08773963720316165
2014-02-07,0.020756555543416592,-0.06698308165974506
2014-02-14,0.032456005447280355,-0.03452707621246471
2014-02-21,-0.013200684452072248,-0.04772776066453696
2014-02-28,0.005780048257959948,-0.04194771240657701
2014-03-07,-0.01488276949811774,-0.05683048190469475
2014-03-14,0.005522006310841512,-0.05130847559385324
2014-03-21,-0.010453761143134222,-0.061762236736987455
2014-03-28,0.013873280031490541,-0.047888956705496914
2014-04-04,-0.031193083680688655,-0.07908204038618558
2014-04-11,0.013086087915067294,-0.06599595247111828
2014-04-18,-0.010378060744294126,-0.0763740132154124
2014-04-25,0.00034518521216925875,-0.07602882800324315
2014-05-02,-0.07508297727082648,-0.15111180527406964
2014-05-09,0.013390845388245429,-0.13772095988582422
2014-05-16,0.013538151940453042,-0.12418280794537118
2014-05-23,-0.07328102413063504,-0.1974638320760062
2014-05-30,0.03016075179485419,-0.167303080281152
2014-06-06,-0.0020300654660999093,-0.16933314574725192
2014-06-13,0.009477728148181808,-0.1598554175990701
2014-06-20,-0.00800165008406313,-0.16785706768313324
2014-06-27,0.028285937387801784,-0.13957113029533147
2014-07-04,-0.05041322004862049,-0.18998435034395195
2014-07-11,-0.007954007374204593,-0.19793835771815654
2014-07-18,0.002488366571375307,-0.19544999114678124
2014-07-25,-0.00251378404737645,-0.1979637751941577
2014-08-01,-0.02887644747565199,-0.2268402226698097
2014-08-08,0.03543567842170038,-0.19140454424810932
2014-08-15,-0.011636286569618721,-0.20304083081772803
2014-08-22,0.04215100735956348,-0.16088982345816455
2014-08-29,-0.023046202935746503,-0.18393602639391105
2014-09-05,0.017318788831787467,-0.16661723756212357
2014-09-12,-0.05616800704077794,-0.2227852446029015
2014-09-19,0.0019155116150429106,-0.22086973298785859
2014-09-26,-0.01595541570172864,-0.23682514868958723
2014-10-03,-0.04058148153878266,-0.27740663022836987
2014-10-10,0.006491858061538721,-0.27091477216683113
2014-10-17,-0.0024565786449839942,-0.27337135081181513
2014-10-24,0.009390977975281437,-0.2639803728365337
2014-10-31,0.03367704968780304,-0.23030332314873064
2014-11-07,-0.0001922131144726615,-0.2304955362632033
2014-11-14,0.025789763162859747,-0.20470577310034355
2014-11-21,0.046535481395602776,-0.15817029170474078
2014-11-28,0.04025470519241501,-0.11791558651232578
2014-12-05,-0.034971913649798264,-0.15288750016212405
2014-12-12,0.0143389968376124,-0.13854850332451166
2014-12-19,0.021431008711980983,-0.11711749461253068
2014-12-26,-0.02481206824440756,-0.14192956285693825
2015-01-02,0.08009147899794117,-0.061838083858997084
2015-01-09,-0.02379126183345105,-0.08562934569244814
2015-01-16,-0.00881517960218237,-0.0944445252946305
2015-01-23,-0.054238237313655936,-0.14868276260828645
2015-01-30,-0.03187059511452772,-0.18055335772281417
2015-02-06,0.03349635282582086,-0.1470570048969933
2015-02-13,0.012555145350549097,-0.1345018595464442
2015-02-20,-0.0012317803870719882,-0.1357336399335162
2015-02-27,0.044758088284135904,-0.09097555164938029
2015-03-06,0.03070091279278337,-0.06027463885659692
2015-03-13,0.030410284711021945,-0.02986435414557497
2015-03-20,-0.0518831016514013,-0.08174745579697627
2015-03-27,0.06399244821801753,-0.017755007578958745
2015-04-03,0.07013148133315883,0.052376473754200084
2015-04-10,0.011566094018773761,0.06394256777297384
2015-04-17,0.039925778684734285,0.10386834645770812
2015-04-24,-0.15253508212858066,-0.04866673567087254
2015-05-01,0.0395783820128364,-0.00908835365803614
2015-05-08,0.019188688339961006,0.010100334681924866
2015-05-15,0.03295913717602593,0.043059471857950796
2015-05-22,0.017428549487461635,0.06048802134541243
2015-05-29,0.01077975148537748,0.07126777283078992
2015-06-05,-0.016841729393315998,0.05442604343747392
2015-06-12,0.03407765814918481,0.08850370158665873
2015-06-19,-0.003210858060380616,0.08529284352627811
2015-06-26,0.011009438059718808,0.09630228158599692
2015-07-03,0.02573967248859197,0.1220419540745889
2015-07-10,0.13484902910631685,0.25689098318090575
2015-07-17,-0.016646170192017765,0.240244812988888
2015-07-24,0.04254484482394429,0.2827896578128323
2015-07-31,-0.020913976387405747,0.2618756814254265
2015-08-07,-0.01060254821144387,0.25127313321398265
2015-08-14,-0.04320310988922524,0.2080700233247574
2015-08-21,0.055489780759212265,0.2635598040839697
2015-08-28,-0.028274511856129024,0.23528529222784064
2015-09-04,0.030854605927703175,0.26613989815554384
2015-09-11,0.04629928380274784,0.3124391819582917
2015-09-18,-0.09993356822211122,0.21250561373618046
2015-09-25,0.02291361812618593,0.23541923186236638
2015-10-02,-0.05138390811053993,0.18403532375182646
2015-10-09,0.027316256498943356,0.21135158025076983
2015-10-16,-0.06518508799458034,0.1461664922561895
2015-10-23,0.027328436733384358,0.17349492898957386
2015-10-30,0.0547070680946682,0.22820199708424205
2015-11-06,-0.02252727305919779,0.20567472402504425
2015-11-13,0.05170962183452672,0.257384345859571
2015-11-20,0.036040490924432886,0.2934248367840039
2015-11-27,-0.002424890561244267,0.2909999462227596
2015-12-04,-0.0004922837875878444,0.29050766243517173
2015-12-11,-0.0053996626601101605,0.28510799977506157
