date,pnl,cumpnl
2014-01-03,0.015185289436235368,0.015185289436235368
2014-01-10,0.004453390715758511,0.01963868015199388
2014-01-17,-0.04463105799064236,-0.02499237783864848
2014-01-24,-0.01157619000244546,-0.03656856784109394
2014-01-31,-0.03713336945312974,-0.07370193729422368
2014-02-07,0.009957613526701319,-0.06374432376752237
2014-02-14,0.029530731398501247,-0.03421359236902112
2014-02-21,0.018756607241947464,-0.015456985127073657
2014-02-28,-0.02870950057486763,-0.04416648570194129
2014-03-07,0.003864913097526181,-0.04030157260441511
2014-03-14,-0.006004458492212402,-0.04630603109662751
2014-03-21,-0.0311648081753099,-0.0774708392719374
2014-03-28,0.013752368496951415,-0.06371847077498599
2014-04-04,-0.0007507870466866105,-0.06446925782167261
2014-04-11,0.0076823823093017714,-0.056786875512370834
2014-04-18,-0.004306305576101919,-0.06109318108847275
2014-04-25,0.0008307281812101994,-0.06026245290726255
2014-05-02,-0.03168268758196522,-0.09194514048922778
2014-05-09,0.04454921400252629,-0.04739592648670149
2014-05-16,0.018528146095849275,-0.028867780390852214
2014-05-23,0.007838298505827266,-0.02102948188502495
2014-05-30,0.024249898503818312,0.003220416618793364
2014-06-06,0.017081891961786125,0.02030230858057949
2014-06-13,0.04476775638448729,0.06507006496506677
2014-06-20,-0.011805293334683149,0.05326477163038362
2014-06-27,0.01868526463508663,0.07195003626547025
2014-07-04,-0.03840615586770739,0.03354388039776286
2014-07-11,-0.020518079903307326,0.013025800494455536
2014-07-18,-0.021307777128337996,-0.00828197663388246
2014-07-25,-0.004232145407631106,-0.012514122041513566
2014-08-01,0.02367333293587555,0.011159210894361983
2014-08-08,0.008182030268100824,0.01934124116246281
2014-08-15,0.019947694055010075,0.039288935217472884
2014-08-22,-0.0016042022259738324,0.03768473299149905
2014-08-29,-0.015442167088616069,0.02224256590288298
2014-09-05,0.012660239477524954,0.034902805380407936
2014-09-12,0.014795779013005068,0.049698584393413
2014-09-19,-0.013210060442651736,0.03648852395076126
2014-09-26,-0.0033710542590075273,0.033117469691753734
2014-10-03,-0.0211186441973108,0.011998825494442936
2014-10-10,0.007042451768858167,0.019041277263301102
2014-10-17,0.028176463309625404,0.047217740572926506
2014-10-24,0.026500897898929014,0.07371863847185552
2014-10-31,0.019901016254277933,0.09361965472613346
2014-11-07,0.044640453508372924,0.13826010823450638
2014-11-14,0.012636069412378926,0.15089617764688532
2014-11-21,0.06347005162006278,0.2143662292669481
2014-11-28,-0.00806520838086172,0.20630102088608637
2014-12-05,-0.009598768522135785,0.19670225236395059
2014-12-12,0.050776149205101255,0.24747840156905185
2014-12-19,-0.023926785979969986,0.22355161558908188
2014-12-26,-0.013207174552598153,0.21034444103648373
2015-01-02,0.09259927444606074,0.30294371548254445
2015-01-09,0.00916888585856157,0.312112601341106
2015-01-16,-0.022824234328268515,0.2892883670128375
2015-01-23,-0.00801251424243643,0.28127585277040107
2015-01-30,-0.025170222532335106,0.256105630238066
2015-02-06,0.033053125367042045,0.289158755605108
2015-02-13,0.03664905236694138,0.3258078079720494
2015-02-20,0.022984369160655084,0.3487921771327045
2015-02-27,0.04345751627391879,0.3922496934066233
2015-03-06,0.053324268572845494,0.4455739619794688
2015-03-13,0.0379093648761571,0.4834833268556259
2015-03-20,-0.06197322640807042,0.4215101004475555
2015-03-27,0.01316919251795959,0.4346792929655151
2015-04-03,0.01422622106411717,0.4489055140296323
2015-04-10,-0.019841235136127046,0.42906427889350524
2015-04-17,0.014299612829035684,0.4433638917225409
2015-04-24,-0.10805796714386666,0.33530592457867425
2015-05-01,0.07061656221043838,0.40592248678911264
