7.366402508308170782e-01,9.312000000000000277e-01,-1.594091721010953755e+00,1.169372657467108834e+00
6.032325814141940024e-01,9.108000000000000540e-01,-8.111953054931175799e-01,1.169372657467108834e+00
3.215357525119722643e-02,1.342100000000000071e+00,-2.039657270985007209e-01,1.519959611505011354e+00
-6.087507993539822415e-01,1.000999999999999890e+00,-2.012629674354923792e-01,-3.867468048706204642e-01
-1.484241254726813564e-01,9.145999999999999686e-01,-5.648392629772948093e-01,5.872767729506944007e-02
-2.667436484280926723e-01,8.944999999999999618e-01,-2.789331934971455595e+00,-7.524831430675164023e-01
-1.251643242854806326e+00,1.281099999999999905e+00,9.414410737947158658e-01,-6.623507192941746613e-01
-6.570072495491297015e-01,8.522999999999999465e-01,1.510584892260160295e-01,6.695118657687166852e-01
1.097870819955752975e+00,6.541000000000000147e-01,-1.854047292333946828e+00,1.613250293451716333e+00
1.555512283574445487e+00,9.787000000000000144e-01,-8.780260584238310795e-01,1.172144191635943883e-01
9.931635311066965288e-01,9.163999999999999924e-01,-1.243367626118842439e+00,8.664059072083778457e-01
3.491067165451093579e-02,1.116300000000000070e+00,-6.906448860792376854e-01,1.217033292155772051e+00
-1.126858941378989565e+00,1.176399999999999890e+00,6.541298231363337212e-01,1.175515018105061316e+00
-6.287725328229439858e-01,9.174999999999999822e-01,9.545827728904060505e-01,-7.737400903358644388e-01
-5.748266006065856359e-01,1.407699999999999951e+00,2.739085125988621194e-01,1.551530316617253380e+00
-6.153972382975770872e-01,9.408999999999999586e-01,-1.564171429706817662e-01,1.368096840302281472e-02
1.856423734390436397e+00,1.674700000000000077e+00,3.052033677533054767e-01,-1.003032728342233115e+00
4.880649345252182636e-01,1.159899999999999931e+00,-6.684079229198246486e-01,-1.421369520133421438e-01
2.505974924223584033e-01,9.155999999999999694e-01,-8.910780047529825998e-01,1.094829021947098191e+00
5.015607307951260863e-01,1.128800000000000026e+00,-1.376804666143250366e-01,3.573595546217731123e+00
1.884872789837408469e-01,6.327000000000000401e-01,-6.629003677441374087e-01,5.784356118594392165e-02
-4.288804060755788128e-01,1.292599999999999971e+00,8.050780388193817805e-01,-2.821651211404520576e-01
-2.316849721925676453e-01,8.137999999999999678e-01,6.227471331701005530e-01,-1.394627277073626215e-01
-2.480245599313195271e-02,1.187000000000000055e+00,-7.666160008855386065e-01,2.161797311481673312e+00
4.963593578770233439e-01,7.288000000000000034e-01,-1.939300247894428564e+00,1.421120641553924813e+00
1.210492041143080399e+00,6.417000000000000481e-01,-5.916975252146590425e-02,-2.365213155485885177e-01
3.223862072763752917e-01,6.459999999999999076e-01,-1.171999683808058190e+00,1.716249460083743295e-01
9.205723823729198285e-01,9.143000000000000016e-01,3.517843449351560903e-01,-1.514379650337070338e+00
-4.318363737244156758e-02,1.197300000000000031e+00,-2.684144971681090563e-01,4.016980980721109734e-02
3.593796409888430077e-01,9.256999999999999673e-01,-5.137963698876649721e-01,-4.413078091537759868e-04
2.284323767533695371e+00,8.826000000000000512e-01,3.706268336274462505e-01,5.463008458317469840e-01
3.002111205371332248e-01,9.847000000000000197e-01,-7.111044016824596969e-02,2.007294543094171768e+00
2.145914390762791335e+00,1.333199999999999941e+00,4.454619997826124167e-01,-1.117612812233713449e+00
-9.332751852240642743e-01,1.175499999999999989e+00,-7.583534175857722381e-01,1.269958767900899177e-01
