2015-06-26 , 0.010456 , -0.022130 , -0.005125 , 0.003431 
2015-07-03 , 0.015541 , -0.001300 , -0.005913 , -0.002679 
2015-07-10 , 0.020093 , 0.003098 , 0.003045 , 0.001547 
2015-07-17 , 0.007127 , -0.031008 , -0.004893 , 0.004556 
2015-07-24 , -0.002770 , 0.000001 , -0.004638 , 0.002685 
2015-07-31 , 0.002254 , 0.000001 , -0.008090 , 0.005957 
2015-08-07 , -0.010237 , 0.000001 , 0.000828 , 0.000886 
2015-08-14 , -0.003545 , -0.041604 , -0.007386 , -0.010494 
2015-08-21 , -0.009461 , -0.000048 , 0.018386 , -0.002387 
2015-08-28 , 0.000281 , -0.000053 , -0.003230 , -0.008624 
2015-09-04 , 0.015709 , 0.000051 , -0.002645 , 0.002037 
2015-09-11 , 0.008144 , 0.000025 , 0.003473 , -0.005756 
2015-09-18 , -0.006563 , -0.000067 , -0.027191 , 0.008989 
2015-09-25 , -0.009089 , 0.000010 , -0.002485 , 0.012213 
2015-10-02 , -0.038628 , 0.054270 , -0.002376 , -0.014884 
2015-10-09 , 0.011867 , -0.000029 , -0.004022 , -0.001032 
2015-10-16 , -0.001003 , 0.000009 , -0.010796 , 0.003503 
2015-10-23 , 0.013140 , -0.000019 , -0.001376 , 0.007625 
2015-10-30 , 0.002894 , 0.000100 , 0.016677 , -0.010013 
2015-11-06 , 0.011288 , -0.000075 , -0.009333 , 0.003795 
2015-11-13 , 0.006709 , 0.000089 , -0.001746 , 0.009478 
2015-11-20 , 0.004578 , 0.000075 , 0.017323 , -0.014485 
2015-11-27 , 0.006711 , -0.000110 , -0.005672 , 0.008531 
2015-12-04 , 0.001325 , -0.000118 , -0.005424 , 0.005044 
2015-12-11 , 0.003744 , 0.000065 , -0.000666 , -0.007028 
2015-12-18 , -0.012195 , 0.000092 , 0.004966 , -0.000177 
2015-12-25 , 0.005433 , -0.000101 , -0.005855 , 0.003829 
2016-01-01 , -0.005174 , -0.074909 , -0.010746 , 0.004979 
