-1.8991394338,1.7814,1.0954674525,-0.7216247998,AXON
-0.701212409,1.15,-0.7969000009,0.601216786,AXTA
-1.4439559836,1.1395,-0.4058028563,0.7533617138,AYI
-0.2474496408,0.7729,-0.3681591672,1.2329947944,AZO
0.3615368616,1.1975,0.4708781393,-0.0403104042,B
0.6298800403,1.1229,-1.0247816261,2.0573037137,BA
-1.0255512661,1.2138,0.4529434031,-0.6871925241,BABY
-1.8670883516,0.8631,2.5183704399,-0.9295078907,BANC
0.7799907695,1.5314,1.3051134085,-0.8343693502,BATRK
-1.2026835406,0.9971,-0.1442333784,0.5133349476,BBBY
0.8098543572,1.061,-0.6568863134,1.5324885163,BBT
0.0136086083,0.9917,0.3710357125,0.9890979516,BBY
0.6232561963,1.3662,-0.7533617138,0.4351531965,BC
-1.077591562,1.3999,0.8043032435,-0.8305701456,BCC
0.2055613762,1.1785,1.9215502046,-0.0779913408,BCO
1.4836809068,0.754,1.2215840806,-1.5069136294,BCOR
0.6398680072,0.8609,0.5804233638,-0.0645239284,BCPC
-0.2699641432,0.979,0.0995696885,0.0107467375,BDN
0.4958811241,0.9366,0.123901387,-1.4133383261,BEAT
-1.4286861423,0.7664,-1.5412403251,1.1432194681,BF/A
-1.1970928711,0.8443,-2.0146220452,1.1432194681,BF/B
0.2194804758,0.8109,1.4431373659,0.8192437224,BG
0.8327343431,2.0223,1.5153287356,-1.1828456853,BGC
0.7873906763,1.1973,0.3681591672,0.0995696885,BGCP
0.7985721442,0.7798,0.5164023582,-2.5882568509,BHBK
0.8599915463,0.9413,0.9934892288,-0.4980693605,BHE
-0.7726333295,1.4664,0.5318133069,-0.2552895583,BID
-0.6634263319,1.218,0.5947914985,-0.1919226607,BIG
-2.0519582071,1.2209,1.1562267414,-0.0618319278,BKD
-0.768970259,0.7547,0.3941613068,0.4708781393,BKFS
-0.7799907695,1.2664,1.17209839,-1.2682295983,BKS
-0.0272197374,1.0233,-0.4648833349,-0.569330558,BLD
-1.3991077529,1.4032,0.3395561802,-0.5980010563,BLDR
-0.2812722032,1.2786,-0.4292538775,1.8140648749,BLK
-0.6702248878,1.3786,1.857522379,0.1510235642,BLKB
-0.6298800403,0.9472,-0.3595476696,0.9419952542,BLL
-1.1589630986,1.1582,-0.3027795385,1.0247816261,BMRN
0.867897227,1.4127,0.4087217953,-0.353821488,BOFI
0.3441579948,1.1993,-0.30840966,-0.183719316,BOX
0.1172988509,1.4174,0.7043042805,-0.7677123587,BPMC
0.0217748218,1.31,0.9504024015,-0.2999680839,BRC
1.5899993037,1.0421,-0.1973987071,-0.7822228784,BRKL
-0.6265646819,0.9718,0.4174996655,0.249742215,BRKR
0.6736357982,0.8783,-0.9130800751,0.5102723593,BRO
0.0435599741,1.0663,-1.0023297646,-1.3307243046,BRSS
-0.687358762,0.7139,0.0914729141,0.3796839113,BUFF
1.117352472,0.832,-0.6271718037,-0.7356385481,BUSE
-0.7187212239,0.7926,-0.6940128198,-1.1458054252,BW
-1.0209572328,0.8827,0.5883906734,-0.0214947164,BWLD
-0.8404583126,0.9443,-1.4206702425,1.227269463,BXP
1.0824682481,1.2279,-0.3281936175,0.0268695595,BXS
1.0118332131,1.3457,0.0699093524,2.1843177583,C
-0.6465622301,1.0587,-1.2301270884,0.9760370833,CA
-0.0544596609,0.7841,-1.7124339867,1.1003761298,CAG
0.7508071436,1.326,0.7969000009,-0.6436097747,CAL
-0.3412717369,1.2291,-0.5598779337,-1.9215502046,CAMP
-0.429234686,1.2887,2.0801323224,0.0295572624,CAR
-1.3569094332,0.77,-0.5630232116,0.3452538517,CASY
0.2615057741,1.2646,-0.1211945036,1.7609773933,CAT
0.6133713339,1.0229,1.6360836608,-0.2971589984,CATM
-2.0091914932,1.1384,0.7216247998,-1.3708619124,CATO
0.701212409,1.1961,-0.5980010563,0.0510682092,CATY
0.0490090897,1.529,-0.2083687555,0.3281936175,CAVM
0.9938333285,0.8316,-0.8730484758,-0.4087217953,CBF
-0.2418410031,1.2677,1.1202815929,0.8809416358,CBG
