7.966329810531095346e-01,9.312000000000000277e-01,-1.505201699716726349e+00,8.925120235830683590e-01
6.563663002332823515e-01,9.108000000000000540e-01,-7.290493755886514604e-01,8.925120235830683590e-01
5.812868240894308869e-02,1.342100000000000071e+00,-1.082076774487141374e-01,1.280613919354274266e+00
-5.943329730720521287e-01,1.000999999999999890e+00,-1.054404195018801005e-01,-7.525815183972132116e-01
-1.393128456396984238e-01,9.145999999999999686e-01,-4.731387952151319132e-01,-3.444393281918734506e-01
-2.491061291204784700e-01,8.944999999999999618e-01,-2.745747464855053277e+00,-1.074371029529698873e+00
-1.232835662361984941e+00,1.281099999999999905e+00,9.364006189819538140e-01,-1.000158500456724386e+00
-6.476035829249776610e-01,8.522999999999999465e-01,2.141806986475417451e-01,3.240718419935218475e-01
1.157587968237852039e+00,6.541000000000000147e-01,-1.772631482421553883e+00,1.384188419406241044e+00
1.612560515316244558e+00,9.787000000000000144e-01,-7.915041843700622026e-01,-2.808642919072031896e-01
1.060617503146123353e+00,9.163999999999999924e-01,-1.143048003877631391e+00,5.467907441320029038e-01
6.096766182096307468e-02,1.116300000000000070e+00,-5.953767585595791667e-01,9.481960891104919131e-01
-1.114367552263400896e+00,1.176399999999999890e+00,6.848892168863601748e-01,8.997062074341826143e-01
-5.608481281573312049e-01,1.407699999999999951e+00,3.197251024148667353e-01,1.315759831799223178e+00
-6.045080248329192107e-01,9.408999999999999586e-01,-6.677377638081422040e-02,-3.870992049373177535e-01
2.932105494022027026e-01,9.155999999999999694e-01,-8.009486721697942624e-01,8.066497947890590714e-01
5.591905873921676484e-01,1.128800000000000026e+00,-5.023623290577431538e-02,3.455709042914461904e+00
-4.077775867337064541e-01,1.292599999999999971e+00,8.142923393531577014e-01,-6.590257186132612022e-01
-9.918985666298518050e-03,1.187000000000000055e+00,-6.796802951630753764e-01,1.979589039520481375e+00
5.542271451724248843e-01,7.288000000000000034e-01,-1.858363207963319885e+00,1.172630488467875098e+00
-2.834328877814198608e-02,1.197300000000000031e+00,-1.721278831570283718e-01,-3.649507249133804865e-01
2.252233526696974408e+00,8.826000000000000512e-01,3.989891384277315378e-01,1.875080035352637287e-01
3.454037713967679779e-01,9.847000000000000197e-01,8.942536192207013387e-03,1.813831817522654433e+00
-9.260162501452561257e-01,1.175499999999999989e+00,-6.710394636149280556e-01,-2.751444419868578350e-01
7.395358407683502167e-01,1.181000000000000050e+00,-1.012910393181594981e-01,1.470462695053508795e-01
7.090811159772487937e-02,8.117999999999999661e-01,-4.610416941429229531e-02,1.553957551639973400e-01
1.565037640563607391e-01,6.168000000000000149e-01,-3.371492521415583310e-01,3.110496227083409115e-01
-3.274099665679102156e-01,1.218399999999999928e+00,1.721278831570285106e-01,-8.047465151084763901e-01
7.009665160308103937e-01,1.180800000000000072e+00,-3.197251024148666243e-01,2.794334750479476881e-01
-6.991560811201498193e-01,8.880000000000000115e-01,2.078504057392294990e-01,-4.562797781179849244e-01
-2.375524586787594483e+00,-4.521999999999999909e-01,1.874060668086137360e+00,-2.167633167351952217e+00
8.122999154397781973e-01,1.041500000000000092e+00,-7.971623468183528516e-01,-1.026739687539164891e-01
2.534934244842652062e-01,1.310499999999999998e+00,-1.331529146197356350e-01,2.894613920696128551e-01
1.007412526092891003e+00,1.022399999999999975e+00,-1.178120356006305158e+00,1.835642562880814621e+00
-1.450383278006476540e-01,1.040799999999999947e+00,-3.782176225323116703e-01,-2.995185025704456550e-01
-5.575345815488407242e-01,8.766000000000000458e-01,1.309248894073001601e+00,-1.531337268439706634e+00
-1.587087034953492237e+00,1.006599999999999939e+00,1.843110743656614980e+00,-1.413464440939568689e+00
-1.208950817518041454e+00,1.107599999999999918e+00,2.722879008486410179e-01,-1.813831817522654433e+00
1.088380060199044985e+00,1.004399999999999959e+00,-3.440069536642714060e-02,1.627023238133815664e+00
4.956740989100710815e-01,1.183499999999999996e+00,-3.517477558770671919e-01,1.052575316200251798e+00
-7.830831372310518290e-01,9.935000000000000497e-01,-4.440998952068215266e-01,1.192002783927395893e+00
-1.121758183960786665e-01,1.913499999999999979e+00,2.642373909204892790e+00,-1.012714630828198681e+00
4.062382495507200764e-01,1.018899999999999917e+00,-5.904563493626618920e-01,1.526908546356237739e+00
1.520755978065692737e+00,4.526000000000000023e-01,1.169898761414220001e+00,-5.888193904220082597e-01
0.000000000000000000e+00,1.024799999999999933e+00,1.342379104059326034e+00,-3.284247133000526286e-01
2.374298348032191641e-01,1.337399999999999922e+00,-3.081630229177801383e-01,9.353347603239604569e-01
3.968570682210490613e-02,1.358600000000000030e+00,4.064489854745210740e-01,3.870992049373177535e-01
-6.371534849887827701e-01,6.812000000000000277e-01,-1.444004708304779783e+00,-7.434820232700455334e-01
1.386381967936173298e+00,1.181400000000000006e+00,1.035962711450618690e+00,-1.235096125893449415e+00
1.093244345728278250e-01,6.097000000000000197e-01,-7.112192067185568733e-01,7.765379980994341347e-01
-1.292580983019768093e+00,1.121399999999999952e+00,1.475954556049479560e+00,-1.286886306636579658e+00
-1.007755198006305142e-01,1.355900000000000105e+00,2.381750406843846923e-01,-2.680072434903310041e-01
7.908081319696871336e-01,8.988000000000000433e-01,-5.010219811768880094e-01,2.958307835738315308e-02
-5.667929215873099280e-03,5.846999999999999975e-01,-7.691198363297402363e-01,1.349184485375097164e+00
3.080353964354324847e-01,1.765400000000000080e+00,2.561300847108641143e+00,-2.890856754076208013e+00
-5.426983959912489164e-01,7.332999999999999519e-01,9.546859181031149832e-01,-8.955895689942665605e-01
-7.191993670909161418e-01,1.040799999999999947e+00,-1.840087556809609781e-01,4.979049434825217890e-01
8.341736198526884527e-01,8.784999999999999476e-01,-1.196212583791335771e+00,1.505201699716726349e+00
8.980946245737474465e-01,8.928000000000000380e-01,-1.068239462218110725e-01,-4.004793193530622464e-01
-1.550694898550087630e-01,1.064400000000000013e+00,-2.353453174182500995e-01,-7.728236012278570932e-01
9.980421846669658148e-01,8.592999999999999527e-01,-1.111877093297554797e+00,4.823913127444688920e-01
5.279807180127134014e-01,1.039400000000000102e+00,-4.059596346326646565e-02,1.277496534030221120e+00
6.302252797684588792e-01,8.913999999999999702e-01,-1.857378013504067116e-02,3.856168380290798114e-01
4.876789341937387556e-01,1.176299999999999901e+00,-4.700636409246713443e-01,1.973182672194574439e-01
6.528552008273758034e-01,8.870999999999999996e-01,8.833296696686586680e-01,-1.156369169687438525e+00
-1.058134018711510249e+00,1.252199999999999980e+00,1.577375667408812188e+00,-1.262160308487181026e-01
8.896433273228187000e-01,9.281000000000000361e-01,-1.265149384681866218e+00,2.088277862740728352e+00
-2.418045672365793930e-01,4.798999999999999932e-01,-1.951119684670828747e+00,4.425820686350276367e-01
