date,ticker,vol10,momentum,market_cap,beta
1/24/2014,AMGN,33.384,0.037236897024625695,89959.7169,0.7653
1/24/2014,AMP,28.505,0.1755945633107004,20774.9992,1.3394
1/24/2014,AMRI,29.436999999999998,-0.21445042275172937,346.2043,1.1303
1/24/2014,AMTD,39.650999999999996,0.0855624257681638,17646.4025,1.2505
1/24/2014,ANAC,91.553,1.1769134253450442,844.6556,1.0859
1/24/2014,ANF,15.409,-0.3766699978960656,2665.575,1.4783
1/24/2014,ANN,6.702000000000001,0.03706946876824294,1570.4938,1.0117
1/24/2014,AOBC,26.761,-0.006425702811244986,752.0774,1.2911
1/24/2014,AOS,27.576999999999998,0.2485112355385992,4578.5429,1.1501
1/24/2014,AREX,54.25899999999999,-0.2500969367972082,792.9247,1.2934
1/24/2014,ARII,26.689,0.15628443618472396,1040.2839,1.3259999999999998
1/24/2014,AROC,11.308,-0.021563138821780424,2329.4649,1.5557
1/24/2014,ARR,9.665,-0.08215617974752344,1473.0691,0.7226
1/24/2014,ARRS,46.325,0.4251968503937007,3536.4790000000003,1.0564
1/24/2014,ARUN,38.431,-0.12336956521739129,2228.6033,1.1915
1/24/2014,ARWR,39.922,0.9612590799031476,453.6646,1.5601
1/24/2014,ASB,23.79,-0.023436722714157848,2797.1156,1.1359
1/24/2014,ATHL,44.803000000000004,0.0997822931785196,2367.7816,1.1972
1/24/2014,ATHN,30.857,0.14272038987033336,5203.8724,1.2669
1/24/2014,ATW,32.73,-0.12870739602952452,3062.6717,1.2547
1/24/2014,AUXL,46.855,0.0459473412493547,1175.9949,1.047
1/24/2014,AVGO,43.494,0.22481994148098108,13563.0737,1.1727
1/24/2014,AVGTF,24.168000000000003,-0.1965936739659367,910.3646,0.6496
1/24/2014,AVP,34.031,-0.2376163603916462,6723.423000000001,1.4519
1/24/2014,AVT,35.199,0.055627372914957916,5805.4732,1.2357
1/24/2014,AVY,29.245,0.07758533932054412,4746.7361,1.0493
1/24/2014,AWH,13.04,0.15042662615698868,3504.7965,0.6727
1/24/2014,AWI,24.241999999999997,0.05578148872388104,3116.5578,1.4365
1/24/2014,AXL,47.792,-0.07067812798471826,1477.2962,1.916
1/24/2014,AXLL,21.421,0.012856036646235119,2863.1141,1.4546
1/24/2014,AXS,17.805999999999997,0.09144931413014387,5090.2928,0.7714
1/24/2014,AYR,26.281999999999996,0.0472110948055897,1511.3372,1.0751
1/24/2014,BABY,58.427,0.5082912761355446,752.1102,1.1488
1/24/2014,BBBY,20.894000000000002,-0.012772806166128312,13752.9708,0.9463
1/24/2014,BCC,31.828000000000003,0.033231474407945036,1185.2907,1.1618
1/24/2014,BCEI,33.67,0.041320351460460744,1681.2475,1.9875
1/24/2014,BCRX,76.175,0.030664395229982915,685.4602,2.1834
1/24/2014,BDE,71.118,0.21360153256704986,383.2132,0.9149
1/24/2014,BEL,31.965999999999998,0.13103448275862062,1553.1349,1.2869
1/24/2014,BEN,33.716,0.08493318215982776,33819.8236,1.4649
1/24/2014,BGC,22.894000000000002,-0.10027645226733711,1483.9917,1.4967
1/24/2014,BGG,45.825,-0.017486670468875046,1006.7645,1.2162
1/24/2014,BHI,26.631,0.091405513184357,25011.2267,1.1492
1/24/2014,BID,30.886,0.12959374264525472,3327.5846,1.5602
1/24/2014,BIG,32.708,-0.15426518577889733,1616.5982,1.0773
1/24/2014,BIIB,53.26,0.20881834215167547,71714.2475,1.0767
1/24/2014,BJRI,39.873000000000005,-0.06055751361743033,825.3756,0.9085
1/24/2014,BKD,24.855,-0.1004352192835621,3455.1363,1.4789
1/24/2014,BKU,22.601,0.04997712063147056,3364.9027,0.8220000000000001
1/24/2014,BLL,19.952,0.09456904207840093,7029.1881,0.9424
1/24/2014,BLOX,64.732,-0.08980733374766937,1855.5699,0.9059
1/24/2014,BMS,19.663,-0.06215234847794678,3896.301,0.8862
1/24/2014,BOBE,25.430999999999997,0.02146047110401313,1250.7641,1.0244
1/24/2014,BOFI,18.074,0.37839733473610376,1105.4749,0.6828
1/24/2014,BONT,77.543,-0.025931845424967376,225.1826,1.9904
1/24/2014,BPFH,61.956,0.03292043408534126,1041.6949,1.2376
1/24/2014,BPOP,25.029,-0.18673135960171222,2992.9992,1.5444
1/24/2014,BR,20.612,0.3362137120310918,4375.2112,0.9808
1/24/2014,BRE,10.26,0.08845259711972667,4434.4591,0.865
1/24/2014,BRS,23.796999999999997,0.10033805293398969,2675.6486,0.9790000000000001
1/24/2014,BRSS,29.357,-0.12615214922243587,348.5261,1.2051
1/24/2014,BWLD,25.011999999999997,0.32994213179018117,2544.1244,0.9228
1/24/2014,BWXT,23.739,0.05198377289410996,3712.8337,1.0227
1/24/2014,BYI,40.296,0.024206783369803007,2949.3253,1.0214
1/24/2014,BZH,53.618,0.20928865373309807,550.2833,2.1271
1/24/2014,CA,24.307,0.08128301971209233,14624.1041,1.0927
1/24/2014,CAA,29.484,-0.03245287032873532,2349.6641,1.8283
1/24/2014,CAB,25.772,-0.1474996498108979,4733.5739,1.5212
1/24/2014,CADX,89.96600000000001,0.37155963302752304,960.7331,1.6297
1/24/2014,CAKE,32.663000000000004,0.09227378184653787,2338.3732,0.9826
1/24/2014,CALD,46.086000000000006,0.5846994535519124,658.7597,1.5759
1/24/2014,CALL,32.493,-0.18230206254158351,263.0733,1.2615
1/24/2014,CATY,29.065,0.02462047740967755,1933.8172,1.3976
1/24/2014,CAVM,25.985,-0.03983050847457618,1818.4564,1.2907
1/24/2014,CBOE,28.439,0.025288564851952768,4362.4876,0.8765
1/24/2014,CBS,24.486,0.07591759529898914,35040.8636,1.318
1/24/2014,CBSH,19.955,0.005998173372704665,4307.2366,0.9014
1/24/2014,CCE,17.436,0.07736702788637168,11302.2388,1.1361
1/24/2014,CCL,21.84,-0.031916260328768715,30715.9543,1.117
1/24/2014,CDNS,26.835,-0.09303882195448453,4074.4467,1.1923
1/24/2014,CE,30.807,0.12862108922363844,8304.6002,1.2236
1/24/2014,CENX,75.664,0.09188544152744624,1019.8537,1.6864
1/24/2014,CERN,29.893,0.0818853604953066,18779.9137,0.8982
1/24/2014,CFR,18.122,-0.016498999483358496,4458.0879,0.8721
1/24/2014,CGNX,22.408,0.20927620907069094,3279.1316,1.2763
1/24/2014,CHD,9.587,0.05659507538778606,9032.0688,0.6244
1/24/2014,CHRW,27.924,-0.043785745146715294,8675.0415,0.7435
1/24/2014,CHS,20.705,0.07835480931927626,2648.6644,1.0217
1/24/2014,CHSP,22.598000000000003,0.03855859964037554,1202.7502,1.1034
1/24/2014,CHTR,20.906,-0.018353947785717653,13685.1402,0.9391
1/24/2014,CIE,33.11,-0.45509996611318204,7061.8253,1.4042
1/24/2014,CIEN,48.43899999999999,-0.052055993000874795,2292.9891,1.579
1/24/2014,CIM,11.232000000000001,0.03370256893707283,3195.6108,0.8713
1/24/2014,CINF,16.773,0.03912738212364892,7996.5774,0.9619
1/24/2014,CJESQ,22.180999999999997,0.09881796690307329,1255.0194,1.1956
1/24/2014,CL,10.129,0.06269425244700097,57904.1575,0.7596
1/24/2014,CLD,31.594,0.09881175734834272,1099.2057,0.8425
1/24/2014,CLDX,69.999,0.044042651831247066,2413.3320000000003,1.4525
1/24/2014,CLF,42.24,0.15570144068662506,2959.8888,1.4238
1/24/2014,CLNE,31.289,-0.04218750000000007,1053.5355,1.6303
1/24/2014,CLNY,23.335,-0.008824368442739794,1679.7808,0.825
1/24/2014,CLR,36.875,0.07749566636076281,19859.0562,1.5832
1/24/2014,CLVS,32.008,-0.3077934025496123,2316.2782,2.1106
1/24/2014,CLX,7.015,0.10177705977382875,11463.0333,0.6503
1/24/2014,CMA,33.382,0.052768503129269256,8610.2194,1.2267
1/24/2014,CME,22.646,0.14084270887476721,24957.1627,0.9048
1/24/2014,CMG,16.887,0.24450969448421475,15239.4985,0.7444
1/24/2014,CMS,15.335999999999999,-0.07253453462913663,7088.5904,0.7245
1/24/2014,CNAT,142.739,-0.3265993265993266,176.1922,1.307
1/24/2014,CNO,31.184,0.16475009938202442,3789.9106,1.3949
1/24/2014,CNP,17.976,-0.08124988251217172,9923.0199,0.7984
1/24/2014,CNW,31.683000000000003,-0.13253455604270553,2239.2263,1.0766
1/24/2014,CODE,43.218,0.055369127516778534,861.7214,1.1959
1/24/2014,CONN,47.246,0.1397586680922561,2501.2821,0.4952
1/24/2014,COO,27.564,-0.06075191680511016,5889.6702,0.8817
1/24/2014,COST,18.125,-0.007142084190022866,49306.0741,0.9607
1/24/2014,CPA,37.902,0.12107670741200444,6074.0961,0.747
1/24/2014,CPHD,40.256,0.24542124542124544,3263.5194,1.0775
1/24/2014,CPT,13.29,-0.17410515200754526,5128.6749,0.8718
1/24/2014,CR,25.928,0.06013419862725186,3806.5633,1.1291
1/24/2014,CRAY,29.445999999999998,-0.1857300478116955,1215.8138,1.4263
1/24/2014,CREE,79.649,-0.22265354221544428,7497.3434,1.3321
1/24/2014,CRI,8.712,-0.04649551867454553,3771.0108,0.8493
1/24/2014,CROX,18.444000000000003,-0.0881307746979389,1313.2714,1.3774
1/24/2014,CSE,12.401,0.15583747222585284,2865.2479,0.8601
1/24/2014,CTAS,19.566,0.17054444030578753,6850.6277,0.9734
1/24/2014,CTB,28.483,-0.320902983035692,1465.905,0.9967
1/24/2014,CTCM,24.059,0.11980788675429715,1880.9855,1.2176
1/24/2014,CTIC,108.81,0.6238532110091742,581.9517,1.041
1/24/2014,CVBF,30.781999999999996,0.20840432955227758,1663.8386,1.3054
1/24/2014,CVC,19.004,-0.1539495189934513,4246.8447,1.3438
1/24/2014,CVD,18.477,0.04379473492660438,5249.5742,0.7091
1/24/2014,CVI,46.50899999999999,-0.15210741198420202,3317.8143,1.1082
1/24/2014,CVLT,48.178999999999995,-0.2345299145299145,3495.5928,1.1729
1/24/2014,CXO,39.099000000000004,0.059234186587687684,10179.4162,1.4004
1/24/2014,CYN,38.654,0.08913054636914933,4085.1871,1.203
1/24/2014,CYT,20.723000000000003,0.12583137024201907,3168.5421,1.0835
1/24/2014,DAL,42.724,0.29910703666525523,26616.0329,1.1133
1/24/2014,DAN,67.758,-0.12345489517030322,2864.632,1.5375
1/24/2014,DATA,49.496,0.09089390142021729,4432.299,0.1002
1/24/2014,DBD,32.202,0.0009600701268614272,2138.5833,1.0423
1/24/2014,DDS,24.541,0.08258177428802466,3984.0995,0.9749
1/24/2014,DECK,54.29600000000001,0.46228373702422143,2579.5488,0.8917
1/24/2014,DF,35.369,-0.244445694358513,1558.6136,0.9594
1/24/2014,DFRG,23.108,-0.02498821310702504,536.3803,0.7956
1/24/2014,DFT,19.691,0.03660414260894902,2066.9086,1.0932
1/24/2014,DG,22.221,0.08406530228389011,18366.6333,0.7126
1/24/2014,DGI,21.048000000000002,0.29612403100775186,2939.6668,0.7628
1/24/2014,DIS,25.528000000000002,0.059683621689082596,127789.3771,1.0534
1/24/2014,DKS,38.095,0.0514006275374042,6595.0652,1.0054
1/24/2014,DLB,19.442999999999998,0.12223026250124755,4203.8124,0.9359
1/24/2014,DLPH,31.809,0.0556404890656515,18438.4362,1.0662
1/24/2014,DLTR,10.295,0.024641412283927844,10752.2151,0.9727
1/24/2014,DNB,19.064,0.08416655667291568,4323.5669,1.0856
1/24/2014,DNKN,18.092,0.03761086758884321,4961.3628,1.0108
1/24/2014,DNR,26.055999999999997,-0.10776466995895399,5944.0306,1.4168
1/24/2014,DO,32.419000000000004,-0.16134067831665058,7096.3692,1.1233
1/24/2014,DPS,21.557,0.020291101034892376,9725.1657,0.799
1/24/2014,DPZ,18.625999999999998,0.10221217770006101,3966.0682,1.0848
1/24/2014,DRE,13.638,-0.08714549603390206,4834.7305,1.2569
1/24/2014,DRH,18.96,0.13544272576723865,2326.1025,1.2899
1/24/2014,DRI,23.99,0.04764203471562402,6576.3451,0.9156
1/24/2014,DRQ,33.497,0.06553806553806545,4185.2959,1.1525
1/24/2014,DSPG,25.154,0.13896103896103887,226.74599999999998,1.2765
1/24/2014,DSW,16.31,0.11842090315251357,3369.4837,0.9141
1/24/2014,DTE,13.193,-0.06939923896643663,11574.9154,0.7486
1/24/2014,DV,30.191,0.11568827633146161,2394.3531,0.8926
1/24/2014,DVAX,49.708999999999996,0.18439716312056736,488.4827,2.0207
1/24/2014,DXCM,15.802999999999999,0.5251989389920424,2633.0264,1.0981
1/24/2014,DYN,32.4,0.03621730382293775,2017.9991,0.7563
1/24/2014,EA,68.472,-0.16371847948814458,7369.4811,1.0539
1/24/2014,EAT,41.36,0.04869256269604124,3324.4423,1.0154
1/24/2014,EDR,11.128,-0.04680536153794991,1041.405,0.784
1/24/2014,EEFT,44.45399999999999,0.24817327766179537,2117.8022,1.0511
1/24/2014,EL,16.293,0.09188683326906265,26687.307,1.165
1/24/2014,ELGX,30.599,0.0521356783919598,1038.1874,1.1443
1/24/2014,ELS,13.107000000000001,-0.04424897602900699,3091.4873,0.9496
1/24/2014,EMN,21.989,-0.11059816149666689,11487.0734,1.4049
1/24/2014,ENTG,27.252,0.1157112526539278,1526.0368,1.2709
1/24/2014,EOG,28.263,0.040219664851748826,45185.5022,1.2991
1/24/2014,EQC,16.919,-0.025413977471320147,2789.21,0.6425
1/24/2014,EQT,31.846999999999998,0.00912028658795688,13669.9678,0.9432
1/24/2014,EQY,11.51,-0.05122736319630442,2700.7488,1.0344
1/24/2014,ES,14.355,-0.05240226813133211,13369.4421,0.7766
1/24/2014,ESV,29.465,0.008012448325514314,11989.9292,1.2331
1/24/2014,ETH,63.191,-0.06968084367314614,759.5866,1.4351
1/24/2014,ETR,9.791,-0.07958099987236263,10927.4052,0.7176
1/24/2014,EV,22.250999999999998,-0.022658503237116448,4782.5602,1.4386
1/24/2014,EVTC,29.563000000000002,-0.05478840061733418,1976.7333,0.4809
1/24/2014,EWBC,27.034000000000002,0.07659927248117757,5122.5238,1.1136
1/24/2014,EXAS,35.924,-0.08238851095993951,1011.993,1.2628
1/24/2014,EXP,27.752,0.06498766733270388,3918.0517,1.5286
1/24/2014,EXPD,23.881999999999998,0.05168860523866497,8634.3742,0.9671
1/24/2014,EXPE,36.452,0.3094866143080315,8642.3969,1.1379
1/24/2014,EXPR,32.351,-0.2035010940919038,1496.808,1.0215
1/24/2014,EXXIQ,19.980999999999998,-0.05706990545856055,1634.9804,1.5158
1/24/2014,EZPW,20.803,-0.4436049649217485,548.5806,1.4180000000000001
1/24/2014,FAF,13.754000000000001,0.22005497847082006,2737.6752,0.8889
1/24/2014,FAST,42.369,-0.07498290199905033,13380.0997,0.9656
1/24/2014,FBC,21.39,0.046567164179104545,1163.9912,0.8457
1/24/2014,FBHS,32.553000000000004,0.005213252701691513,7586.0545,1.526
1/24/2014,FCEL,99.475,0.45901639344262285,322.9518,0.3867
1/24/2014,FCN,32.327,0.16833508956796628,1567.6846,1.0308
1/24/2014,FDO,25.862,-0.08664293892107741,7161.3905,0.6249
1/24/2014,FDX,27.076,0.26649764496639067,42019.6685,1.0311
1/24/2014,FHN,25.055999999999997,-0.0973158911444742,2791.5296,1.2107
1/24/2014,FII,25.205,-0.09388487034313227,2879.49,1.5124
1/24/2014,FINL,18.288,0.1128321180906057,1245.9499,1.0857
1/24/2014,FIO,73.882,-0.4320486815415821,1103.3303,1.3293
1/24/2014,FIS,28.526999999999997,0.13055760484857554,14850.7367,0.9177
1/24/2014,FISV,21.829,0.13913220615196573,14547.7198,0.9046
1/24/2014,FITB,18.407,0.027051793271206676,18235.1246,1.1176
1/24/2014,FIVE,53.115,0.10644257703081231,2000.1882,1.247
1/24/2014,FL,13.21,0.04658025922233314,5498.3126,1.0368
1/24/2014,FLR,36.900999999999996,0.12924897428992366,12656.5559,1.4693
1/24/2014,FMBI,30.796999999999997,0.11738079422580447,1235.6805,1.2395
1/24/2014,FMER,31.686999999999998,-0.029005238129722142,3624.5326,1.0866
1/24/2014,FNB,19.713,-0.03514636146468423,1966.4244,1.087
1/24/2014,FOSL,23.993000000000002,0.0637683694891533,6253.5759,1.6343
1/24/2014,FR,23.473000000000003,0.0156594633135424,1869.5895,1.2322
1/24/2014,FRAN,35.218,-0.33254531126871545,823.0142,1.482
1/24/2014,FRGI,38.986,0.4166920499543101,1169.1981,0.9236
1/24/2014,FRO,89.412,0.3281315824855466,395.3282,1.8056
1/24/2014,FSL,42.648999999999994,-0.10473815461346632,3929.7787,2.0993
1/24/2014,FTI,24.065,-0.0644166213028488,11687.4735,1.227
1/24/2014,FUL,27.272,0.23270156515141424,2395.1643,1.1577
1/24/2014,FULT,16.12,-0.00018921638613890424,2409.474,1.0537
1/24/2014,FWMHQ,44.303999999999995,-0.34924423229912493,478.0654,1.0727
1/24/2014,GALT,145.526,0.36019736842105254,212.2357,1.6078
1/24/2014,GAS,15.763,0.011498090556602185,5599.6941,0.8224
1/24/2014,GBCI,30.794,0.16970816233470143,2146.4134,1.1343
1/24/2014,GBX,45.198,0.3310411459727206,1023.9224,1.5045
1/24/2014,GD,32.959,0.03850841448251258,34624.6092,1.0056
1/24/2014,GDPMQ,75.565,-0.15279187817258874,736.7613,1.9048
1/24/2014,GEO,13.772,-0.023673245111955676,2414.5242,0.7997
1/24/2014,GES,38.391999999999996,-0.09426760717111907,2369.0591,1.4126
1/24/2014,GILD,35.225,0.1562752547692741,123618.6061,1.0515
1/24/2014,GIMO,54.29600000000001,-0.29746136865342165,980.7746,1.3614
1/24/2014,GIS,9.505,-0.044199047817596225,30152.6133,0.6428
1/24/2014,GLNG,38.178000000000004,-0.0051956059647243966,2774.6886,1.0941
1/24/2014,GLOG,50.982,0.13154974331952132,1503.0862,1.1149
1/24/2014,GMCR,25.575,-0.06977340339244197,11710.0562,1.8774
1/24/2014,GME,125.255,-0.05091043379559256,4229.4081,1.0409
1/24/2014,GNTX,19.81,0.3275933744122238,4848.483,1.1288
1/24/2014,GNW,30.98,0.12565838976674204,7428.7211,1.7962
1/24/2014,GOGO,48.653,1.4310631229235882,1952.7405,1.4780000000000002
1/24/2014,GPN,21.254,0.30265282007755423,4812.2472,0.9812
1/24/2014,GPOR,34.014,-0.005853139411138797,4792.8106,1.2936
1/24/2014,GPS,31.416999999999998,-0.16770602606637317,16706.352,1.1829
1/24/2014,GRMN,20.766,0.1932090076384822,8825.976999999999,1.0142
1/24/2014,GT,22.881,0.19214308631837687,5688.5136,1.3442
1/24/2014,GTI,76.945,0.4540682414698163,1462.7489,1.3054
1/24/2014,GXP,15.765999999999998,-0.006275034627335011,3701.0353,0.8498
1/24/2014,HA,31.397,0.15203145478374827,553.7313,0.9606
1/24/2014,HALO,64.518,0.8581560283687943,1887.1732,1.7203
1/24/2014,HAS,12.774000000000001,0.10982856634241282,6652.518,0.8084
1/24/2014,HBHC,19.871,0.05319251495114909,2942.4398,1.0357
1/24/2014,HBI,24.739,0.060481218395539965,6465.8926,1.1594
1/24/2014,HDS,31.064,0.01816570669029686,4327.5721,0.7647
1/24/2014,HFC,21.764,0.04016128859290729,9292.3395,0.9753
1/24/2014,HIG,31.337,0.1035223367697594,14650.9172,1.6008
1/24/2014,HLF,87.441,0.07695191810273234,6066.6864,1.6342
1/24/2014,HLS,29.518,0.09297316100719817,2754.9145,1.2305
1/24/2014,HLX,39.064,-0.11702529256323134,2232.4063,1.6783
1/24/2014,HMSY,46.498000000000005,-0.14362806143628065,2165.368,0.8671
1/24/2014,HNT,43.365,-0.08126410835214457,2671.4943,0.966
1/24/2014,HOG,25.349,0.15946781112701325,14155.3265,1.1097
1/24/2014,HOLX,27.169,-0.026967285587975218,5816.7906,1.0814
1/24/2014,HOMB,14.93,0.3511730714335311,2176.3155,1.0722
1/24/2014,HOPE,24.605999999999998,0.09278901862911133,1266.6959,1.1457
1/24/2014,HOS,44.62,-0.17689161554192234,1548.8076,1.5514
1/24/2014,HP,22.884,0.22946737132757053,9277.3208,1.1834
1/24/2014,HPT,10.974,-0.08422973110275703,3878.8698,1.2558
1/24/2014,HR,10.329,-0.13944114037571984,2133.1738,0.8897
1/24/2014,HRB,27.785,-0.10791284642092351,7695.2191,0.9673
1/24/2014,HRC,95.23700000000001,0.08189796346840235,2147.7139,1.2586
1/24/2014,HRL,20.514,0.030776809024186027,11902.0189,0.8417
1/24/2014,HRS,22.985,0.1635044493733465,7273.8642,1.0348
1/24/2014,HSP,28.535999999999998,-0.041576544099975896,7393.059,1.1471
1/24/2014,HTS,12.319,-0.1403249736595016,1763.3325,0.7266
1/24/2014,HTSI,0.516,0.010204353066114457,2443.4699,0.8325
1/24/2014,HTZ,25.184,-0.008002786729609834,12010.2439,1.3392
1/24/2014,HUM,11.315999999999999,0.11464284082080334,14967.6768,0.8129
1/24/2014,HXL,42.583999999999996,0.15557461309422718,4261.353,1.1709
1/24/2014,IBKR,10.138,0.49013989870497043,8961.8464,0.8707
1/24/2014,ICON,18.999000000000002,0.14386376981796825,1899.0220000000002,1.0901
1/24/2014,ICPT,244.15200000000002,0.37620297462817154,5708.8285,1.0438
1/24/2014,IDTI,42.303000000000004,0.11482720178372344,1586.5475,1.3902
1/24/2014,IEX,28.555999999999997,0.1477253729285339,5645.9161,1.2095
1/24/2014,IGTE,40.464,0.517901748542881,2024.5766,1.0962
1/24/2014,IMGN,78.955,-0.24141574220813525,1304.8395,1.3
1/24/2014,INCY,52.922,0.8215350223546946,10301.9842,1.3474
1/24/2014,INFA,27.021,0.0056818181818181525,4510.8854,1.2536
1/24/2014,INFI,75.686,-0.4300791556728231,642.9181,1.0487
1/24/2014,INGR,33.967,-0.05673467524761512,4931.1623,0.9744
1/24/2014,INSY,66.195,1.1624933949238925,1181.7762,0.7998
1/24/2014,INVA,17.808,-0.08005991838702456,4156.9842,0.9651
1/24/2014,IONS,47.698,0.27061238453643516,5620.3211,1.3529
1/24/2014,IP,24.279,-0.017983199168136767,20211.4785,1.1440000000000001
1/24/2014,IPI,34.046,0.20297029702970307,1203.1391,1.3658
1/24/2014,IPXL,29.436,0.0925131139723415,1668.6814,0.9637
1/24/2014,IQNT,126.884,0.4471589960487507,369.8552,1.2983
1/24/2014,IR,25.93,0.1460363720152246,16740.7111,1.2409
1/24/2014,IRBT,35.084,-0.18267891952102466,1048.3794,1.824
1/24/2014,IRF,35.153,0.0036764705882352884,1907.0,1.5564
1/24/2014,IRWD,92.96600000000001,-0.15567911040508334,1736.1754,1.089
1/24/2014,ISIL,32.446,0.04184576754479295,1468.3494,0.9925
1/24/2014,ITC,10.63,0.025938486967316248,5185.9363,0.7172
1/24/2014,ITMN,42.71,-0.11047254150702429,1507.1954,1.4313
1/24/2014,ITT,24.025,0.21353162192356478,3727.7699,1.1706
1/24/2014,IVR,14.165999999999999,-0.03157574374191592,2125.7472,0.8815
1/24/2014,JACK,19.773,0.1500007636735754,2165.6895,0.8233
1/24/2014,JBHT,24.23,-0.03962730175304721,8945.4881,0.8977
1/24/2014,JNS,55.608999999999995,0.11030122468473168,2165.324,1.6139
1/24/2014,JOY,29.101,0.06750901483265231,5377.0935,1.3286
1/24/2014,JWN,20.465999999999998,-0.02080788668366997,11245.6552,1.0476
1/24/2014,K,12.753,-0.058458663313904626,21670.2642,0.57
1/24/2014,KAR,21.362,0.10624914826928324,3871.9964,1.1807
1/24/2014,KBH,25.153000000000002,-0.02675575627024875,1510.2385,1.8498
1/24/2014,KERX,77.82300000000001,0.31995661605206066,1400.6986,1.6986
1/24/2014,KEY,42.644,0.04817355927528483,11593.9673,1.2345
1/24/2014,KEYW,60.256,-0.003987240829346008,628.2869999999999,0.665
1/24/2014,KLAC,26.15,0.043433908583835605,10339.4483,1.1754
1/24/2014,KLIC,47.185,0.04898648648648649,822.9747,1.3286
1/24/2014,KMI,16.479,-0.1180056627961671,36741.59,0.8124
1/24/2014,KMX,16.044,0.027839419003429546,9949.0821,1.0828
1/24/2014,KORS,34.025999999999996,0.19578488372093023,16322.3152,1.2167
1/24/2014,KOS,54.769,0.032833020637898655,4084.8737,1.3719999999999999
1/24/2014,KRFT,16.374000000000002,-0.07590059076977745,31515.6899,0.9665
1/24/2014,KS,33.499,0.23066469966818545,2609.6220000000003,0.8877
