date,ticker,momentum,market_cap,vol10,beta
12/5/2014,X1288453D,1.864684711169625,0.40044227410293026,-0.38392758914334674,-0.007281052747390469
12/5/2014,X1436513D,-0.3316619655121956,0.9648888975728713,-0.4950012942973825,0.10602065310217552
12/5/2014,X1437361D,0.3641638732724885,-0.21886305185465157,0.2973197315060271,-0.038641945278279834
12/5/2014,X1455797D,-0.13148778991814594,-0.21126022927251836,-0.2676424924060549,0.0305868057203893
12/5/2014,X1477069D,-1.0639626299039395,-0.2085148447971879,1.3657260705042085,0.09605895782765779
12/5/2014,X9876543D,-1.3909208500908652,-0.2377786286362512,1.4297788106911378,0.012474632493993292
12/5/2014,X9876566D,0.3231624266457487,0.6454848015150086,-0.7913636583797329,-0.06852703110183321
12/5/2014,A,-0.14242304905641254,0.25976697974231805,-0.4546130095271477,0.024650037829515043
12/5/2014,AAL,0.10352767349554282,1.096885513126568,0.11762147445793246,0.17417609013187305
12/5/2014,AAN,-1.1445341597672098,-0.19054887514085977,-0.27185898195978037,-0.0832180160521322
12/5/2014,AAOI,-1.0864099790722344,-0.2599815118161269,0.19058095662351784,0.24196257548473657
12/5/2014,AAP,0.7162736577639557,0.1535131562331102,-0.5857979485638399,-0.03632761203268479
12/5/2014,ABC,0.532064457778235,0.4853563355434308,-0.621377540191343,-0.10310786553963744
12/5/2014,ABCO,0.21662677054757137,-0.2132886605172221,0.06458372102652157,-0.03404681984862013
12/5/2014,ACAD,0.8330873630145936,-0.14980790754630247,0.10935431235540355,0.16210130798094238
12/5/2014,ACC,0.21441482689961824,-0.10907721028228963,-0.651106160359463,-0.10552282196982356
12/5/2014,ACHN,3.0,-0.21028971655055465,0.753529688332978,0.05949920075956218
12/5/2014,ACIIQ,-1.8906133032739476,-0.2503198715145824,1.7038980079704091,0.11638484111505773
12/5/2014,ACTG,0.26334334875318166,-0.2298902253255249,-0.013942474875723724,0.12312659448266061
12/5/2014,ACXM,-0.6416103012883654,-0.20675795543185582,0.006358264155414632,0.12232160900593192
12/5/2014,ADT,0.23958275611580088,-0.03927757872444279,-0.2904541746545805,0.029110999013053345
12/5/2014,ADTN,-0.18257283365002439,-0.22226802019426753,-0.49881508541058356,-0.010232666162062455
12/5/2014,AEC,0.7461189758999526,-0.21691027027093845,-0.47268706306362224,-0.07184759619333915
12/5/2014,AEE,0.49463031959730025,0.12556273094362969,-0.5982105357894136,-0.11310310187568558
12/5/2014,AEGN,-0.679510006457049,-0.240094968004976,-0.28711414641258465,0.12379741571326794
12/5/2014,AEL,0.22979245887609437,-0.1881316459732072,-0.46001390625888583,0.03843541411849419
