date,momentum,market_cap,vol10,beta
2015/10/09,0.09568815724530441,0.5761546562069633,-0.5054655542145385,0.7874712460914782
2015/10/16,0.07539708249280233,0.578054942514371,-0.6618701231842924,0.8122247258094298
2015/10/23,0.21264804148567293,0.7162084233119148,-0.7278169433963776,2.0695943150407903
2015/10/30,0.2223259378880939,0.7089157382251206,-0.30477120457401286,0.41631982679621793
2015/11/06,0.46554483422382387,0.512942782124329,-0.12898506187133854,2.5803605292614895
2015/11/13,0.11882997529134005,0.5206909135257055,-0.237128441425597,0.6814645149581022
2015/11/20,0.14358635053907937,0.4998549512833422,-0.28893296255624623,1.837594101023961
2015/11/27,0.12225756433095356,0.34044463239103157,-0.5026283696617477,1.4582847691077911
2015/12/04,0.0031168921855521583,0.570561713980615,-0.6428226364231129,0.9675339025504701
2015/12/11,0.1195573291580265,0.49406534670363694,-0.18493385706045196,0.92482809727144
2015/12/18,0.11648245233912875,0.45876714860513595,-0.189034068195421,0.2816558838060856
2015/12/25,-0.025335234833246203,0.511916597241454,-0.421613822893841,0.20298495142523967
2016/01/01,0.008637582412663056,0.4350695208375429,-0.6120058732954928,4.530373397552736
2016/01/08,0.01921010746403812,0.5380276164089571,-0.9817107211330132,0.1461755750013971
2016/01/15,-0.08833178294688131,0.5404814007601627,-1.0575054154855057,8.562758083576766
2016/01/22,-0.04245764687270056,0.5172556119627001,-1.0005189629498155,10.575287370371475
2016/01/29,0.16868912694101432,0.67246530109463,-0.8532005970047034,0.4991700703858487
2016/02/05,-0.01879006662085861,0.5124842046906791,-0.9349699646820356,0.09783783587825053
2016/02/12,0.006971909383577005,0.656636661038339,-1.1963306155405828,3.1409006202409153
2016/02/19,0.04738206563837791,0.6280023913157095,-0.7931913768183905,6.9488889154603335
2016/02/26,0.060465872525339,0.35499895297469064,-0.9406117041748644,7.811109028552109
2016/03/04,0.05553195949841491,0.49203898298327076,-1.0345904645921082,11.578762351932442
2016/03/11,-0.02826458004892039,0.5580770552988904,-1.1745290108414004,8.640620048853945
2016/03/18,-0.013687835755640495,0.5044190417374196,-1.004761945810003,7.871803920479417
2016/03/25,-0.07309608448009358,0.48890047852232144,-0.9569396118117678,1.9303690216187215
2016/04/01,0.156059949625787,0.5031821573927062,-0.6599770114144043,0.9999398739724112
2016/04/08,0.06979479883548563,0.5348556158432789,-0.38842763987193335,0.8420922644687884
2016/04/15,0.04477010533644588,0.4862005959168802,-0.472295067610498,0.9617323622603933
2016/04/22,-0.07913839720365706,0.5588413591368893,-0.8583133750202243,1.9604374605351882
2016/04/29,-0.003795566492455473,0.6576376125437107,-0.26342549242630736,1.5664065263594213
2016/05/06,0.056929851261521836,0.5612563824072034,-0.3200144695792791,1.1056754997387284
2016/05/13,0.06331197237938467,0.5250435542060216,-0.3192399200962021,0.760286670383409
2016/05/20,-0.07257858261559556,0.4622741155599408,-0.5943117669557739,0.09480374097574197
2016/05/27,0.02419078030675168,0.4085200110676287,-0.9737238373455737,3.9017615940984665
2016/06/03,-0.03802339120487222,0.4782635491383285,-0.572828957781849,5.588131906635744
2016/06/10,-0.02564773838962027,0.40421929511813515,-0.5368051849959303,2.59594613924045
2016/06/17,0.028835425445464944,0.38421433145561484,-0.6507154116948974,2.2115163479731828
2016/06/24,0.09948918692394695,0.5712969266092982,-0.6634007150307655,-0.5125217582637374
2016/07/01,0.24407544632610484,0.5314958930215965,-0.598209637502077,-0.12636203501624696
2016/07/08,0.060925953175092196,0.5647432382752142,-0.9171835562926615,-0.10367880232735338
2016/07/15,0.21702262837832845,0.5884249403884504,-0.8226471922019379,-0.030757882675961887
