date,ticker,momentum,market_cap,vol10,beta
10/9/2015,X1455797D,-1.9552916204319273,-0.2356386659600316,0.20904068987848773,0.1596888003690363
10/9/2015,X9876567D,0.5901506540669147,-0.1772634015843565,-0.21368090225794648,0.0009219173337440309
10/9/2015,X9999900D,0.42642516386100726,-0.01978774260852237,-0.4141600606196577,-0.040690370558570464
10/9/2015,AAL,-0.45566242322824824,0.8109700969230249,0.11023988949579658,0.1608891548274684
10/9/2015,AAP,1.0578529552111289,0.2623944515765484,0.16453632821876005,-0.05977600644764166
10/9/2015,AAWW,0.17450947589042953,-0.21977931042467225,-0.11251938714816996,0.10583289700071385
10/9/2015,ABCO,0.12547191418795064,-0.18587256064483546,0.08221862474707924,-0.12819621057827413
10/9/2015,ABMD,2.197192965241202,-0.12623989684988793,0.29352354591051333,-0.021964841007028956
10/9/2015,ACAD,0.34947591864045185,-0.13564893712548098,0.3415759640239669,0.08798762738535591
10/9/2015,ACC,-0.19215021148464384,-0.0991140378308516,-0.42404991876626386,-0.15628450490558643
10/9/2015,ACOR,0.12784611890049558,-0.2101371235572313,0.38040902284821143,-0.005720044002913884
10/9/2015,ADI,-0.06004223405731052,0.4089340325059597,-0.14710595320889994,0.05909909675242218
10/9/2015,ADT,-0.41129148291788886,-0.04072547780426559,-0.2727267078874722,0.181295180620815
10/9/2015,ADTN,-0.2736248277010896,-0.22871877111978683,-0.25015324635510566,-0.126995856119842
10/9/2015,ADXS,-0.5725831051274195,-0.24432598574034065,1.2392063093642371,-0.0638171997910299
10/9/2015,AEE,0.372346544469771,0.13432442431760264,-0.4164509317157642,-0.14172020414327635
10/9/2015,AEGR,-0.8797577972524546,-0.24249568782803718,0.3559637520056115,-0.11899349306362765
10/9/2015,AEIS,0.3196881775243502,-0.21538623078015842,-0.2763306392459812,0.08810766283119911
10/9/2015,AEL,-0.1899682898171013,-0.1762903467670846,-0.4364401789019131,0.12803945448170864
10/9/2015,AEO,0.31364610958598005,-0.13948235765395714,-0.23924367119620812,-0.04969302899681161
10/9/2015,AERI,-1.7603053366157653,-0.2399947286216058,1.0668182593822224,-0.07546063803782174
10/9/2015,AF,1.3475816424605584,-0.19575269989667984,-0.218234706997768,-0.050093147149622326
10/9/2015,AFL,0.04389324082303844,0.7235708880549747,-0.5124440181331054,0.0022823190533004943
10/9/2015,AGCO,0.42121459552647283,-0.10449261258000202,-0.010561654645234576,0.04817587118068967
10/9/2015,AGIO,-0.3061884602534334,-0.15680311681435447,0.354706566647992,0.05497787977847181
10/9/2015,AGNC,0.1057645839374125,-0.004844826577823027,-0.4301402833876202,-0.2138214952797674
10/9/2015,AGO,-0.08605580996243781,-0.1079115306868662,-0.2896987102153345,0.05461777344094212
10/9/2015,AKAM,0.3345631430950423,0.2340114970173942,-0.3735390048423544,0.08710736744917234
10/9/2015,AKBA,-0.30403410525412405,-0.24674051946425662,0.43353208857073006,0.1499659292557359
10/9/2015,AKRX,-0.5938903094024034,-0.1303904659226798,0.5149557935658815,0.06966221598662509
10/9/2015,AL,-0.3863482024929437,-0.1254892928285421,-0.2293119068710147,0.12399826113832033
10/9/2015,ALDR,2.080765380711814,-0.21117139314197303,0.7362343852330964,0.0013620473018358592
10/9/2015,ALGN,0.6301780599633653,-0.0887751235906911,-0.10666649087214178,0.20926343950228402
10/9/2015,ALK,1.1874219871334961,0.1044574515217596,0.050565491187461155,-0.06669805049126705
10/9/2015,ALKS,0.35778884184565,0.08270275034954555,-0.015771989516257176,0.09695027400831595
10/9/2015,ALL,-0.33240463225596145,0.6496866895798838,-0.41523565253673206,-0.0737801417960167
10/9/2015,ALLY,0.5710167979592802,0.11539256915999023,-0.3996884602808385,0.021888108541025568
10/9/2015,ALNY,0.06064447109518146,0.005801609615164105,0.2200620148469514,0.06750157796144718
10/9/2015,ALSN,0.07653802758016345,-0.06829348474479043,-0.3504487004407444,0.07606410643159654
10/9/2015,AMAT,-0.6693240253905344,0.44673024038133136,-0.499201665699514,0.08414649311837302
10/9/2015,AMBC,-1.1510587056696604,-0.2309226077933478,-0.18702857267641468,0.19826019029998937
10/9/2015,AMCX,0.25338774624512267,-0.04605276075340079,-0.21932426764103813,0.09230890343571162
10/9/2015,AMED,2.5105742620011933,-0.21012544484355025,0.06238303354908382,-0.1494024726772421
10/9/2015,AMH,0.12032956719382719,-0.12552402509043067,-0.4822855382764349,-0.11467221701327189
10/9/2015,AMTD,0.04768774320946341,0.3912620265588287,-0.2197852356054986,0.05365748987419641
10/9/2015,ANAC,2.9999999999999996,-0.0681523985303981,0.3149655406210224,0.021407966757652674
10/9/2015,ANET,1.0453653304241317,-0.0881748722221546,-0.1585603086894325,-0.08302287112594425
10/9/2015,ANF,-0.13245650235447126,-0.20427626257702813,-0.07140942595401474,-0.001998945181774188
10/9/2015,ANGO,-0.1364206814335348,-0.2415367877768169,-0.06605940382103426,-0.20998036101278456
10/9/2015,AOBC,1.085626657820892,-0.2211000667718745,-0.06089097512859877,-0.06465744791193236
10/9/2015,AON,0.2475541449868003,0.7009167646107565,-0.42607538406465073,-0.0018388979206498744
10/9/2015,AOS,0.3736753808033268,-0.022277458286234758,-0.06131003691447193,-0.018723883969262153
10/9/2015,APAM,0.06572776903213076,-0.15882637798980753,-0.28971267894153024,0.08390642222668661
10/9/2015,ARI,0.2915753301097906,-0.21682059666362896,-0.3831494884650452,-0.15396381961928426
10/9/2015,ARII,-0.5322353124131841,-0.21986856460944124,0.8947654588289059,0.13840251463950612
10/9/2015,ARMK,0.5118181928566804,0.0194861395572373,-0.2506980266767407,-0.05605490762650197
10/9/2015,ARR,-0.07299920050192506,-0.22289950406781422,-0.2561597986192874,-0.1366787154178613
10/9/2015,ARRS,-0.07297699343264058,-0.10210733003840892,-0.40695219790263965,0.17209246310616846
10/9/2015,ASB,0.27684803460461155,-0.15212545996898105,-0.4374459271880086,-0.007280504798875639
10/9/2015,ATHN,0.6081726063861383,-0.05610138036268243,-0.14227277394516308,0.06978225143246829
10/9/2015,ATI,-1.0533021794716009,-0.1820996008133345,-0.03349830305869116,0.28332530958754765
10/9/2015,ATO,0.5096096963530323,-0.03380704233428161,-0.3731478805088728,-0.1460414801936321
10/9/2015,ATRA,-0.5975273328652129,-0.22365325567694624,1.1642920307763154,0.2783238326774137
10/9/2015,ATRO,-0.7893781369804028,-0.22383738393504643,0.111008169436564,0.17837431810529675
10/9/2015,ATVI,1.474084488564248,0.6189280678158421,-0.384197142929728,-0.014402607918906405
10/9/2015,ATW,-1.1738004206266763,-0.2162941616684906,0.21254684015362643,0.1354416403087069
10/9/2015,AVB,0.37586727445648227,0.6340032613170459,-0.4099694427609263,-0.17148899471239368
10/9/2015,AVGO,0.5383759058114184,0.952344782671269,-0.1260690515580682,0.10079140827529885
10/9/2015,AVY,1.037204941461662,-0.053698273995615955,-0.36743467149480236,-0.0017188624748067172
10/9/2015,AWH,0.17388555995702204,-0.12594986858221863,-0.48361256726503316,-0.13079697857154382
10/9/2015,AXL,-0.3870633917703316,-0.2002009579931117,-0.08386952972064278,0.08666723748108052
10/9/2015,AZPN,0.08294518015805233,-0.12791381704861376,-0.34444214817656266,-0.02940703864930826
10/9/2015,BAH,0.12004063756931349,-0.10618283345683391,-0.4326965602814463,-0.08838445437360788
10/9/2015,BBBY,-0.18356939243100331,0.1110974661574598,-0.336228537173449,-0.10630974761952795
10/9/2015,BBY,0.307109011966565,0.2194673304629979,-0.357377188633847,0.03509200758377917
10/9/2015,BCC,-0.3446252883290477,-0.2158691060115478,-0.1939849983219088,-0.0023590515193038374
10/9/2015,BDC,-1.4800207768566254,-0.1754849056889203,-0.21773183285472017,0.03485193669209277
10/9/2015,BEAT,2.9999999999999996,-0.24555716901724137,0.2568277021942217,-0.13359780564121881
10/9/2015,BEAV,-0.4462202906322798,-0.07044189160960182,-0.33539041360170274,0.06498083359873968
10/9/2015,BID,-0.1572182956041518,-0.16930214289416892,-0.2962779802535428,0.061819900191535014
10/9/2015,BIG,0.584185091429061,-0.1651863435992106,-0.33837972100759783,-0.12891642325333344
10/9/2015,BKE,-0.01380722215486521,-0.19300098411381378,-0.11500582041101733,-0.1167128195926066
10/9/2015,BKS,0.5051229601364289,-0.2211312312673928,-0.1473015153756408,-0.0073605284294378185
10/9/2015,BKU,0.6084131313423005,-0.11618555981058704,-0.23508099078986833,-0.03284805476348044
10/9/2015,BLCM,-0.9958802014472593,-0.24362181145253692,0.7598275637777542,-0.16328657257977394
10/9/2015,BLL,0.050857780100374346,0.08188751760973415,-0.3263666164792345,0.013325580070876204
10/9/2015,BLMN,-0.0034176987864176244,-0.1732969682728538,-0.36885948156677106,-0.10719000755571152
10/9/2015,BLOX,-0.25036115840071027,-0.2227558892787284,-0.32179884301321715,0.030530660641737067
10/9/2015,BLUE,0.48619476959223096,-0.13737365391374792,0.23099952745824043,-0.39447484127380583
10/9/2015,BOFI,1.6870233074927214,-0.17539975574853525,-0.3222598109776776,-0.02384539632523929
10/9/2015,BPFH,0.21002132905888232,-0.22068386487795363,-0.29611035553919357,-0.01292217075350674
10/9/2015,BRCD,0.0069147045025343655,-0.09035462365902033,-0.27088283602963037,0.047655717582035705
10/9/2015,BRKL,0.5695931258872214,-0.23053466666080163,-0.3533262580370733,-0.12203439102498911
10/9/2015,BRS,-1.3586903990597117,-0.21361462656382027,0.4875072465911906,0.13720216018107403
10/9/2015,BRX,0.15148550931724825,0.017849870360921664,-0.5093150234652525,-0.139279483411131
10/9/2015,BURL,0.22265034020937405,-0.11792152763076191,-0.12141746573487634,0.014005780930654436
10/9/2015,BWXT,0.9034644946098828,-0.14381870943802405,-0.47305221026102995,-0.07414024813354635
10/9/2015,BXS,0.1800560798475181,-0.17029584648757326,-0.40886591339146033,0.0258092664385706
10/9/2015,BYD,1.355759083681432,-0.18426481106991507,0.07663113426877069,0.07150275948955435
10/9/2015,BZH,0.02774044491844909,-0.2398268897868282,0.05831813422611428,0.10079140827529885
10/9/2015,CAB,-0.3515935203134973,-0.13643223629290144,-0.16649454516863071,-0.1506828507662364
10/9/2015,CAKE,0.9378713660165888,-0.1576652444854261,-0.38225548998851583,-0.1432406531239571
10/9/2015,CALM,1.4462482194825388,-0.156839916204813,0.15502362567943975,0.014685981790432668
10/9/2015,CASY,1.2273849355926811,-0.10147115340093256,-0.43994632917705173,-0.17509005808769007
10/9/2015,CATY,0.534130447597253,-0.16397154353549498,-0.35081188732183444,-0.013522347982722838
10/9/2015,CAVM,0.21771991514842542,-0.11970158418951042,-0.12696305003459768,0.07010234595471691
10/9/2015,CBI,-0.1769608293718597,-0.08218160246563955,0.10178881014735493,0.27104168229625863
10/9/2015,CBM,1.0146638952850369,-0.20730134954797985,0.035255767276895646,0.13488147489477187
10/9/2015,CBRL,0.6164285268001656,-0.128155438492439,-0.27832816709197655,-0.16744780136900544
10/9/2015,CBS,-0.651990903902779,0.5291144415233054,-0.21883536222418612,0.06117971114703794
10/9/2015,CBSH,0.5511531949740995,-0.09602501618641691,-0.395441967517324,-0.026566199764352177
