date,momentum,market_cap,vol10,beta
2013/05/24,0.09477185242424355,0.490382428616335,-0.19797307924639343,0.1600429036591906
2013/05/31,0.19874905194529355,0.39117891970138846,-0.2774714208054709,0.1649868528878055
2013/06/07,0.22198611566329635,0.3845836527937812,-0.15390536708235747,0.09218512680380338
2013/06/14,0.24062844291270352,0.1765287590426212,-0.19521531836060135,0.027662098560133817
2013/06/21,0.32092481546730495,0.1510749139780106,-0.25623461488379,0.06817562083949806
2013/06/28,0.3622050047922546,0.23776712239697237,-0.13733128507275105,0.0035062407364958785
2013/07/05,0.3017278598096415,0.1835289415544928,-0.21658855973020583,0.03779519363249497
2013/07/12,0.26906800432471606,0.36068039019610154,-0.43185672132481684,0.03147546764119688
2013/07/19,0.22235090647970807,0.471280075884514,-0.6607688514844203,0.06976208422284956
2013/07/26,0.25479027397009046,0.47608812786503213,-0.427971619423936,0.09669401519627738
2013/08/02,0.24046131440925994,0.6047531488618786,-0.14130358504550694,0.10790847493503687
2013/08/09,0.34162532265449375,0.41597515395030127,-0.11167225460591944,0.1533039180393242
2013/08/16,0.27899503199367975,0.3999406996246853,-0.04233561537511147,0.08675508419971831
2013/08/23,0.28109881805822406,0.5021139280029444,-0.48550649518885236,0.0012222753797011931
2013/08/30,0.38756909453132343,0.41785895412963486,-0.26816574336360505,0.12763546066426767
2013/09/06,0.30650015725576885,0.4077556311147782,-0.15802871944523225,0.1038527321045338
2013/09/13,0.3110274006883583,0.40962580903420115,-0.10793540981760447,0.15558851305489618
2013/09/20,0.2092921665151408,0.5159570455992558,-0.08404850488066819,0.17373802722433362
2013/09/27,0.194044817266438,0.45336911312543826,-0.16696030694058772,0.11072128112554216
2013/10/04,0.2685409615052767,0.38529230393474406,-0.034371411349599,0.15653606115847132
2013/10/11,0.17456979773978665,0.3588950485078706,0.014382465223257777,0.08681422184802985
2013/10/18,0.18656665844397158,0.4141569149906886,-0.021617985988236842,0.20386800328252036
2013/10/25,0.1783103291731348,0.48099415975438525,-0.04204207715037906,0.14800877020245326
2013/11/01,0.05702348320983524,0.5997951403795599,0.0848053926336878,0.07483482771604634
2013/11/08,0.19491150263097562,0.5369603182717241,0.09388615318614892,0.1333171443856798
2013/11/15,0.23954432576486978,0.46937808870747455,-0.16742773716278425,0.16862952473499132
2013/11/22,0.16857706231311198,0.4570592608835599,-0.2641220461494498,0.13535434785830885
2013/11/29,0.15704316971132795,0.3314571851371599,-0.36395453264858735,0.1293457626165103
2013/12/06,0.22058587260918322,0.3911849666900635,-0.07071351571978572,0.09050853807758068
2013/12/13,0.3138699514422874,0.4264559336655153,0.16627705103892515,0.047393027501182926
2013/12/20,0.2450528424244147,0.4638577134367538,0.16414882634281902,0.1121270369734407
2013/12/27,0.2451175620909336,0.5092681783737776,0.09324744121157423,0.11900621178721336
2014/01/03,0.14099896456836408,0.45325372563713745,0.06456785196727459,0.1796893356058096
2014/01/10,0.16807593791926667,0.527734392507502,0.037248403720193515,0.2136209388734425
2014/01/17,0.2880642291615682,0.42479355948955627,0.06402687054381748,0.15137867661337515
2014/01/24,0.23793588866312368,0.4738843136164574,0.07623234159083522,0.1308962197903873
2014/01/31,0.2327053943400374,0.6999888042783031,-0.09305955624042028,0.126860996555707
2014/02/07,0.18960637602826336,0.5414306900651182,0.3395687452161033,0.1666885551678326
2014/02/14,0.2971186534149074,0.5463420623933126,0.07373400019624088,0.16002804859583172
2014/02/21,0.21607828409940516,0.6795633830064943,0.1535789796053116,0.12351781473398543
2014/02/28,0.22278230886229,0.5168673246005658,-0.10593469726929876,0.20890165579849948
