date,ticker,beta,market_cap,momentum,vol10
1/27/2017,AA,0.0823975412366264,-0.036181350714374685,-0.014346058887924368,0.03521552927792555
1/27/2017,AAL,0.030053358329928937,0.5297285650968442,-0.011453794935355768,0.04344917275126321
1/27/2017,AAN,0.008376618829266047,-0.1815941019694307,-0.012615460756501986,0.197559912691492
1/27/2017,AAOI,0.09066441728520959,-0.23444335261654903,-0.005462024320006923,0.05371932910497431
1/27/2017,AAP,-0.00781426744100062,0.13722125067351154,-0.019473563569404526,-0.17477887593878647
1/27/2017,ABBV,-0.010366713041254439,2.880364804168192,-0.02085446919486601,-0.17477157660946613
1/27/2017,ABCO,-0.040538905808433744,-0.19355790191302988,-0.02447494035401329,-0.09046432295959914
1/27/2017,ABM,-0.03238631836881712,-0.17782795237396856,-0.017974926436373384,-0.12836974012009775
1/27/2017,ABMD,-0.02608139677416033,-0.0999761461749614,-0.020137598738980116,0.08158086912069222
1/27/2017,ABY,0.02908190515371296,-0.18221721360537319,-0.020926387598539948,0.013288343999639813
1/27/2017,ACAD,0.18965740075176946,-0.12743523664721323,-0.025774184011339202,-0.014952761140735548
1/27/2017,ACIA,0.37217630927141093,-0.1783513305577499,-0.018869597569690668,0.20607093067900237
1/27/2017,ACIW,0.05317775354416862,-0.17841376153382654,-0.0206770549135256,-0.10922359931285959
1/27/2017,ACOR,0.028186644383474655,-0.22173235320839982,-0.023627067822338525,0.011010953251695372
1/27/2017,AEE,-0.10074995463233134,0.15221834291246927,-0.019030230174266638,-0.20189588436383027
1/27/2017,AEL,0.16028522824735628,-0.18291336267360783,-0.010245847036011323,0.0029378950234050637
1/27/2017,AEO,0.037977368551612406,-0.165948564018161,-0.02174591180814962,-0.04923771095834815
1/27/2017,AF,-0.036272131073681116,-0.18964942279760708,-0.015048221728451173,-0.1646182095248804
1/27/2017,AFL,-0.0198145713824924,0.6694998123153132,-0.02048763940605284,-0.19356005028000792
1/27/2017,AGCO,0.009748082136865082,-0.08803657533470376,-0.015222938834476722,-0.16366199738391654
1/27/2017,AGIO,0.07380684746263783,-0.19599738684260182,-0.01869407945436139,-0.04458803818129488
1/27/2017,AGNC,-0.09602602546171235,-0.05035896090725064,-0.021100257792165938,-0.22375007634891267
1/27/2017,AGR,-0.10391193948040695,0.12502287523490696,-0.022490247586966997,-0.184056323504932
1/27/2017,AIRM,0.055196852302578384,-0.20922099737177208,-0.01941614912630165,-0.13261794978453262
1/27/2017,AJRD,0.07632119685990278,-0.21079854873335288,-0.02090148822794595,-0.10044250614049682
1/27/2017,AKAO,-0.020271725818358764,-0.23448817469105884,0.030622097586011678,0.19233359289813223
1/27/2017,AKR,-0.041186541259244425,-0.17019797228252506,-0.02190850406110126,-0.17077154414192267
1/27/2017,AKRX,0.03814880146506227,-0.17260373304982962,-0.026571883095276482,-0.06860283164519641
1/27/2017,AL,0.07830219941532364,-0.13114335909805594,-0.01456139344292146,-0.11847184956172378
1/27/2017,ALDR,0.049444325651260106,-0.21869577490313552,-0.025397251092087462,0.09044955424489903
1/27/2017,ALGN,0.02245316583365081,-0.018897584248916244,-0.01750665943980113,-0.06889480481800979
1/27/2017,ALK,0.0009097630434489224,0.1250267587011591,-0.01221985948697369,-0.11803388980250368
1/27/2017,ALKS,0.0004907048105714358,0.013606568946801852,-0.016198539459793142,-0.13846471257012083
1/27/2017,ALLY,0.0038812668765802285,0.0469199317939994,-0.01812730652397619,-0.12123099604481033
1/27/2017,ALNY,0.17735232718636676,-0.1466603154495959,-0.02887224761060418,0.10320148256752393
1/27/2017,ALSN,0.006033702345450991,-0.06396817811398169,-0.015255913690451145,-0.09865417045701479
1/27/2017,AMAG,0.03260580393018276,-0.22572050601854404,-0.01425555517871303,0.060244929517353565
1/27/2017,AMBA,0.07138773857284504,-0.1983989686276119,-0.02131876639496566,0.02885781343991392
1/27/2017,AMD,0.19668615020321464,0.06601612384421723,-0.0066506885005225185,0.12369799929902407
1/27/2017,AMG,0.09658837684997773,0.0026950245388578102,-0.019338367854651796,-0.15769844532920302
1/27/2017,AMH,-0.06006320984022591,-0.0872970143174222,-0.02194406389337694,-0.2135164166418033
1/27/2017,AMN,0.0007192820285046296,-0.19547349793000815,-0.020711688645345186,-0.1479392420279154
