date,momentum,market_cap,vol10,beta
2012/02/03,0.02156220673752842,0.4024596512678359,-0.11372710914120188,0.31717492130653147
2012/02/10,0.0513254567472774,0.4740269908259976,-0.010636299234400811,0.2636614697097066
2012/02/17,0.08451280969401023,0.37917727586389693,-0.021375639713168165,0.24517760747140552
2012/02/24,0.1288558168743651,0.5008159171672896,0.06974486588337064,0.19322024735809482
2012/03/02,0.1260493113451815,0.3650622663441729,0.13029723028473433,0.1339280280742643
2012/03/09,0.06497846722667562,0.47617336903788415,0.1121221188806238,0.1232646080612953
2012/03/16,0.0918841447775763,0.5506187169337807,0.18112517455975038,0.10350124114137134
2012/03/23,0.1793975844688909,0.47193272971266725,0.1487025747195563,0.07696908735696356
2012/03/30,0.1364227976420557,0.38775168397208604,-0.040758646333375614,0.09079477748965675
2012/04/06,0.1695528879992599,0.47644167622677014,0.2104405088107172,0.09401027848437918
2012/04/13,0.30492438062622834,0.5235463236053394,0.31332420440936126,0.015335673553410256
2012/04/20,0.27193504695062565,0.4525391363064663,0.07986451591496013,-0.005036394760852851
2012/04/27,0.17256986482908726,0.4718176357076178,0.28461285074759984,0.06830403950776619
2012/05/04,0.1489765538974486,0.4592616045928463,0.19757266650880365,0.09404328304551614
2012/05/11,0.19173045569926936,0.4529872088753157,-0.014330791915653826,0.037388516807811696
2012/05/18,0.47505720430060144,0.23194644499467978,-0.03604924607884276,0.047024735312254554
2012/05/25,0.24816243688690942,0.22327152660042685,0.025256593566995594,0.07289527621480774
2012/06/01,0.2649661822487475,0.799397493265875,0.2647596199314067,-0.0640138689662105
2012/06/08,0.0030871495238839293,0.339735996396979,0.248055615437649,-0.14024239133912855
2012/06/15,0.04439828185774905,0.4437806285107831,-0.10330178036379756,0.036953439210154336
2012/06/22,0.08463773826130871,0.31455460641480143,0.07347247579922545,-0.001767825746231828
2012/06/29,0.13767183027325958,0.55056624095065,-0.1762287436733879,0.19471235354246916
2012/07/06,0.20944412279693111,0.36552317622682573,-0.09935083222183759,0.13015219505671577
2012/07/13,0.16874340217184947,0.2508989509238535,-0.13799040286919498,0.14193796194515926
2012/07/20,0.03601847478567392,0.5271806683223793,-0.14212436923181868,0.16331985028569224
2012/07/27,0.1484747618875191,0.5704131674760903,0.18639684990161962,0.20730347752269965
2012/08/03,0.07759372790410345,0.6436657083709028,0.20215685216486068,0.1852386416781835
2012/08/10,-0.0071120958229345076,0.4969118348666477,-0.10537843345102378,0.3710680959234846
