date,ticker,momentum,market_cap,vol10,beta
1/30/2015,X1288453D,1.4358259523117647,0.49289858424205674,-0.38630443202215775,0.02990672836454553
1/30/2015,X1396924D,-0.16750467163188568,0.18731800747980654,-0.2663227842861412,-0.002755249529209439
1/30/2015,X1396926D,-0.1947525142520883,0.18731800747980654,-0.1742108071194867,-0.0633983486122003
1/30/2015,X1437361D,-0.4400631645894581,-0.2252855747134171,-0.35592774460997456,-0.026852993304325883
1/30/2015,X1477069D,-1.5447879994686204,-0.2261867320247326,0.5483532305956218,0.22216858337608605
1/30/2015,X9876543D,-1.427422544830801,-0.244775609371135,1.2017862788699365,0.12882883338671414
1/30/2015,X9876544D,0.02689162653534847,-0.10464279330652813,-0.7313744086294685,0.019504824576725473
1/30/2015,X9876566D,0.3621868262677374,0.627794112995013,-0.2717337623052302,-0.06374507873846097
1/30/2015,A,0.018148044236508204,0.22471550692158174,-0.2223037468876062,0.03881769260944465
1/30/2015,AAL,0.8253238517155017,1.097368699274822,0.5248917313082202,0.1885010881161751
1/30/2015,AAN,0.22854250832985323,-0.17794304038492134,-0.15304740660467134,-0.07324548419800331
1/30/2015,AAP,0.5987046872145656,0.18290670062448283,-0.5068919421618562,-0.04734474376633139
1/30/2015,ABMD,1.0337477158084425,-0.18444081402098678,2.0127435521015147,0.030600188617066867
1/30/2015,ACAD,1.3099718554270037,-0.14920859711729953,-0.40257914969347186,0.11343401578074047
1/30/2015,ACAT,-0.41410876843274064,-0.2500100793430476,0.9823387378949902,0.0261273699883042
1/30/2015,ACC,0.10828208778614977,-0.08778566145396953,-0.5950344759940438,-0.12366004455630446
1/30/2015,ACHN,2.2583360198215985,-0.20917257320356014,0.0974662514142343,0.05414316419016619
1/30/2015,ACIW,0.08369890539258462,-0.18459537242644647,-0.29893489504984,-0.027754491632603597
1/30/2015,ACM,-0.49881406728786115,-0.11163848039361494,-0.3825230149509026,0.13382174720486775
1/30/2015,ACTG,0.14690995505942092,-0.2425450513577427,1.3131813939192907,0.14172719408361104
1/30/2015,ACXM,0.15382020566593352,-0.21254656036925595,0.025682002481454625,0.1404789656290726
1/30/2015,ADES,-0.32438260433091753,-0.25793288822046556,2.9999999999999996,0.17074850565162894
1/30/2015,ADI,0.3024340554174764,0.3625499589296118,-0.45967645828872405,0.011113955521217304
1/30/2015,ADT,-0.16265046133328528,-0.03869966273841457,-0.36004343059360605,0.12286507521503069
1/30/2015,ADTN,-0.10006981354351019,-0.2203199301064052,-0.348155992397229,-0.01998773680436464
1/30/2015,ADVS,-0.24730954285277681,-0.1830169181164746,0.3292190667260278,-0.017907356046800667
1/30/2015,AEC,0.5933866996181364,-0.21121360989661525,-0.37307991817627606,-0.11017224264476445
1/30/2015,AEE,0.4165325810727894,0.15889650206434439,-0.45478777544522275,-0.10712101753367059
1/30/2015,AEL,0.5558959784541787,-0.1921279196830781,-0.2946520746100205,0.016835002604518316
1/30/2015,AEO,0.37724654153242404,-0.1610422533299581,-0.3329049732700669,-0.022518866726067507
1/30/2015,AEP,0.38973947168661643,0.9239840895046154,-0.5958283646609372,-0.11377823595787542
1/30/2015,AERI,1.9255717580604768,-0.24087499281568556,-0.02909631553418796,0.022174646548932635
1/30/2015,AF,-0.05993598780183798,-0.21956627816296606,-0.19451764354633821,-0.0006055227463933015
1/30/2015,AFFX,0.16726918509905583,-0.23538150585146758,0.20616632335755533,-0.0013336560115407015
1/30/2015,AFL,0.010294496671569378,0.7298429946726931,-0.5111956544086992,-0.018496797261443737
1/30/2015,AGIO,3.0,-0.10231664338210923,0.38656707700556203,0.008825536687896913
1/30/2015,AGNC,-0.08793809292523869,0.027760102832679247,-0.509921254180265,-0.1962653329952884
1/30/2015,AIRM,-0.8451826825145863,-0.20373493699629333,-0.35085103550326174,-0.11350085185686688
1/30/2015,AKAM,0.14215756494750287,0.13427810689738953,-0.3377309806924976,0.12373190053068234
1/30/2015,ALDR,2.249102146169111,-0.22729259793896175,1.1207469594257422,0.2147832316867338
1/30/2015,ALGN,0.018842553125983836,-0.10179960922370529,0.39690852148219946,0.21533799988875088
1/30/2015,ALK,0.6698480990092592,0.08198066253007188,0.10482016748650966,0.07688866047286606
1/30/2015,ALLE,0.11945677665106746,-0.06649853607178674,-0.4467862133552185,0.021550532321663422
1/30/2015,ALNY,1.7535250000896359,0.03343918931831446,0.7483296074246573,0.0046647751727688916
1/30/2015,ALSN,0.265398618693913,-0.05139003437502284,-0.3632816606822501,0.09446787787428193
1/30/2015,ALTR,0.22223378238738434,0.12206525303224151,-0.4429630126699162,0.002272337301570236
1/30/2015,ALV,-0.012631521589423175,0.1052368177419383,-0.13618771833669907,-0.0030673066428440056
1/30/2015,AMAT,0.41422114208177785,0.8142831658374011,-0.1755060991549444,0.0756751050309537
1/30/2015,AMBA,1.5837700859608435,-0.20187687624968625,-0.046603649819889154,0.27064145502732745
1/30/2015,AMTD,0.18383421249225962,0.41506266045385504,-0.29561309773310196,0.07515500984156268
1/30/2015,ANAC,2.063354304737057,-0.20435699940996319,0.1968067938110231,-0.185169968954947
1/30/2015,ANET,-0.30324234846227943,-0.10927271719986802,-0.25738109088007904,-0.11495711838716167
1/30/2015,ANF,-0.9393484289961903,-0.1982914645941911,-0.12139631896405405,0.05202811041997611
1/30/2015,ANN,-0.08058001754553644,-0.20822264142464902,0.26409930423374794,-0.0633983486122003
1/30/2015,ANSS,0.015004254557799508,0.020461247513074328,-0.39273910858539884,0.019886227715612166
1/30/2015,AOS,0.21764383793373884,-0.060694037277210684,-0.10480822418738722,-0.004766284261521324
1/30/2015,APD,0.18268972333036892,0.942246403460318,-0.11748955105065778,0.03205645514736167
1/30/2015,AR,-0.6917913282161074,0.08503829383308695,0.08117064193589667,0.009449650915166048
1/30/2015,ARE,0.2739816986053553,0.005268186871217767,-0.4353792867203822,-0.11135112507405075
1/30/2015,ARG,0.056113918018158154,0.059221262055909656,-0.5755633118481327,-0.022518866726067507
1/30/2015,ARMK,0.2169449992384222,0.017713911110772865,-0.500206563914333,0.013957142556554777
1/30/2015,ARR,-0.24760726632412183,-0.22103404628642387,-0.45086011572480295,-0.16010138082630068
1/30/2015,ARRS,-0.16392987272904708,-0.11975439523959237,-0.32801629042656555,0.11561841557618267
1/30/2015,ARUN,0.007729503290759519,-0.19633618431249966,-0.4260197571738498,-0.07542988399344551
1/30/2015,ASNA,-0.8246533995171674,-0.19402024191609976,0.065815163773617,-0.016069686377619095
1/30/2015,ATI,-0.5290766429246602,-0.14667861828201723,-0.14640381197119515,0.14637337777550394
1/30/2015,ATO,0.2433812874936275,-0.044549076206392264,-0.40090780513159113,-0.09723920893524152
1/30/2015,ATR,0.09792089418665312,-0.10855831424799159,-0.5364956327141694,-0.026644955228569467
1/30/2015,ATU,-0.5698330905454357,-0.2116248097383152,-0.36925671749097383,-0.01991839077911251
1/30/2015,ATVI,-0.36744360052136077,0.315366548104528,-0.4908679261748241,0.010732552382330533
1/30/2015,ATW,-1.067880848041451,-0.19538994956537672,0.3880086116901844,0.06787367719008867
1/30/2015,AVGO,0.9906365228100535,0.7511192963548923,-0.3252794637064858,0.05421251021541839
1/30/2015,AVT,0.06039368058471827,-0.046904031201337015,-0.3453564902560786,0.07300528305874654
1/30/2015,AWI,-0.32791020517909936,-0.15901962041464107,-0.4439867112140682,0.02598867793779995
1/30/2015,AXL,0.547070591864659,-0.1953759171208222,-0.17818025045395364,0.13864129595989105
1/30/2015,AXLL,-0.12812240504169703,-0.1464893914841286,-0.42758664270061303,0.08635439291978227
1/30/2015,AYI,0.45536517988517367,-0.014947423214944031,-0.5805564537267516,0.04960099953615147
1/30/2015,AYR,0.16241893037897315,-0.2039428465931871,-0.37943102751142305,-0.004003477983747861
1/30/2015,AZPN,-0.6548806420420651,-0.14602221300073,0.6149772031935942,-0.027823837657855763
1/30/2015,BA,0.024587310876182093,3.0,0.034477453238352364,-0.017179222781653267
1/30/2015,BBBY,0.3623970786533403,0.2709267572734807,-0.3458161100105958,-0.06859930050611032
1/30/2015,BCC,0.5995899666419211,-0.2050981302740442,-0.04693791873226527,0.03645992775087213
1/30/2015,BCEI,-1.679296821796157,-0.2251847356524521,1.4255584238987495,0.2556280405602406
1/30/2015,BCOR,-0.31237942039539934,-0.24537998106141581,-0.30060623961172084,0.02442839236962696
1/30/2015,BCR,0.25246825988909294,0.22955973852448025,-0.38557321877633494,-0.04058350630424833
1/30/2015,BCRX,-0.6191995539511658,-0.23851231048176216,0.11651957941967503,-0.06010441241272396
1/30/2015,BDBD,-0.40506940598379404,-0.24310087722285506,-0.0528294083128951,-0.069986221011153
1/30/2015,BDN,-0.04364788651558286,-0.15165441228761745,-0.5083125850394548,-0.031221792895210283
1/30/2015,BDSI,-0.044863262719926744,-0.2408269546542113,0.4030507127471114,-0.17424796997773595
1/30/2015,BEAV,-0.20277459790215394,-0.028824108022480734,-0.4141532107844963,0.05674364013712122
1/30/2015,BEL,-0.07701109970951743,-0.22258482711211952,-0.2691222864272915,0.07813688892740449
1/30/2015,BERY,0.5149438002670219,-0.11102965986424308,-0.3729754591411585,-0.0318459071224795
1/30/2015,BGS,0.11778192917234705,-0.2048069018265779,-0.3980038439553233,-0.18073182333881044
1/30/2015,BIG,-0.5139929768482224,-0.17176340524740943,-0.09870781653652248,-0.10455521459934163
1/30/2015,BJRI,0.8041274062394786,-0.22209502852961435,0.013105134653301816,0.07109826736431292
1/30/2015,BKD,0.11927295579745886,-0.026979203903673345,0.09264024399180336,0.10764362267218733
1/30/2015,BKU,-0.22840293951319257,-0.15790070250558738,-0.14036607974140095,-0.07168519862983028
1/30/2015,BLL,0.1621724141320355,0.06917425292403606,-0.41774660159253996,-0.06905004967024922
1/30/2015,BLOX,1.458988328556752,-0.22646992310959016,-0.27384383481460467,-0.07959064550857353
1/30/2015,BLUE,3.0,-0.15254638514889313,0.2618220972681855,-0.471048958056868
1/30/2015,BNCL,-0.3660080822003997,-0.2322976310481699,-0.746270267037231,-0.16942842122271268
1/30/2015,BOH,-0.004773503405082297,-0.1708636081647707,-0.25080017166767354,-0.037705646256284794
1/30/2015,BOKF,-0.31465148109716423,-0.12146760907095071,-0.31811357389742195,-0.08617851790752623
1/30/2015,BPFH,0.1449201184813185,-0.23157614018105174,0.0467200521541289,-0.0042115160595042386
1/30/2015,BPOP,0.11523781070449324,-0.1432528222924468,-0.4025582578864484,0.008444133549010144
1/30/2015,BRCM,0.28752604856241476,0.7066701389349224,-0.41555296185507146,0.05064118991493344
1/30/2015,BRS,-0.2898530670512528,-0.1909589833366133,-0.07921576058358788,0.0738374353617722
1/30/2015,BRX,0.14696548761277395,0.04538365572693911,-0.5950971514151143,-0.17171684005603305
1/30/2015,BSX,0.06014186796528703,0.49445101594358243,-0.32956228414630534,-0.0022698273524444797
1/30/2015,BURL,0.9336697638150216,-0.12194839759170789,-0.5062025125300803,0.04686183153869219
1/30/2015,BWA,-0.39080520242146255,0.20904070056101026,-0.14851388448056976,0.07123695941481717
1/30/2015,BXS,0.1208347574982289,-0.19294347171954962,0.13492526140738714,0.057887849553781456
1/30/2015,BYD,0.4905843072236093,-0.21198771177375073,-0.08947363783213116,0.18506845986619458
1/30/2015,BZH,0.1749464786874665,-0.2500564666286919,0.3757242291603607,0.19020006573485243
1/30/2015,CA,0.14942953180544188,0.2530854011532334,-0.049925447136627187,0.04540556500839739
1/30/2015,CAA,-0.2958524735827216,-0.1905966742213702,-0.24037515996294212,0.0382975974200537
1/30/2015,CAB,-0.38974238537787237,-0.11548414913593562,-0.44877093502245197,-0.047483435816835645
1/30/2015,CAG,0.3979326697711241,0.31792833148895683,-0.3930942693047984,-0.11613600081644794
1/30/2015,CAH,0.33837430689623244,0.8001101449430934,-0.4425242847224225,-0.07217062080659524
1/30/2015,CAKE,0.20389992661134734,-0.1661477224694122,-0.4668632399048114,-0.10795316983669619
1/30/2015,CAMP,0.11682821110924572,-0.24173421168044779,-0.30902563784219517,-0.04481361384462848
1/30/2015,CAVM,0.5352434676810919,-0.14396896137665144,0.13766208812746691,0.0713063054400693
1/30/2015,CBI,-0.8813331263866774,-0.1220372154864182,0.5206506944824476,0.22799364949726528
1/30/2015,CBL,0.02852275819446971,-0.1308082955191627,-0.5500961990864742,-0.05001456573853851
1/30/2015,CBS,-0.2702785776725507,0.8358836553542349,-0.42299044515544093,0.043914625465476524
1/30/2015,CBSH,-0.03835249958117737,-0.11759947136604305,-0.2398528647873544,-0.014613419847324295
1/30/2015,CBT,-0.5736230130303677,-0.16214174438329462,0.150573224867996,0.07879567616729975
1/30/2015,CCE,-0.14783300164904908,0.12752656341895707,-0.4905963326835185,0.014650602809076114
1/30/2015,CCI,-0.07400311310018383,0.8524013927131056,-0.2624160163727449,-0.10320296710692502
1/30/2015,CCRN,1.2538795508863725,-0.25420545086475493,0.3395814030096887,-0.11693348010684751
1/30/2015,CDNS,0.22009129278258233,-0.06278863830294551,-0.5858838645177465,0.03680665787713284
1/30/2015,CEMP,2.8447683705793936,-0.2217302624771032,-0.10340847311681221,-0.20430947192453586
1/30/2015,CFFN,0.15088574978974947,-0.19894683129631768,-0.25802873689780786,-0.14404777598043172
1/30/2015,CFR,-0.292992417763154,-0.1146202721661321,-0.3267836738121785,-0.05185223540772004
1/30/2015,CFX,-0.5503414943417022,-0.04968258698318322,-0.4642935476409197,0.09984219483132231
1/30/2015,CGNX,-0.22638969426006442,-0.1428957564518467,-0.14024072889925987,0.012951625190398797
1/30/2015,CHS,-0.06956701339338525,-0.16800581421838232,-0.44127077630101197,-0.102162776728143
1/30/2015,CHTR,0.10161048894286986,0.373028982392004,-0.2631263378115443,-0.0641611548899738
1/30/2015,CIEN,-0.07709145585631266,-0.1900791323992721,-0.18486562870147677,0.20105271868681138
1/30/2015,CIM,0.07074824228660476,-0.14182529911146322,-0.6049371925231873,-0.1434930077784147
1/30/2015,CINF,0.19528132996189387,0.053155149821126645,-0.3534207277671534,-0.0277891646452297
1/30/2015,CJESQ,-1.427422544830801,-0.244775609371135,1.2017862788699365,0.12882883338671414
1/30/2015,CLB,-0.5641470347684353,-0.109443028681029,0.8138045306363368,0.002445702364700551
1/30/2015,CLDX,0.6870724633717606,-0.19249609987081504,0.35297305131175855,0.11284457456609732
1/30/2015,CLVS,0.8715898235347975,-0.1810584290902123,0.13636679609200936,0.09273422724297863
1/30/2015,CMA,-0.23492916106905912,0.022117552631843923,-0.01457650965284867,0.03996190202610488
1/30/2015,CMC,-0.23043321384541188,-0.20579523003206918,0.005061788949250602,0.11332999674286229
1/30/2015,CMP,-0.052882960766917446,-0.15309863024107853,-0.5245246272896983,-0.03194992616035768
1/30/2015,CMPR,1.4208296340537117,-0.16508904215167475,0.684672271424023,-0.08655992104641295
1/30/2015,CMRX,1.7014519418140834,-0.20366649540466725,-0.002668179649448103,-0.21731185165931094
1/30/2015,CMS,0.3840110005342461,0.13690794046861146,-0.4827827968567258,-0.12112891463460158
1/30/2015,CNK,0.03143723552645052,-0.10020475466370445,-0.5263213226937202,-0.08517300054137028
1/30/2015,CNO,-0.0022926470781687285,-0.14352384494982537,-0.2880084799765444,0.11918973587666755
1/30/2015,CNP,-0.1907579792168808,0.11772080277273536,-0.42727326559526035,-0.08122027710199864
1/30/2015,CNW,-0.17860760782184337,-0.1749029447934803,-0.42497516682267433,0.07231182280622521
1/30/2015,CNX,-0.4364086227636239,-0.008625002819323052,-0.18434333352588905,0.04058601625337409
